,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230331,1095218,40669,39663,40327,99.8,98.79,99.08
20230403,741489,40830,39891,40525,99.83,99.73,99.82
20230404,737655,40785,40011,40545,98.99,99.28,98.41
20230405,608712,41222,40444,40998,99.21,98.64,99.51
20230406,761652,41492,40766,41278,99.05,98.97,97.7
20230407,559145,40789,39999,40524,99.24,99.75,99.32
20230410,625584,40939,40254,40748,99.61,99.52,99.26
20230411,748986,40833,40112,40604,99.23,99.29,98.91
20230412,1195022,41154,40373,40925,99.05,98.59,98.61
20230413,1272723,41674,40659,41345,99.46,99.9,98.54
20230414,1236635,41160,40122,40794,96.17,97.74,96.67
20230417,811175,42373,41323,42051,99.7,99.81,98.67
20230418,666219,41980,41140,41711,99.95,99.85,99.31
20230419,656689,42053,41289,41841,99.3,99.01,99.15
20230420,689418,42321,41553,42101,99.35,99.65,98.94
20230421,739009,42526,41736,42302,99.7,99.61,99.64
20230424,789383,42338,41521,42086,99.67,99.83,98.83
20230425,836317,41952,41122,41689,99.06,99.21,99.02
20230426,773724,42284,41429,42032,99.44,99.95,99.96
20230427,1033572,42090,41266,41840,99.43,99.84,99.54
20230428,1861719,41778,40833,41465,99.0,98.39,98.84
20230502,743209,42308,40947,41831,99.55,98.31,98.66
20230503,678412,42478,41663,42245,98.98,99.12,98.33
20230504,435019,41759,40986,41514,99.66,99.48,99.79
20230508,934551,41749,41104,41574,98.12,97.98,98.28
20230509,506387,42695,41778,42423,99.19,99.95,99.47
20230510,1335078,42368,41671,42179,99.48,97.11,96.75
20230511,1534097,41285,40213,40900,97.49,98.44,97.61
20230512,1349268,42030,40845,41639,99.69,99.62,98.69
20230515,511219,41568,40479,41185,99.35,99.21,99.91
20230516,710174,41356,40680,41166,98.82,98.98,99.31
20230517,446843,41704,40927,41474,99.75,99.46,99.46
20230518,566161,41521,40871,41336,99.21,98.6,98.77
20230519,640294,42082,41367,41893,99.84,99.44,99.51
20230522,764698,42193,41435,41977,99.39,98.89,99.82
20230523,538146,42282,41458,42027,99.92,99.18,99.46
20230524,710382,42218,41509,42020,99.24,99.62,99.11
20230525,966534,41874,41087,41635,99.46,99.79,98.57
20230526,807346,41439,40537,41137,99.18,99.48,99.05
20230530,937186,41116,40299,40852,99.43,99.26,99.04
20230531,1588919,41413,40533,41144,99.31,98.74,99.26
20230601,769882,41718,40513,41301,99.6,99.05,99.27
20230602,543307,41380,40575,41123,99.35,98.6,98.73
20230605,859372,41799,41103,41614,98.24,97.98,99.2
20230607,972087,42442,41570,42176,99.51,99.21,99.34
20230608,1285007,42428,41498,42132,99.1,100.0,98.48
20230609,933601,41957,40885,41589,99.19,98.05,98.55
20230612,600850,42433,41524,42160,99.8,99.7,98.9
20230613,1508261,42082,41343,41861,98.84,98.54,97.9
20230614,837848,41350,40195,40939,100.0,98.4,99.73
20230615,731617,41357,40523,41095,99.98,99.2,99.52
20230616,884490,41272,40490,41027,99.57,99.12,99.57
20230619,626303,41319,40465,41045,99.22,99.79,99.28
20230620,954914,41014,40289,40793,99.72,99.73,99.28
20230621,966991,40843,39965,40550,99.15,99.66,98.88
20230622,951112,40481,39606,40183,99.34,98.89,98.97
20230623,988421,40744,39877,40471,99.77,99.82,98.7
20230626,1333673,40386,39504,40080,99.04,99.22,98.92
20230627,954134,39879,38859,39522,99.82,98.75,99.18
20230628,1075244,40005,39153,39727,99.02,98.01,98.7
20230629,1249392,40505,39585,40204,98.36,97.85,96.38
20230630,1105575,39263,38294,38893,98.77,98.57,99.22
20230703,689779,39562,38659,39263,98.41,98.49,97.67
20230704,520402,40191,39464,39986,99.52,99.91,98.9
20230705,717730,39904,39242,39684,99.51,99.51,98.38
20230706,1396032,39630,38891,39379,98.64,97.66,96.37
20230707,1010163,38588,37583,38208,98.72,99.78,98.65
20230710,710493,38063,37231,37759,99.77,98.89,99.5
20230711,760036,38289,37580,38053,99.19,98.89,98.97
20230712,666406,38738,38002,38504,99.9,99.99,99.99
20230713,1438213,38753,38053,38523,99.49,99.75,99.02
20230714,1034330,38680,37658,38309,98.17,98.2,97.48
20230717,841317,39323,38462,39058,99.56,99.64,99.98
20230718,609036,39212,38424,38943,99.9,99.03,99.85
20230719,656961,39357,38670,39136,99.76,99.92,99.0
20230720,626266,39270,38564,39034,99.82,99.78,99.78
20230721,1475620,39247,38558,39028,99.61,99.85,99.69
20230724,810363,39271,38213,38903,99.69,99.51,98.95
20230725,820516,38960,38189,38685,99.72,99.9,99.65
20230726,1549390,38834,38068,38577,97.33,99.79,97.91
20230727,2362855,39361,38275,38999,95.07,96.53,94.66
20230728,1313719,41148,39618,40629,99.39,99.7,97.66
20230731,1520976,40167,39143,39788,99.46,99.25,98.76
20230801,1099497,39639,38547,39251,98.73,98.84,98.37
20230802,1291979,39928,39018,39634,99.68,99.54,99.41
20230803,1135502,39645,38650,39286,99.38,99.48,97.83
20230804,1159210,39002,38092,38666,99.48,99.59,99.7
20230807,1002377,38840,37929,38524,99.85,99.03,99.93
20230808,1320658,38840,37996,38546,99.72,99.21,99.75
20230809,1460357,38869,37889,38522,98.78,99.9,98.36
20230810,908690,38317,37295,37937,99.82,98.53,99.9
20230811,842321,38327,37532,38048,99.42,98.77,99.6
20230814,416233,38580,37812,38323,99.92,98.85,99.94
20230816,1153350,38776,38182,38589,98.09,98.32,98.05
20230817,1130817,38101,37208,37771,99.87,99.98,99.4
20230818,1277687,38037,37160,37730,99.7,99.09,99.52
20230821,1408890,38020,37081,37672,98.88,98.49,99.01
20230822,597439,38322,37328,37977,99.68,98.75,99.68
20230823,892112,38428,37760,38206,98.91,99.89,98.47
20230824,516660,38757,37968,38505,99.76,98.49,99.88
20230825,599885,39008,38363,38794,99.46,99.44,99.89
20230828,519028,38880,38207,38664,99.18,98.47,99.01
20230829,664576,39401,38756,39206,99.37,99.12,99.51
20230830,596929,39703,38991,39483,99.99,99.59,99.15
20230831,1304161,39649,38962,39426,99.75,99.39,99.69
20230901,590350,39741,38741,39402,99.85,98.45,99.75
20230904,343760,39823,39138,39605,99.93,99.59,99.39
20230905,445241,39972,39399,39815,99.82,100.0,99.58
20230906,697644,39956,39331,39765,99.64,99.57,99.54
20230907,684283,40121,39384,39893,99.95,99.2,99.48
20230908,467231,40249,39513,40020,99.88,99.53,99.68
20230911,715088,40327,39689,40141,98.84,98.98,98.63
20230912,675034,40821,40064,40597,99.32,99.17,99.87
20230913,1074258,40988,40241,40760,98.65,99.73,98.69
20230914,1117498,41317,40377,41021,99.2,98.6,98.49
20230915,2558842,41749,40769,41435,95.97,98.48,95.25
20230918,1113023,43507,41752,42893,99.1,96.98,98.83
20230919,629842,43723,42671,43384,99.83,99.0,99.69
20230920,1340859,43567,42773,43345,98.12,98.9,98.51
20230921,1548374,44395,43200,44010,99.99,98.63,99.46
20230922,1287766,44762,43434,44314,99.41,99.28,99.81
20230925,1028201,44619,43436,44232,99.96,99.28,99.36
20230926,1323978,44405,43367,44077,98.04,97.72,96.53
20230927,823502,43022,41885,42625,99.36,99.96,99.59
20231004,993775,42550,41688,42284,99.29,99.06,97.86
20231005,779334,41762,40835,41445,99.37,99.79,98.67
20231006,1016146,41275,40468,41015,95.65,98.46,95.83
20231010,889521,42720,41772,42455,98.21,97.6,98.39
20231011,1282977,43513,42589,43239,99.97,99.08,98.38
20231012,1137364,43064,41951,42691,99.45,98.82,98.71
20231013,812553,43468,42417,43144,99.24,99.45,99.18
20231016,1197330,43517,42633,43258,98.68,98.57,98.99
20231017,687652,44073,42964,43716,99.72,99.8,98.69
20231018,738317,43590,42763,43349,98.73,98.76,98.52
20231019,916986,44192,43326,43957,99.79,99.6,99.53
20231020,940304,44093,43126,43797,99.22,99.71,99.09
20231023,825806,43675,42712,43377,99.37,98.18,97.45
20231024,532315,42679,41808,42402,99.83,99.66,99.64
20231025,666740,42582,41869,42389,99.72,99.69,99.62
20231026,807929,42693,41910,42474,99.55,99.13,98.39
20231027,999572,42039,41196,41765,99.15,99.28,98.63
20231030,1839509,41731,40809,41429,98.22,95.9,95.51
20231031,1228827,40046,38802,39577,99.51,99.49,99.04
20231101,662753,39612,38647,39271,99.9,98.97,99.17
20231102,1306106,39781,39068,39565,98.59,99.7,98.55
20231103,799078,39637,38642,39280,98.35,98.2,97.59
20231106,1380936,40333,39554,40113,95.46,98.27,94.94
20231107,1240357,42010,40903,41678,99.01,99.38,97.97
20231108,822523,41137,40110,40765,99.91,99.41,99.22
20231109,853357,40884,40068,40618,99.92,99.55,99.71
20231110,987370,40762,39937,40496,99.66,99.1,99.25
20231113,489770,40947,40054,40661,99.63,98.66,99.66
20231114,609330,41132,40471,40944,98.88,99.07,99.14
20231115,1119758,41569,40846,41368,98.39,98.19,98.73
20231116,523912,42350,41351,42037,99.76,99.28,99.91
20231117,0,42263,41562,42074,0.0,0.0,0.0
