,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230621,249380,47120,45118,47682,99.74,98.08,96.79
20230622,212179,47010,45038,47576,98.36,99.2,96.46
20230623,265861,46307,44499,46884,98.32,99.33,96.39
20230626,262323,46204,44442,46786,97.32,99.79,95.8
20230627,233281,44961,43482,45570,99.86,98.94,98.51
20230628,195246,44887,43412,45492,98.65,97.89,98.46
20230629,904508,45239,43683,45840,99.8,93.84,96.41
20230630,362540,44185,42921,44823,97.75,99.24,98.71
20230703,383775,44878,43419,45492,96.93,98.57,99.0
20230704,175088,46387,44475,46964,99.81,97.85,97.12
20230705,315740,46065,44311,46649,99.17,97.6,99.03
20230706,314026,46781,44829,47354,98.74,99.82,95.23
20230707,989549,45794,44148,46387,97.78,99.32,95.17
20230710,232593,45055,43610,45707,98.75,99.4,96.36
20230711,243816,44185,42886,44806,96.9,97.03,98.26
20230712,212216,45980,44178,46563,99.63,98.17,98.44
20230713,348701,46263,44447,46840,98.85,97.36,98.72
20230714,388298,47134,45109,47703,99.33,98.28,98.61
20230717,161573,47831,45618,48381,98.23,99.06,95.84
20230718,231483,46866,44933,47427,99.21,98.65,97.46
20230719,240636,46713,44810,47281,99.76,97.63,98.21
20230720,233638,46941,44962,47507,99.98,98.28,98.27
20230721,206805,47076,45058,47634,99.19,99.03,97.56
20230724,439391,46884,44940,47443,98.41,97.51,92.05
20230725,356148,44659,43345,45280,98.39,96.8,96.03
20230726,525056,43510,42396,44144,99.63,99.77,96.86
20230727,495393,43017,42040,43681,93.21,97.77,95.58
20230728,353728,46197,44275,46776,99.13,99.94,96.97
20230731,368000,45543,43921,46139,99.8,99.03,96.08
20230801,249227,44775,43376,45389,98.62,99.6,99.98
20230802,333639,45296,43673,45885,98.68,98.36,97.81
20230803,309249,45318,43756,45923,99.71,99.22,97.84
20230804,317982,45514,43898,46113,98.52,99.09,98.99
20230807,243478,46129,44327,46712,99.63,98.72,98.45
20230808,242914,46288,44457,46863,99.87,99.68,95.28
20230809,341549,45538,43961,46134,99.97,98.9,98.5
20230810,310501,45930,44182,46522,99.63,98.95,98.98
20230811,357547,46406,44546,46982,97.29,97.69,97.87
20230814,178901,46919,44946,47493,99.32,99.22,95.62
20230816,313101,46143,44382,46724,99.8,98.63,96.51
20230817,248448,45689,44031,46290,99.8,99.13,94.68
20230818,242126,44407,43094,45027,99.68,99.31,97.55
20230821,165590,43954,42703,44576,97.78,98.51,99.04
20230822,150024,44609,43198,45218,99.8,98.18,97.81
20230823,185107,44541,43144,45156,99.34,99.9,95.83
20230824,343081,43431,42342,44068,96.3,96.56,98.81
20230825,332787,45240,43631,45850,97.88,98.06,94.48
20230828,128142,43558,42456,44197,98.1,97.94,99.55
20230829,265765,44428,43048,45041,99.84,98.51,97.63
20230830,328947,44301,42969,44926,96.52,96.78,98.41
20230831,367110,46248,44375,46831,98.91,98.61,96.16
20230901,229353,45747,44095,46350,99.67,99.43,95.96
20230904,212182,45153,43634,45759,98.3,99.96,96.47
20230905,248605,44216,42918,44836,99.36,98.55,97.98
20230906,179407,44091,42817,44718,99.53,98.54,97.67
20230907,281377,43853,42635,44482,99.99,99.73,96.91
20230908,336941,43224,42174,43869,99.48,98.86,94.92
20230911,955740,42181,41425,42853,99.33,95.39,93.27
20230912,465632,40919,40508,41650,99.95,96.79,96.91
20230913,381635,40369,39992,41072,97.98,99.98,99.69
20230914,2720512,40853,40323,41538,95.34,97.92,99.67
20230915,807916,43777,42675,44550,97.24,94.5,94.56
20230918,280877,42453,41555,43133,99.88,99.87,96.69
20230919,313502,41854,41142,42528,97.45,98.78,99.36
20230920,368483,42729,41732,43378,98.68,97.96,99.59
20230921,336984,43494,42354,44141,98.5,98.8,95.15
20230922,373714,42113,41360,42784,97.6,99.66,99.85
20230925,344376,42664,41693,43315,97.63,97.64,99.92
20230926,329337,43688,42492,44329,98.52,98.34,96.06
20230927,375365,42540,41669,43196,99.16,99.83,98.24
20231004,392476,42347,41499,43010,98.69,98.04,96.11
20231005,366470,41108,40599,41797,95.71,98.54,97.77
20231006,183079,42680,41683,43328,98.68,99.25,98.53
20231010,282507,42826,41858,43471,97.11,97.12,99.84
20231011,171446,44169,42852,44802,99.84,98.62,97.01
20231012,196913,43999,42742,44629,98.65,98.37,99.93
20231013,175146,44838,43332,45443,99.75,99.5,98.22
20231016,200624,44435,43055,45043,98.63,98.52,98.55
20231017,275727,44666,43256,45276,99.37,99.21,98.94
20231018,215689,45006,43491,45610,99.57,98.62,97.51
20231019,352711,44882,43422,45492,99.74,99.25,96.49
20231020,212801,44287,42977,44918,99.97,99.12,94.81
20231023,206955,42998,42028,43645,98.73,99.47,96.94
20231024,162397,42906,41934,43557,99.09,99.92,97.87
20231025,206096,42923,41918,43565,96.89,98.51,99.58
20231026,283470,43812,42542,44434,99.17,99.63,96.54
20231027,133842,43017,42033,43668,97.54,99.6,96.52
20231030,205587,42891,41935,43538,98.26,99.44,99.22
20231031,192333,42975,41910,43608,97.23,99.31,97.51
20231101,194612,43144,42125,43787,98.73,98.88,97.93
20231102,305062,43140,42069,43783,95.44,97.04,97.4
20231103,153519,45565,43844,46159,99.49,97.43,97.99
20231106,318311,45850,44130,46439,97.14,98.84,98.39
20231107,414929,47343,45182,47889,99.77,97.06,99.07
20231108,289356,48213,45939,48755,99.82,98.16,96.04
20231109,401368,48122,45896,48662,99.64,98.6,98.3
20231110,206030,48541,46148,49073,99.4,97.98,98.29
20231113,191063,48731,46310,49245,99.94,96.38,98.36
20231114,216979,49336,46783,49840,99.11,97.26,96.81
20231115,486076,49412,46860,49913,99.57,96.62,97.4
20231116,221949,50178,47435,50677,98.43,98.31,97.31
20231117,0,50200,47422,50677,0.0,0.0,0.0
