,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230710,2923613,46746,43103,44512,96.47,97.86,95.27
20230711,2703357,44942,41563,42888,98.32,98.49,97.92
20230712,3466437,45187,41858,43178,96.86,96.23,95.32
20230713,2430356,47100,43382,44820,97.83,99.05,97.86
20230714,6353122,47230,43727,45106,93.71,94.96,93.1
20230717,3519759,50796,45976,47723,99.41,95.88,98.09
20230718,2588623,51459,47234,48807,95.83,99.02,99.88
20230719,2746489,50816,46893,48381,96.92,98.72,96.95
20230720,2490810,49500,45663,47128,99.19,99.27,96.57
20230721,3669202,49819,46034,47495,97.11,99.0,93.49
20230724,11810517,51502,47245,48851,78.03,92.64,74.02
20230725,15560077,65110,56805,59502,84.89,81.03,79.98
20230726,24618846,80306,68893,72142,83.05,92.6,84.77
20230727,14951424,91087,75186,79358,97.77,84.33,80.84
20230728,17507414,76483,65968,69159,95.6,95.12,86.45
20230731,15691422,79323,67339,70784,84.03,80.94,78.56
20230801,9503517,96239,82667,86208,98.05,99.92,97.49
20230802,8349835,92247,81647,84643,96.12,99.82,99.58
20230803,6379468,89661,79795,82614,97.53,98.22,99.37
20230804,8807681,87276,78385,81052,97.62,95.13,95.24
20230807,5051649,90902,80709,83584,92.17,93.24,90.6
20230808,10012232,82064,74172,76638,94.33,96.2,88.09
20230809,7581723,89398,78829,81824,98.24,92.63,91.94
20230810,7932611,93738,83774,86583,99.93,95.63,95.15
20230811,5353079,95882,85576,88422,97.45,99.56,96.22
20230814,5562071,92359,83398,86018,98.51,99.88,94.94
20230816,3646855,92740,83690,86317,96.03,98.11,99.98
20230817,5968204,90862,82754,85181,97.45,97.83,97.68
20230818,4662017,90324,81325,83983,99.08,99.97,96.95
20230821,3606097,87631,79369,81865,95.43,99.21,97.67
20230822,3060983,85221,77605,79953,97.94,99.11,99.18
20230823,3074080,84561,77191,79508,94.56,98.3,97.01
20230824,3686164,81469,74379,76642,99.92,98.78,95.44
20230825,2572010,83255,75782,78142,96.71,99.06,98.91
20230828,7035510,82095,75149,77373,93.5,94.65,88.33
20230829,3636005,90235,80787,83533,97.11,96.87,99.92
20230830,3549989,89018,81055,83468,96.01,98.43,95.93
20230831,3566535,86036,78344,80729,95.08,99.42,98.07
20230901,3186476,84100,76602,78933,96.94,99.87,99.45
20230904,3329238,82810,75556,77857,99.75,97.49,95.65
20230905,4425825,84450,77017,79344,97.86,95.55,94.12
20230906,3447361,88289,80084,82562,97.22,98.88,96.28
20230907,2086171,85237,77650,80015,94.77,99.55,97.94
20230908,1723561,82779,75947,78132,97.42,97.74,97.66
20230911,1852392,83254,76534,78697,96.96,99.65,99.62
20230912,2760812,82592,75858,78041,99.16,99.55,97.99
20230913,1915556,81903,74867,77120,94.86,98.28,95.5
20230914,2600891,78343,71933,74046,99.17,95.78,96.16
20230915,3133225,81110,74235,76445,99.4,96.53,96.04
20230918,1767779,83477,76196,78492,98.2,96.21,96.67
20230919,1382148,84828,77960,80151,95.92,99.92,99.05
20230920,1705946,83176,76566,78713,98.57,97.54,96.82
20230921,1091734,84410,77601,79783,95.01,99.11,99.52
20230922,1480909,82870,76405,78510,95.5,99.07,97.64
20230925,1436102,80428,74007,76115,95.0,98.2,95.45
20230926,1162932,77190,71041,73100,96.67,98.12,99.45
20230927,1087062,76585,70614,72618,94.66,99.88,98.29
20231004,1383405,74717,68930,70897,94.76,97.88,95.74
20231005,1156175,71753,66101,68052,97.64,99.4,98.73
20231006,919410,71142,65622,67544,97.19,98.38,99.19
20231010,1470991,70608,65228,67102,97.67,99.18,96.61
20231011,1277897,69170,63714,65622,98.87,96.24,97.22
20231012,1332960,70891,65383,67295,97.26,97.73,99.11
20231013,840713,71261,65695,67620,96.12,98.64,99.67
20231016,1184858,70618,65266,67137,98.1,99.49,99.61
20231017,953451,70233,64801,66697,98.21,98.18,99.1
20231018,814284,70066,64709,66584,95.11,99.55,98.35
20231019,1131089,68741,63562,65389,93.42,98.14,95.88
20231020,1564246,65823,60799,62587,95.19,97.82,96.89
20231023,1219378,63370,58444,60212,99.09,96.6,98.71
20231024,1570589,64274,59373,61132,98.62,99.71,98.76
20231025,3292190,64349,59331,61140,98.69,94.43,91.4
20231026,2574277,61849,56504,58415,88.16,91.55,88.73
20231027,2108976,55198,50799,52417,98.9,97.13,97.98
20231030,1319817,56017,51671,53284,96.07,98.8,98.86
20231031,1646683,55631,51539,53080,97.17,96.92,94.05
20231101,1532242,53333,49337,50854,99.75,96.74,98.17
20231102,1122131,54403,50371,51897,99.44,95.94,97.19
20231103,1186964,55936,51862,53403,98.67,98.6,99.26
20231106,6589700,56433,52279,53849,86.29,92.04,82.59
20231107,3257432,67209,60294,62617,96.6,92.72,92.23
20231108,1555422,61909,56584,58492,96.99,99.8,97.2
20231109,4423935,60181,55558,57240,96.44,94.97,96.85
20231110,1459046,63954,58108,60122,89.16,95.49,93.4
20231113,1640185,58765,54312,55949,98.6,96.3,96.3
20231114,1413540,60823,56127,57843,98.8,96.11,97.22
20231115,1447733,62219,57464,59186,99.87,97.89,99.81
20231116,987905,63155,58270,60040,95.96,99.27,99.43
20231117,0,62452,57792,59491,0.0,0.0,0.0
