,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230427,1899151,87967,84928,85604,99.4,98.52,98.85
20230428,1648678,88384,85922,86079,98.06,98.08,98.13
20230502,1301927,86161,83823,83964,99.15,99.08,96.62
20230503,853646,87837,85711,85642,99.27,99.87,99.01
20230504,649435,87421,85550,85329,99.17,99.82,99.34
20230508,1094022,86975,85229,84958,99.4,98.64,97.54
20230509,1237173,88308,86300,86131,99.42,98.83,98.32
20230510,2778199,88224,86120,86010,98.03,98.87,95.57
20230511,2250100,90450,87539,88006,98.42,97.92,97.68
20230512,1133345,91464,88760,88974,98.71,99.95,99.52
20230515,1056421,90338,88287,88050,99.74,99.76,97.83
20230516,1866373,90650,88659,88371,98.6,97.74,98.77
20230517,1077219,88512,86034,86176,99.34,98.55,97.82
20230518,1385713,89278,87286,87060,99.2,98.63,96.84
20230519,1125650,90895,88695,88546,98.67,99.67,99.83
20230522,966583,89640,87594,87385,99.96,99.31,98.41
20230523,784013,89818,87888,87598,99.91,99.08,98.76
20230524,606275,90019,88210,87836,99.19,99.79,98.58
20230525,1341962,89806,88127,87689,99.21,98.82,99.32
20230526,848329,88558,86373,86300,98.79,99.85,98.74
20230530,1336978,88236,86374,86114,99.62,98.98,99.4
20230531,1496401,87271,85098,85072,99.92,99.88,99.04
20230601,1365020,87314,85071,85104,97.88,98.24,98.93
20230602,894151,85367,83188,83255,99.96,98.56,97.72
20230605,689610,86370,84474,84320,99.8,99.03,97.82
20230607,3985993,87174,85412,85143,99.51,94.68,96.17
20230608,2402672,84588,81487,82372,97.09,99.15,98.81
20230609,1423561,82645,80055,80583,99.45,98.11,97.21
20230612,1076108,84118,81933,82071,98.53,99.22,99.42
20230613,1027454,82997,80972,81044,99.4,99.23,98.47
20230614,1331782,83497,81512,81543,99.76,98.8,98.24
20230615,976819,84414,82273,82365,99.27,99.79,99.92
20230616,1396059,83923,81957,81949,99.25,99.32,99.57
20230619,592234,83362,81181,81339,98.83,99.98,98.83
20230620,700544,83243,81498,81402,98.48,99.51,99.64
20230621,1636970,82651,80827,80802,98.39,99.79,96.31
20230622,764933,84617,82337,82524,99.27,99.56,98.95
20230623,895139,84424,82583,82483,99.38,99.38,98.9
20230626,1332113,84557,82649,82585,98.78,99.22,96.59
20230627,1041380,86379,84245,84247,99.86,99.23,97.73
20230628,953623,87154,85173,85034,99.48,99.27,98.42
20230629,761277,87448,85513,85333,99.14,99.78,99.22
20230630,1899152,87100,85283,85047,98.31,98.37,96.1
20230703,951562,89553,87074,87203,99.38,99.29,98.53
20230704,963786,89485,87554,87278,99.54,99.16,98.18
20230705,950585,90067,88142,87837,99.7,99.5,99.7
20230706,1394753,89461,87531,87251,99.73,99.81,98.03
20230707,982277,89944,87749,87634,98.25,98.79,99.7
20230710,870366,88524,86566,86348,99.97,99.73,98.68
20230711,802263,88595,86717,86446,99.89,99.79,97.68
20230712,798856,89090,87276,86948,99.79,99.8,98.36
20230713,989972,89226,87396,87067,99.52,100.0,99.51
20230714,1212425,88768,86809,86582,99.4,98.76,97.61
20230717,968236,89881,87798,87609,99.12,98.5,98.83
20230718,962946,88105,86155,85944,99.08,98.88,99.95
20230719,709966,87232,85286,85115,99.15,99.78,98.97
20230720,1040267,86979,85198,84945,98.86,98.57,99.23
20230721,769963,85634,83635,83570,99.37,99.68,98.9
20230724,969395,85783,83950,83782,98.48,98.98,99.66
20230725,1095142,84737,82777,82731,99.34,99.13,97.79
20230726,2126961,85947,83934,83869,97.93,97.14,98.46
20230727,1863363,83886,81366,81758,99.86,99.71,98.39
20230728,1838414,84391,81988,82272,96.78,97.84,97.71
20230731,1143605,86445,84051,84238,98.18,98.37,98.14
20230801,1129424,84553,82492,82512,98.62,98.91,99.05
20230802,2159024,84081,82047,82080,98.33,97.44,97.4
20230803,989975,81746,79251,79717,99.7,99.06,98.78
20230804,616785,82023,80062,80143,98.86,99.95,99.43
20230807,2254858,81797,80012,80006,97.75,96.49,96.9
20230808,1527761,79302,76820,77394,99.11,98.87,98.84
20230809,946574,79517,77312,77673,99.22,99.5,98.44
20230810,1050522,79748,77793,77976,99.18,99.99,98.83
20230811,1290039,79915,77901,78109,98.18,98.24,97.27
20230814,875348,81815,79714,79894,97.99,98.58,98.48
20230816,701727,80150,78212,78363,98.54,99.6,99.53
20230817,1085644,79260,77409,77557,99.67,98.94,98.92
20230818,631497,79626,77593,77820,99.59,99.36,99.26
20230821,483738,79343,77537,77655,99.57,99.53,99.43
20230822,563960,79529,77779,77863,99.33,99.46,98.81
20230823,541701,79909,78138,78216,98.59,99.31,99.39
20230824,732961,79492,77719,77818,99.86,99.13,98.75
20230825,656919,80276,78414,78517,98.13,99.21,99.47
20230828,465264,79219,77386,77528,99.47,99.6,99.01
20230829,1066302,79557,77819,77896,98.58,99.39,97.13
20230830,642079,81320,79326,79458,99.73,99.03,98.83
20230831,1221196,81826,80029,80027,98.6,99.33,99.78
20230901,430154,81446,79353,79543,98.95,99.81,99.8
20230904,625059,80796,79102,79099,99.26,99.23,98.87
20230905,623988,80835,79040,79082,99.21,99.57,99.98
20230906,693599,80452,78642,78710,99.06,99.95,99.76
20230907,950333,80215,78377,78472,97.82,99.39,99.78
20230908,470141,79305,77333,77548,98.97,99.66,99.68
20230911,462259,79049,77299,77409,98.78,99.61,99.75
20230912,615337,78646,76899,77026,99.94,99.1,99.13
20230913,915335,79149,77339,77471,99.56,99.15,98.69
20230914,770400,80019,78083,78240,98.97,99.47,98.79
20230915,1406794,80302,78429,78541,99.75,99.28,98.05
20230918,571336,81240,79069,79325,98.32,99.91,99.91
20230919,621704,80450,78669,78726,99.69,99.46,99.15
20230920,1466060,80654,78863,78914,98.6,99.7,96.95
20230921,650659,82399,80215,80429,98.77,99.35,99.21
20230922,620891,81331,79510,79541,98.84,98.84,99.18
20230925,1163419,80876,79093,79128,98.51,99.49,96.38
20230926,828358,82823,80783,80877,98.87,99.65,99.97
20230927,1147397,82133,80232,80271,99.47,99.08,98.61
20231004,1734756,82168,80127,80250,99.24,99.84,97.99
20231005,1483105,83043,80718,81002,99.45,98.68,97.01
20231006,1594554,84619,82398,82539,99.09,99.76,96.88
20231010,2220163,86043,83762,83882,99.01,98.96,99.74
20231011,1561647,86122,83519,83870,99.62,99.55,99.25
20231012,842777,85956,83692,83802,98.4,99.53,99.17
20231013,881827,85399,83516,83395,99.77,99.42,99.04
20231016,957963,85657,83753,83632,99.46,99.82,99.68
20231017,1050207,85388,83449,83362,99.19,98.6,98.71
20231018,1037347,84226,82214,82216,99.79,99.53,97.99
20231019,1082319,85192,83216,83163,99.3,99.9,98.89
20231020,1257281,85139,83132,83101,98.16,97.87,98.29
20231023,816603,83190,81064,81188,99.39,98.98,97.82
20231024,892518,84350,82495,82405,99.46,98.9,99.63
20231025,609588,83811,81885,81854,99.27,99.77,99.82
20231026,1097964,83344,81594,81494,98.48,98.77,99.39
20231027,1115007,82311,80278,80388,99.77,97.74,99.14
20231030,1211921,81638,79590,79725,98.08,97.3,97.92
20231031,1040116,79733,77640,77898,99.58,99.04,98.7
20231101,754912,79015,76997,77239,98.57,99.74,99.79
20231102,1387393,78677,76797,76986,98.72,98.84,98.07
20231103,1314264,80059,77917,78204,99.17,99.07,99.22
20231106,2083115,79394,77261,77562,99.76,99.18,98.18
20231107,1285076,80283,77859,78363,97.99,99.28,98.89
20231108,1038502,78926,76802,77123,98.68,99.74,99.84
20231109,837826,78492,76478,76751,99.24,99.32,99.03
20231110,660121,78740,76825,77031,98.92,99.77,99.96
20231113,518786,78297,76455,76644,99.23,99.29,99.54
20231114,1037469,78414,76635,76788,99.89,99.14,98.19
20231115,2150765,79457,77461,77681,96.66,96.95,95.31
20231116,1950042,83111,80626,81061,98.36,99.17,95.93
20231117,0,85276,82842,83127,0.0,0.0,0.0
