,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230602,50711,173064,169677,171271,99.15,99.84,99.67
20230605,36024,172845,169545,171097,99.57,98.74,99.48
20230607,95578,174878,171495,173052,99.15,97.98,97.05
20230608,259950,172496,169168,170756,96.58,99.54,95.93
20230609,149020,177877,173781,175810,97.95,97.63,97.19
20230612,104234,183271,179264,181114,98.75,97.21,96.92
20230613,622412,179754,176089,177792,91.99,99.26,95.74
20230614,231552,188153,182950,185224,98.51,98.57,99.64
20230615,367599,191227,186712,188638,96.24,99.58,97.04
20230616,139505,197520,192293,194408,99.76,99.69,99.11
20230619,71807,197084,192459,194426,98.83,99.24,98.79
20230620,109075,195340,190926,192861,99.05,98.5,98.33
20230621,114360,193256,188893,190804,99.03,98.5,98.83
20230622,77909,191346,187063,188974,99.13,99.7,99.99
20230623,73432,191508,187259,189138,98.73,98.94,98.31
20230626,165024,189603,185498,187327,97.28,99.73,97.21
20230627,86821,194191,189548,191598,99.69,99.66,99.53
20230628,166682,194857,190419,192350,96.94,98.15,97.29
20230629,87006,201073,196111,198175,98.29,98.02,96.94
20230630,133182,196379,191924,193863,98.58,99.34,98.06
20230703,97336,200188,195331,197385,99.55,99.66,99.39
20230704,123558,200715,195958,197991,99.36,99.67,99.19
20230705,132873,201923,197056,199119,99.47,99.57,99.94
20230706,96809,202163,197290,199350,99.42,99.99,99.52
20230707,90105,201354,196582,198616,97.79,98.67,98.46
20230710,67640,197966,193404,195383,99.58,99.95,99.94
20230711,95379,198406,193833,195824,99.35,99.25,99.5
20230712,81852,199913,195202,197227,98.88,98.65,98.07
20230713,118943,197054,192554,194510,99.07,99.36,99.85
20230714,92776,198557,193875,195887,99.53,99.37,98.68
20230717,68703,200755,195972,198017,99.47,99.86,99.74
20230718,166611,199789,195158,197178,98.79,94.57,95.62
20230719,94725,192964,188556,190461,98.81,98.73,98.69
20230720,98802,191130,186889,188773,98.98,99.85,99.21
20230721,138062,190628,186406,188280,98.22,96.44,98.23
20230724,109618,187422,183279,185128,99.51,99.3,99.66
20230725,123808,187093,183020,184869,99.31,99.44,98.98
20230726,144698,187116,183030,184880,97.13,97.46,97.91
20230727,136043,183330,179395,181213,99.98,98.13,97.74
20230728,111767,181579,177762,179528,98.04,99.34,98.37
20230731,228763,184312,180277,182142,99.28,95.67,95.5
20230801,133610,179611,175777,177560,97.37,98.39,98.25
20230802,171629,176909,173275,175003,98.27,97.89,97.24
20230803,106384,173823,170324,172037,99.23,98.98,98.2
20230804,71715,172208,168855,170481,99.06,99.91,99.48
20230807,69523,171867,168565,170137,98.66,99.3,98.61
20230808,89942,170437,167230,168770,99.51,99.5,99.54
20230809,62761,170588,167306,168876,99.3,100.0,99.84
20230810,128442,170404,167183,168725,99.89,99.77,99.27
20230811,98596,170163,166867,168510,98.59,99.56,98.95
20230814,63910,172201,168803,170446,99.59,99.58,98.6
20230816,103616,171456,168216,169759,99.97,99.27,99.85
20230817,104655,171613,168249,169874,99.72,99.55,98.94
20230818,80005,172997,169550,171203,99.77,99.79,99.94
20230821,62635,173210,169845,171466,99.6,98.98,99.63
20230822,68749,175012,171582,173183,99.53,99.95,99.55
20230823,45890,175366,171911,173521,98.57,98.76,98.88
20230824,56948,173430,170119,171684,99.67,99.95,99.31
20230825,59456,173954,170601,172171,99.33,99.29,99.49
20230828,77498,173106,169767,171355,99.2,98.7,99.34
20230829,63854,175525,172041,173673,99.81,99.62,99.9
20230830,44902,176220,172732,174360,99.59,99.85,99.21
20230831,62014,176550,173094,174680,98.59,99.42,98.74
20230901,115853,175292,171868,173473,98.26,99.81,98.62
20230904,41388,177930,174228,175988,99.19,99.93,99.71
20230905,37772,178232,174690,176324,99.93,99.82,99.93
20230906,36681,178715,175175,176812,99.03,99.15,98.79
20230907,56131,177261,173804,175413,99.23,99.42,99.25
20230908,44702,176312,172856,174485,99.02,99.39,99.08
20230911,53693,175695,172283,173862,99.83,99.89,99.85
20230912,55153,175823,172375,173993,99.34,98.9,99.02
20230913,46875,175667,172234,173835,99.36,99.63,99.45
20230914,106353,176500,173004,174637,99.44,99.94,98.39
20230915,106851,179222,175474,177213,99.96,99.76,99.06
20230918,62186,180993,177189,178951,98.66,99.67,98.84
20230919,73337,179498,175906,177587,99.22,99.44,98.39
20230920,121021,182268,178437,180198,97.05,99.08,97.67
20230921,56052,187099,182936,184832,99.68,99.26,98.44
20230922,66094,185849,181960,183725,98.28,98.12,98.61
20230925,90562,183794,179955,181698,98.6,99.31,97.79
20230926,71589,187625,183486,185357,98.8,99.07,99.26
20230927,61187,186293,182345,184144,99.73,99.31,99.86
20231004,98595,186555,182581,184381,98.0,96.96,97.34
20231005,47438,182262,178490,180246,99.38,99.27,98.93
20231006,36653,185149,181235,182982,99.48,99.87,99.99
20231010,96610,185586,181703,183452,98.75,97.34,98.87
20231011,75739,183788,179891,181660,99.79,99.89,98.91
20231012,131050,183489,179674,181421,98.57,96.5,96.51
20231013,63138,179581,175865,177588,98.37,98.7,97.94
20231016,63936,176662,173191,174835,98.76,98.48,98.0
20231017,47618,174402,171035,172628,99.19,99.8,99.58
20231018,60528,174632,171241,172804,98.44,99.73,98.3
20231019,29542,177284,173704,175377,98.4,99.24,98.51
20231020,46625,175300,171963,173525,98.55,98.61,97.93
20231023,33926,172634,169383,170933,98.93,99.18,99.33
20231024,34976,171804,168572,170080,99.94,98.51,99.36
20231025,48384,171791,168545,170038,98.96,99.2,98.92
20231026,58697,174246,170842,172418,98.69,98.91,99.05
20231027,72894,173162,169835,171397,99.86,98.73,99.94
20231030,46834,173244,169862,171463,99.1,99.19,99.44
20231031,58380,172212,168951,170498,98.75,99.5,99.65
20231101,98570,174334,170935,172515,98.41,96.21,95.89
20231102,64206,169800,166595,168157,99.41,99.09,98.39
20231103,78831,168558,165418,166919,99.67,98.39,99.99
20231106,66402,168948,165721,167241,97.66,98.47,96.67
20231107,50438,174257,170761,172381,98.57,98.9,99.66
20231108,41282,173184,169871,171433,99.78,99.43,98.5
20231109,59399,172680,169426,170944,99.58,99.84,98.58
20231110,25749,174679,171209,172825,99.26,99.99,99.67
20231113,34602,174870,171519,173074,99.44,99.58,98.85
20231114,43266,174305,170989,172530,99.13,99.99,99.46
20231115,70708,174534,171157,172710,98.11,98.88,97.36
20231116,54959,179573,175825,177527,99.6,99.45,99.82
20231117,0,180409,176762,178448,0.0,0.0,0.0
