,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230914,21041407,71235,71131,70910,99.21,99.53,98.9
20230915,17823512,71904,71743,71279,99.45,99.52,99.0
20230918,16040727,72178,71975,71709,99.33,97.47,97.85
20230919,11820188,70794,70688,70467,99.99,98.44,99.04
20230920,10873015,69926,69917,69874,99.47,99.4,99.61
20230921,10796336,69599,69551,69577,99.71,98.91,99.02
20230922,9897840,68922,68813,68861,99.97,99.25,99.91
20230925,13582516,68400,68224,68346,98.13,99.6,98.48
20230926,13143470,69257,69157,69045,98.94,98.89,99.35
20230927,14886491,69218,69136,69035,99.83,98.63,99.07
20231004,23361149,68818,68689,68506,98.35,97.02,98.51
20231005,16108313,67569,67365,66756,99.75,99.0,99.92
20231006,14386527,67319,67052,66830,99.97,98.41,98.74
20231010,19889202,66858,66535,66416,98.9,99.49,99.98
20231011,25209349,67030,66729,66315,96.59,98.28,97.24
20231012,19311380,68952,68817,68099,98.93,99.1,98.84
20231013,9724086,69348,69259,68818,98.76,97.7,98.8
20231016,12599299,67788,67562,67701,98.96,98.86,99.4
20231017,17299253,67715,67475,67445,96.87,99.89,97.18
20231018,16493184,69250,69110,68797,98.23,99.55,97.58
20231019,13985012,70097,70074,69772,99.86,99.03,99.61
20231020,15204495,69597,69570,69412,99.43,97.84,99.11
20231023,11625959,68926,68817,68613,99.75,99.1,99.69
20231024,12791710,68557,68402,68414,99.65,98.96,99.87
20231025,10610703,68586,68420,68369,99.69,99.23,99.46
20231026,15517624,68246,68056,68134,99.49,97.97,97.85
20231027,11334726,67274,67016,66822,99.96,99.53,99.29
20231030,10139270,67331,67025,67090,99.31,99.51,99.69
20231031,14488892,67175,66867,66998,98.35,99.95,99.85
20231101,13775256,67691,67448,67310,98.25,99.78,98.12
20231102,16350031,68566,68364,68268,97.95,98.51,97.95
20231103,10322234,70199,70182,69881,100.0,99.02,99.6
20231106,22228489,69464,69402,69465,97.97,99.85,97.98
20231107,17228731,70777,70735,70141,99.83,98.95,98.93
20231108,12901310,70894,70815,70515,99.29,98.4,99.12
20231109,12301373,70346,70305,70220,99.36,98.99,99.89
20231110,9684347,70107,70103,70032,99.44,99.13,99.34
20231113,9246919,69754,69713,69810,97.83,99.17,99.16
20231114,9567984,70243,70228,70339,98.79,99.47,99.35
20231115,20148677,70426,70398,70503,97.54,98.46,97.65
20231116,14552133,72450,72247,71850,99.25,99.93,98.7
20231117,0,72686,72431,72375,0.0,0.0,0.0
