,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,5336322,16519,16025,16209,77.37,82.82,83.77
20230103,1776246,20237,19251,19605,98.82,99.23,99.46
20230104,1143195,20117,19217,19524,97.62,99.12,99.87
20230105,1557419,19901,19056,19348,99.75,97.72,97.72
20230106,1431729,20238,19336,19647,98.05,99.67,99.25
20230109,1884767,20059,19183,19482,98.18,99.39,99.4
20230110,1222691,20027,19136,19442,98.6,98.13,98.69
20230111,1374589,20163,19289,19588,99.44,98.66,99.81
20230112,2396575,20190,19301,19604,99.55,98.73,99.01
20230113,1300151,20273,19335,19659,99.87,97.41,97.32
20230116,1130787,20631,19697,20021,98.62,98.73,99.86
20230117,894497,20638,19711,20030,98.08,98.8,99.85
20230118,832230,20553,19652,19962,98.0,99.0,99.07
20230119,1088932,20598,19695,20007,99.28,98.97,98.56
20230120,666797,20695,19763,20088,98.55,98.32,98.47
20230125,1183398,20832,19912,20232,98.13,99.06,99.91
20230126,1055502,20773,19829,20155,98.42,98.65,99.53
20230127,1176756,20756,19821,20145,98.25,98.12,99.24
20230130,925424,20797,19854,20180,97.55,99.02,99.85
20230131,1518690,20667,19752,20067,97.94,99.56,98.86
20230201,1830978,20441,19518,19835,97.54,99.58,99.11
20230202,2042935,20203,19295,19606,97.86,99.15,99.4
20230203,2075132,20039,19141,19448,97.55,99.18,99.55
20230206,1387044,19865,18987,19286,98.08,99.2,99.55
20230207,1500025,19739,18905,19188,97.51,99.55,99.43
20230208,1218715,19571,18751,19029,98.75,98.38,98.44
20230209,1207497,19719,18897,19177,98.2,98.68,99.83
20230210,1059560,19709,18890,19167,97.62,99.37,99.91
20230213,1038627,19592,18795,19065,98.54,98.66,98.78
20230214,1107422,19679,18873,19148,98.77,98.45,99.89
20230215,3744893,19709,18895,19170,97.72,96.01,94.96
20230216,1874488,19009,18178,18462,96.97,99.82,99.22
20230217,1535049,18772,18026,18274,97.98,99.37,99.86
20230220,984796,18694,17974,18214,99.28,98.65,98.35
20230221,1385465,18859,18151,18389,98.33,98.97,99.84
20230222,1114599,18846,18117,18359,97.02,99.71,99.02
20230223,981764,18608,17925,18151,98.65,98.76,99.35
20230224,964964,18666,17983,18209,98.72,98.97,99.18
20230227,1655457,18726,18037,18267,98.12,98.9,99.41
20230228,1205375,18586,17868,18108,98.49,99.21,99.68
20230302,1702341,18508,17829,18053,98.86,99.44,99.31
20230303,896894,18424,17727,17957,97.7,99.2,99.51
20230306,1146143,18291,17660,17867,99.22,99.16,99.15
20230307,1072578,18383,17720,17940,98.55,99.05,99.78
20230308,1328446,18350,17699,17912,97.26,99.78,98.86
20230309,1590751,18127,17487,17696,98.28,99.47,99.4
20230310,924406,18060,17412,17623,97.85,99.7,99.96
20230313,846690,17918,17327,17521,98.19,99.64,99.94
20230314,1214928,17837,17264,17451,98.54,99.28,98.72
20230315,1049405,17682,17099,17288,99.08,99.24,99.76
20230316,884355,17690,17119,17304,98.1,99.7,99.98
20230317,1981922,17597,17051,17227,97.27,98.5,95.97
20230320,1644378,18194,17501,17732,98.08,97.23,96.84
20230321,1304030,18700,17968,18213,97.7,99.11,97.85
20230322,870686,18374,17702,17924,97.52,99.84,99.08
20230323,952416,18180,17564,17765,99.5,99.34,99.14
20230324,1059635,18269,17632,17843,99.29,99.22,99.46
20230327,1643311,18313,17664,17879,99.26,99.57,97.27
20230328,1167329,18648,17919,18165,99.2,98.46,98.72
20230329,2242697,18796,18084,18322,99.66,98.23,98.14
20230330,1625623,19080,18282,18552,99.05,98.56,98.21
20230331,4292915,19256,18464,18732,98.71,96.91,95.99
20230403,1251004,18769,17960,18237,96.59,99.44,98.06
20230404,802843,18333,17672,17890,98.43,98.89,99.22
20230405,863832,18365,17731,17940,98.87,98.51,99.61
20230406,1306351,18432,17787,17999,99.17,98.93,99.28
20230407,836888,18537,17847,18076,97.81,99.59,99.98
20230410,889834,18433,17789,18002,98.78,99.05,99.57
20230411,1149669,18470,17817,18033,99.46,98.55,99.03
20230412,1463897,18640,17948,18177,99.57,98.72,97.46
20230413,1471572,18954,18202,18456,98.86,98.87,99.71
20230414,1299105,18967,18218,18469,99.8,98.48,98.61
20230417,2005187,19142,18380,18638,98.99,98.66,98.46
20230418,1633749,19328,18512,18788,97.63,99.45,98.39
20230419,1866817,18997,18235,18491,99.2,98.57,98.78
20230420,1657599,19201,18401,18672,99.58,98.93,98.59
20230421,1429391,19338,18533,18806,98.65,98.53,98.56
20230424,1065517,19472,18667,18940,97.95,99.64,98.34
20230425,956856,19195,18441,18694,97.57,99.52,99.28
20230426,1077341,19011,18290,18531,97.85,99.95,99.4
20230427,1200869,18872,18157,18396,99.72,99.0,98.11
20230428,1136666,19073,18323,18577,98.6,98.72,99.45
20230502,1621496,19095,18352,18602,99.66,97.72,97.6
20230503,1289941,19465,18649,18926,99.35,99.2,99.49
20230504,1591873,19413,18619,18887,98.94,99.04,99.41
20230508,1017062,19444,18632,18907,98.52,98.32,99.46
20230509,1220604,19491,18709,18973,98.85,99.15,98.61
20230510,1547703,19593,18783,19060,99.16,98.13,99.06
20230511,1660866,19726,18886,19171,98.58,99.56,99.13
20230512,2842757,19720,18872,19162,99.4,98.86,97.27
20230515,2581466,20031,19105,19427,98.78,99.61,99.24
20230516,1844472,19838,18940,19248,96.84,98.45,96.96
20230517,1450421,19269,18464,18736,98.1,99.27,98.23
20230518,1641486,18960,18209,18461,97.46,99.56,98.34
20230519,1059285,18683,17958,18199,98.57,99.05,99.07
20230522,838628,18728,18031,18264,99.04,98.69,98.88
20230523,895378,18841,18146,18379,99.19,97.98,98.65
20230524,703516,19058,18335,18576,97.7,99.11,99.97
20230525,837787,18985,18286,18519,97.77,99.54,99.35
20230526,722115,18848,18155,18385,98.67,99.15,99.54
20230530,828244,18853,18166,18396,98.64,98.94,99.38
20230531,3124543,18911,18209,18444,98.55,98.37,96.67
20230601,2860702,19379,18520,18816,97.77,96.71,97.04
20230602,1086226,19903,18992,19306,98.09,99.17,99.88
20230605,914659,19809,18983,19264,98.88,98.2,98.49
20230607,1250630,19976,19143,19428,98.86,99.44,99.28
20230608,1359731,19897,19049,19337,97.86,99.11,99.86
20230609,1361383,19818,18977,19262,98.68,99.46,99.05
20230612,674470,19687,18858,19138,97.57,99.46,99.17
20230613,860795,19500,18739,18996,97.8,99.15,99.97
20230614,1192384,19463,18694,18953,97.51,99.66,98.32
20230615,979610,19174,18416,18670,98.17,99.22,99.52
20230616,1289113,19078,18346,18591,99.91,98.11,98.73
20230619,753798,19304,18525,18788,98.77,98.43,99.62
20230620,721418,19349,18601,18852,97.95,99.47,99.46
20230621,1162813,19229,18497,18743,97.66,99.31,99.12
20230622,779396,19032,18291,18540,98.17,99.25,99.84
20230623,712226,18960,18256,18491,97.62,99.92,99.01
20230626,1504972,18775,18098,18322,98.4,98.68,96.03
20230627,4990826,19303,18505,18779,96.03,97.09,93.99
20230628,1457571,20117,19161,19505,99.92,97.81,98.56
20230629,2028187,20329,19420,19732,99.86,98.88,98.41
20230630,2160678,20441,19495,19824,98.99,97.62,96.23
20230703,1602240,20916,19911,20264,98.96,99.56,98.13
20230704,1086300,20988,19994,20342,98.85,98.01,98.75
20230705,1067559,21059,20087,20426,97.77,99.94,99.13
20230706,1563897,20827,19879,20206,97.15,99.35,99.22
20230707,1632376,20518,19582,19905,97.67,99.22,97.87
20230710,851186,20082,19192,19497,98.58,98.93,99.91
20230711,1120829,20020,19184,19469,99.14,98.28,98.93
20230712,1221239,20176,19306,19604,99.88,98.0,98.02
20230713,2442703,20452,19542,19857,98.09,96.98,95.93
20230714,1272966,21052,20024,20385,99.03,98.4,99.68
20230717,930821,21058,20073,20414,97.28,99.33,97.88
20230718,1039854,20592,19680,19994,99.96,98.4,98.98
20230719,945718,20740,19805,20129,98.58,98.78,99.65
20230720,718821,20784,19850,20172,98.61,99.0,99.37
20230721,809856,20787,19868,20187,98.35,99.39,99.32
20230724,1566262,20655,19744,20058,96.72,98.23,96.82
20230725,971347,20073,19187,19489,97.85,99.16,99.49
20230726,1943547,19921,19090,19373,97.21,98.94,98.78
20230727,1251925,19618,18769,19058,99.86,99.04,97.73
20230728,950709,19842,18998,19289,97.88,99.47,99.53
20230731,887217,19766,18954,19231,98.79,98.67,99.89
20230801,895078,19780,18970,19244,98.77,99.01,98.49
20230802,1107182,19906,19080,19364,98.95,98.81,99.93
20230803,980585,19895,19057,19342,98.44,99.2,99.29
20230804,680173,19926,19092,19377,98.18,98.72,99.93
20230807,858959,19901,19093,19368,97.63,99.39,99.54
20230808,1307099,19771,18966,19239,99.75,98.02,98.86
20230809,1316582,20015,19151,19446,97.41,98.99,99.61
20230810,1479439,19788,18947,19235,97.89,99.56,98.92
20230811,925840,19559,18741,19018,98.29,99.0,99.69
20230814,1412301,19488,18711,18973,97.65,99.46,98.21
20230816,1151276,19209,18434,18694,96.67,99.32,98.07
20230817,995083,18831,18117,18354,97.32,99.91,98.93
20230818,1276480,18610,17933,18157,97.13,99.96,98.79
20230821,1005706,18377,17711,17930,97.85,99.44,99.33
20230822,650647,18241,17608,17815,98.94,98.81,99.25
20230823,719310,18303,17688,17890,99.65,98.93,98.89
20230824,683636,18445,17806,18018,98.65,99.03,99.9
20230825,879663,18447,17813,18021,96.89,99.48,98.93
20230828,637626,18188,17570,17773,99.79,98.1,98.57
20230829,737425,18423,17794,18001,98.38,99.13,99.67
20230830,674809,18436,17798,18008,98.54,98.88,99.55
20230831,1550678,18481,17844,18054,97.73,99.75,98.69
20230901,828175,18299,17626,17847,98.23,98.97,99.85
20230904,574398,18227,17609,17811,98.51,99.21,99.17
20230905,400215,18261,17657,17856,98.27,99.09,99.98
20230906,529538,18214,17632,17822,98.19,99.22,99.84
20230907,689905,18197,17607,17800,97.88,99.42,99.94
20230908,2192114,18145,17548,17743,97.55,97.98,96.32
20230911,758725,18759,17994,18252,98.27,98.92,99.93
20230912,946064,18694,18024,18246,98.46,99.31,98.07
