,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,80622,55693,54205,54599,95.53,96.45,96.81
20230103,137867,61231,58918,55695,92.01,92.29,99.47
20230104,153600,60123,57970,54887,92.06,93.44,99.47
20230105,201476,59434,57370,54340,93.49,94.15,97.91
20230106,137446,60214,57980,54563,93.05,94.0,97.43
20230109,143861,60383,58149,54825,94.25,95.79,97.38
20230110,163811,61113,58783,55389,92.97,94.28,98.03
20230111,152425,61085,58756,55403,93.39,95.27,98.06
20230112,168434,61215,58878,55536,94.09,95.42,96.92
20230113,244289,61651,59214,55765,96.9,97.02,93.25
20230116,142501,63819,60959,57397,93.64,95.97,97.45
20230117,218619,63066,60472,57373,96.44,96.63,94.36
20230118,118206,64478,61538,58225,94.3,96.92,96.56
20230119,232483,64204,61423,58425,97.6,97.11,93.48
20230120,139840,65638,62485,59416,96.14,99.38,94.01
20230125,143923,66587,63372,60739,95.3,98.6,96.41
20230126,120276,66648,63450,60937,94.71,98.32,96.42
20230127,197779,66584,63392,60831,96.29,98.9,95.2
20230130,180020,67335,63977,61548,93.96,97.14,98.48
20230131,205247,66122,63039,60567,95.04,96.66,99.13
20230201,148652,65173,62231,59511,93.68,96.8,97.08
20230202,167436,64878,61962,58999,95.69,97.58,97.52
20230203,167464,64831,61939,59043,93.19,95.55,98.08
20230206,134167,63983,61220,58168,95.28,96.94,96.79
20230207,149959,64095,61309,58225,94.75,96.61,97.69
20230208,125712,63702,60988,57897,94.53,97.33,96.82
20230209,139765,63990,61222,58052,94.41,97.28,96.91
20230210,100834,63988,61219,58071,93.53,95.89,96.62
20230213,264775,63638,60930,57789,98.99,97.94,92.02
20230214,143636,65919,62689,59607,95.7,97.9,96.92
20230215,131352,65393,62427,59756,95.04,96.81,97.8
20230216,159454,65042,62111,59239,95.43,98.35,95.7
20230217,109913,65734,62652,59744,95.33,97.46,95.9
20230220,86580,65738,62673,59877,94.14,97.26,97.68
20230221,137540,65069,62171,59408,94.88,96.9,96.29
20230222,99098,65170,62196,59276,93.86,97.03,97.65
20230223,166093,64384,61596,58718,93.76,97.17,97.7
20230224,95228,64015,61262,58238,94.36,97.73,96.9
20230227,91011,64085,61317,58212,93.9,96.42,96.54
20230228,246539,63958,61203,58091,94.46,96.44,97.8
20230302,176399,63599,60896,57835,94.18,96.44,97.2
20230303,241054,63421,60731,57528,94.3,95.83,98.34
20230306,202758,62834,60253,57123,93.86,96.12,97.15
20230307,106942,62896,60280,56976,94.29,96.96,97.06
20230308,204991,62960,60369,57128,92.93,94.46,99.01
20230309,190831,61842,59423,56278,94.11,96.11,98.05
20230310,214685,61953,59504,56209,92.07,93.93,99.48
20230313,128569,60953,58667,55498,94.54,95.05,96.52
20230314,205060,61522,59102,55667,93.01,94.08,99.41
20230315,125755,60597,58378,55318,94.8,95.94,97.05
20230316,149458,61582,59160,55661,91.39,94.17,99.22
20230317,148516,60514,58308,55182,93.65,95.88,97.84
20230320,100624,61086,58762,55377,92.45,94.88,98.89
20230321,89861,60760,58516,55266,93.03,95.69,97.82
20230322,90501,61145,58821,55413,92.92,95.89,97.39
20230323,87740,61481,59112,55716,92.7,95.19,97.75
20230324,85332,61389,59040,55718,92.68,95.32,97.92
20230327,70578,61194,58880,55604,93.39,95.97,98.07
20230328,109617,61410,59072,55768,94.3,96.0,96.65
20230329,78322,62066,59575,56103,93.36,96.21,97.06
20230330,160760,62177,59712,56392,93.35,95.24,97.56
20230331,101379,62049,59583,56280,93.93,96.56,96.87
20230403,137323,62360,59853,56514,95.02,97.69,96.11
20230404,87689,63270,60599,57230,93.84,96.59,96.51
20230405,107794,63497,60809,57536,93.64,96.05,97.85
20230406,104781,63034,60443,57276,93.16,95.25,98.92
20230407,196695,62234,59779,56620,92.88,94.2,99.51
20230410,116584,61321,58984,55821,93.72,95.23,97.93
20230411,148034,61361,59003,55682,95.11,96.67,95.51
20230412,104431,62501,59923,56428,94.6,97.04,95.97
20230413,165769,62937,60329,57004,93.33,96.16,96.62
20230414,182379,62952,60343,57080,96.29,97.72,95.13
