,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230609,2834227,12023,11934,12006,98.71,99.28,98.57
20230612,1697904,12192,12093,12171,99.82,99.48,99.16
20230613,1773018,12136,12040,12119,99.7,99.33,99.09
20230614,2150432,12071,11977,12056,99.58,99.01,98.86
20230615,1507490,11978,11887,11964,99.93,99.97,99.55
20230616,2091946,11973,11887,11959,99.78,99.77,99.42
20230619,1122609,11966,11878,11952,99.97,99.98,99.9
20230620,1467773,11978,11892,11964,99.73,99.93,99.62
20230621,2027689,12022,11933,12007,99.57,99.3,98.93
20230622,1921823,11944,11856,11931,98.79,99.8,99.01
20230623,1418053,12054,11962,12038,99.97,99.56,99.09
20230626,1333817,12002,11914,11988,99.93,99.54,99.77
20230627,1368822,11987,11898,11974,99.94,99.9,99.88
20230628,2333518,11999,11912,11984,99.58,99.52,99.97
20230629,3595228,12060,11969,12042,98.83,96.91,96.28
20230630,1864357,11746,11661,11736,99.12,99.82,99.54
20230703,2145642,11800,11720,11792,98.83,99.15,98.84
20230704,1345042,11948,11862,11934,99.85,99.39,98.95
20230705,1775840,11881,11797,11871,99.91,99.0,98.54
20230706,3245799,11787,11707,11779,99.26,97.13,96.68
20230707,2258674,11544,11466,11542,99.0,98.35,98.4
20230710,1649381,11411,11350,11416,99.05,99.65,99.77
20230711,1996176,11457,11393,11463,99.71,99.62,99.77
20230712,1933380,11492,11428,11496,99.15,99.93,99.53
20230713,2062734,11564,11495,11564,98.75,99.09,99.69
20230714,2124253,11687,11613,11682,98.96,99.85,99.08
20230717,1257253,11786,11707,11777,99.69,99.51,99.43
20230718,1762990,11739,11664,11732,99.31,99.45,99.3
20230719,1311493,11733,11652,11728,99.35,99.64,99.42
20230720,1667542,11734,11656,11730,99.88,99.6,99.23
20230721,1897271,11700,11626,11694,99.49,99.34,99.44
20230724,1608681,11726,11649,11721,99.8,99.75,99.56
20230725,1448408,11722,11645,11717,99.76,99.61,99.34
20230726,3589771,11703,11628,11698,98.93,98.97,99.39
20230727,5651635,11743,11660,11734,96.73,98.81,96.66
20230728,9251858,12087,11987,12063,98.51,95.22,94.92
20230731,2466352,11667,11568,11650,99.94,99.06,100.0
20230801,3038794,11633,11560,11631,99.17,99.22,99.41
20230802,4079604,11668,11591,11662,98.97,99.84,99.9
20230803,7958807,11733,11654,11722,99.29,98.31,98.69
20230804,2277799,11633,11550,11618,99.8,99.83,99.84
20230807,1709208,11632,11560,11629,99.81,99.39,99.14
20230808,1915965,11585,11517,11584,99.61,99.94,99.44
20230809,2476512,11607,11536,11606,99.24,98.98,98.37
20230810,2192390,11510,11444,11511,99.65,99.44,98.94
20230811,2572077,11469,11407,11472,99.82,99.76,99.54
20230814,1788848,11482,11419,11484,99.76,99.92,99.62
20230816,2072739,11502,11439,11504,99.11,98.86,98.37
20230817,1736367,11401,11342,11407,99.64,98.73,99.59
20230818,1488682,11356,11300,11366,99.35,99.56,99.88
20230821,1652738,11394,11337,11402,99.08,99.8,99.49
20230822,1265428,11487,11424,11491,99.8,99.96,99.64
20230823,1638247,11508,11445,11511,99.38,99.69,99.49
20230824,1304347,11556,11490,11557,99.62,99.65,99.63
20230825,983882,11622,11553,11621,99.9,99.89,99.47
20230828,1384244,11611,11544,11610,99.67,99.69,99.66
20230829,1433623,11673,11602,11670,99.01,99.5,99.66
20230830,1145566,11760,11685,11753,99.66,99.79,99.46
20230831,3961210,11758,11681,11752,98.72,99.99,98.67
20230901,1746582,11881,11795,11866,99.67,99.87,99.97
20230904,1280941,11909,11825,11896,99.74,99.7,99.97
20230905,1013134,11912,11829,11900,99.93,99.91,100.0
20230906,1922139,11929,11846,11917,99.24,99.88,99.72
20230907,1355111,11988,11901,11973,99.68,99.74,99.81
20230908,1164284,11969,11883,11955,99.74,99.97,99.62
20230911,1737871,12004,11916,11990,99.12,99.55,99.09
20230912,1421466,12113,12019,12095,99.78,99.76,99.63
20230913,2990709,12106,12011,12090,98.82,99.76,98.69
20230914,2795090,12244,12142,12222,99.54,99.69,99.61
20230915,4631152,12321,12215,12299,97.86,99.63,97.69
20230918,1857746,12571,12448,12543,99.53,99.58,99.86
20230919,2016411,12641,12521,12620,99.44,98.86,98.96
20230920,1843959,12540,12422,12520,99.68,99.78,99.68
20230921,1997108,12613,12494,12591,99.74,99.65,99.35
20230922,2029019,12587,12468,12566,99.55,99.13,99.71
20230925,1908625,12542,12426,12519,99.86,99.79,99.28
20230926,2268365,12527,12411,12507,99.14,98.19,97.65
20230927,1574362,12318,12210,12299,99.61,99.26,99.68
20231004,2778466,12270,12170,12249,99.34,98.75,98.26
20231005,2145680,12127,12030,12107,99.61,98.99,98.94
20231006,2202284,12036,11943,12021,97.46,99.77,97.65
20231010,2351878,12257,12154,12235,97.74,98.49,98.51
20231011,2852523,12513,12397,12492,99.94,99.38,99.74
20231012,2031836,12507,12391,12484,99.82,99.93,99.71
20231013,1613623,12562,12444,12542,99.38,99.65,99.98
20231016,1622194,12591,12474,12567,99.69,99.95,99.9
20231017,1127027,12643,12523,12620,99.98,99.66,99.12
20231018,2147826,12607,12487,12588,99.03,99.74,98.88
20231019,1605914,12755,12627,12733,99.25,98.58,98.54
20231020,1658176,12600,12480,12581,100.0,99.44,99.59
20231023,1890005,12579,12461,12557,99.77,98.19,97.83
20231024,1538108,12386,12273,12370,99.65,99.57,99.27
20231025,992609,12365,12256,12347,99.64,99.97,99.81
20231026,1443807,12411,12304,12389,99.51,98.65,98.45
20231027,2406313,12267,12164,12248,98.69,98.63,98.36
20231030,3138026,12184,12080,12169,98.72,95.86,97.57
20231031,1822448,11854,11759,11845,98.29,99.32,99.54
20231101,1434002,11978,11887,11965,99.32,99.97,99.21
20231102,2498708,12051,11960,12036,98.3,99.83,99.95
20231103,1792111,12137,12037,12120,99.32,99.78,99.84
20231106,2159112,12177,12078,12159,96.87,99.57,96.73
20231107,1938712,12483,12367,12461,99.86,98.88,99.59
20231108,1314262,12412,12299,12394,99.69,99.35,98.82
20231109,1327939,12346,12238,12328,99.95,99.69,99.61
20231110,891594,12333,12230,12311,99.86,99.92,99.93
20231113,939769,12355,12251,12334,99.32,99.6,99.47
20231114,1584157,12447,12336,12427,99.1,99.32,99.1
20231115,2050637,12591,12473,12570,99.38,99.39,99.6
20231116,932864,12708,12583,12686,99.86,99.58,99.32
20231117,0,12675,12553,12656,0.0,0.0,0.0
