,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,113545,64702,62213,63395,97.15,98.13,99.99
20230103,89915,66210,63055,64673,97.82,98.63,98.31
20230104,101584,65115,62276,63627,99.98,99.48,98.49
20230105,163560,65484,62738,64036,99.56,99.27,99.28
20230106,153709,65442,62661,63985,97.24,98.37,95.07
20230109,162775,66908,64173,65522,98.25,98.42,99.81
20230110,121185,67841,64726,66342,97.68,99.96,98.56
20230111,82380,66795,63974,65357,98.8,99.49,99.14
20230112,114439,66360,63533,64909,99.91,98.81,98.5
20230113,240849,66541,63804,65131,99.91,98.88,98.23
20230116,116429,66295,63190,64749,97.69,99.51,98.83
20230117,183375,65303,62539,63845,96.32,98.02,94.87
20230118,134626,67309,64455,65893,98.98,96.92,97.47
20230119,235457,68667,65878,67287,98.94,98.92,97.52
20230120,117083,69322,66465,67934,97.77,97.89,99.17
20230125,152748,70110,67050,68705,98.54,99.48,98.81
20230126,216700,69194,66299,67797,98.99,100.0,98.81
20230127,240102,68567,65599,67115,98.66,98.79,97.13
20230130,160969,69321,66449,67931,98.36,98.86,97.54
20230131,142886,68223,65230,66760,98.63,99.89,98.23
20230201,125934,67519,64557,66057,99.73,98.86,98.3
20230202,237610,67763,64973,66374,99.91,98.95,97.09
20230203,123042,67186,64000,65639,96.95,99.84,98.71
20230206,115599,65931,63204,64498,98.72,99.38,99.54
20230207,144712,65560,62777,64102,99.94,98.09,98.02
20230208,191489,66066,63348,64645,99.5,97.46,97.65
20230209,127283,66969,64210,65551,98.69,99.7,98.68
20230210,78391,66393,63517,64928,99.56,99.09,98.82
20230213,94988,66303,63601,64895,99.39,98.45,99.08
20230214,93751,66479,63770,65067,99.97,97.96,98.89
20230215,172143,67221,64433,65802,99.44,98.67,98.07
20230216,146769,67759,64941,66353,99.76,97.36,98.16
20230217,115783,68552,65819,67184,99.06,99.12,98.65
20230220,89328,69088,66200,67702,98.55,99.24,97.73
20230221,91902,68034,65078,66590,98.91,99.36,98.95
20230222,105732,67796,65110,66434,99.12,97.62,97.13
20230223,285649,69040,66318,67700,94.06,96.53,93.38
20230224,203925,72680,69632,71321,96.14,96.85,96.51
20230227,228892,74906,71832,73607,97.92,96.94,96.47
20230228,301612,77026,74094,75818,99.97,99.19,98.46
20230302,242343,77942,75006,76690,98.79,97.41,98.57
20230303,254264,79274,76256,78063,98.63,98.73,97.29
20230306,217868,77839,74723,76527,99.17,99.76,98.37
20230307,200798,77407,74314,76114,97.34,99.71,97.7
20230308,165067,75883,72940,74610,98.82,99.78,98.63
20230309,196220,75140,72162,73855,97.21,97.52,97.82
20230310,228209,76992,73883,75736,99.34,98.51,98.87
20230313,173632,77635,74646,76410,99.02,99.13,99.11
20230314,294561,78297,75252,77081,98.32,97.76,96.54
20230315,98678,76329,73181,74949,99.17,99.3,99.67
20230316,163341,76180,73341,75001,99.23,99.53,98.51
20230317,451549,75058,72064,73774,99.52,99.13,99.63
20230320,288268,75372,72321,73909,99.1,96.83,95.46
20230321,190051,73523,70181,72039,99.97,99.13,99.64
20230322,103401,73491,70488,72175,99.99,97.76,99.69
20230323,219573,73890,70989,72620,97.22,98.32,99.62
20230324,186120,75093,71836,73726,95.99,96.04,96.45
20230327,83864,72294,69357,70939,99.72,97.96,99.35
20230328,113787,73079,70176,71785,99.06,98.84,99.7
20230329,237436,73155,70331,71889,97.41,97.82,96.5
20230330,200035,75212,72227,73938,99.85,98.94,99.25
20230331,184764,75462,72551,74204,99.82,98.31,99.07
20230403,188162,75958,73043,74722,99.66,97.41,95.64
20230404,159747,74129,70810,72708,97.33,99.13,98.17
20230405,121593,72721,69814,71401,99.0,99.17,99.44
20230406,115498,72440,69547,71126,98.4,99.64,98.68
20230407,135730,71766,68870,70431,97.91,99.81,98.66
20230410,101697,70917,68058,69568,99.32,99.07,97.85
20230411,185346,71411,68620,70130,95.98,97.2,95.03
20230412,131866,74177,71225,72914,98.25,97.44,97.87
20230413,174193,75479,72556,74252,97.64,98.05,96.68
20230414,143507,77275,74342,76102,98.57,97.43,98.07
20230417,102705,78678,75763,77531,99.72,98.52,99.02
20230418,196580,79198,76349,78100,96.47,98.64,95.59
20230419,128702,81772,78789,80716,98.64,97.51,97.96
20230420,160156,83234,80376,82230,98.04,98.02,96.86
20230421,120134,85500,82616,84567,99.29,99.0,97.49
20230424,100836,84218,81184,83122,98.65,98.27,98.63
20230425,251046,83195,80276,82153,95.19,97.42,96.2
20230426,137838,86963,83748,85925,98.17,98.61,97.95
20230427,126839,85464,82532,84444,99.69,98.73,98.63
20230428,140428,84932,81906,83875,99.84,99.16,99.85
20230502,223671,85067,82163,84086,99.92,97.81,96.83
20230503,167694,83420,80194,82211,98.76,99.74,99.0
20230504,195227,82837,79888,81754,97.98,98.75,97.94
20230508,168758,81016,78076,79873,98.08,98.83,97.64
20230509,105995,82371,79412,81318,99.67,99.64,99.65
20230510,136589,82643,79797,81615,98.97,98.76,98.93
20230511,125111,83561,80625,82537,99.01,99.17,99.56
20230512,304348,84351,81363,83319,98.74,95.42,93.32
20230515,237720,81136,77709,79749,96.38,95.27,95.34
20230516,146521,77601,74493,76298,99.62,99.32,99.74
20230517,136403,77421,74393,76199,98.13,99.86,98.67
20230518,153574,76404,73528,75191,98.94,98.96,99.75
20230519,161107,76343,73461,75124,99.02,98.61,99.77
20230522,179508,76373,73527,75173,99.19,98.04,98.52
20230523,318679,77620,74675,76420,95.24,97.11,96.01
20230524,234450,81084,77858,79854,97.11,98.55,98.22
20230525,157011,82536,79368,81390,98.1,99.96,98.26
20230526,138610,81323,78412,80204,97.32,96.83,98.09
20230530,185250,79266,76406,78130,98.25,98.4,97.06
20230531,720650,77679,74628,76399,98.33,98.74,96.76
20230601,172552,76456,73381,74795,98.91,98.76,98.94
20230602,259052,77304,74217,76062,98.73,98.96,97.77
20230605,84999,78353,75365,77150,99.18,97.12,97.91
20230607,191470,79779,76990,78721,98.86,99.09,99.33
20230608,218818,80400,77249,79176,99.26,99.8,98.97
20230609,151605,81135,78092,79992,99.46,99.86,98.62
20230612,84656,80792,77760,79621,99.39,99.82,98.7
20230613,128586,80497,77514,79367,98.36,97.74,96.12
20230614,157350,78593,75455,77335,98.06,99.93,99.3
20230615,148165,77786,74926,76622,99.63,98.85,99.18
20230616,137442,77747,74763,76526,99.03,99.65,99.18
20230619,82602,77284,74331,76074,98.71,99.24,99.9
20230620,140089,77076,74287,75932,98.72,99.07,98.08
20230621,160763,76045,73054,74779,98.89,98.32,97.88
20230622,216320,77295,74373,76117,98.21,97.99,97.46
20230623,115937,79209,76225,78033,98.45,97.82,95.82
20230626,94974,76918,73776,75623,98.93,99.56,99.57
20230627,79720,76532,73656,75346,99.03,99.8,99.14
20230628,92540,76159,73266,74948,99.13,99.55,99.13
20230629,109764,75948,73025,74719,98.33,99.97,98.06
20230630,146503,74807,71874,73542,98.04,98.05,98.58
20230703,96916,76136,73080,74883,99.65,98.49,98.53
20230704,126218,76823,73987,75673,98.25,98.23,96.34
20230705,116974,74989,71908,73662,98.53,99.46,98.82
20230706,193608,74219,71310,72951,99.43,99.73,98.68
20230707,259333,73834,70783,72484,99.82,99.27,99.61
20230710,238449,73553,70517,72192,96.27,97.67,95.11
20230711,249957,76382,73362,75143,99.2,98.74,98.87
20230712,212904,77395,74378,76124,98.56,97.13,95.58
20230713,231829,75338,72090,73941,99.28,99.71,97.73
20230714,494568,74665,71499,73287,99.78,98.21,98.5
20230717,173254,75433,72477,73995,98.34,99.2,98.22
20230718,198318,74211,71224,72890,99.88,98.79,99.32
20230719,134682,74275,71205,72935,98.95,99.17,98.84
20230720,156268,73741,70779,72438,97.72,99.97,97.97
20230721,110895,72563,69647,71231,99.77,98.37,99.07
20230724,172736,72911,70080,71644,99.15,99.4,99.52
20230725,566909,72785,69852,71451,97.83,98.24,97.08
20230726,203252,74550,71541,73024,99.39,98.67,97.87
20230727,264608,73399,70256,72006,97.09,97.44,95.25
20230728,249080,75849,72885,74606,98.38,96.79,97.52
20230731,187340,77710,74747,76477,99.34,99.0,98.71
20230801,113427,77576,74536,76311,96.84,98.59,97.57
20230802,260152,75717,72862,74496,98.59,98.46,97.76
20230803,157035,77131,74140,75882,99.01,98.59,99.76
20230804,192410,77604,74513,76351,99.11,99.48,98.77
20230807,122384,78082,75085,76892,99.72,98.15,99.73
20230808,240151,78427,75501,77264,94.83,96.8,96.7
20230809,173290,81767,78487,80577,98.17,99.5,98.52
20230810,164152,80821,77874,79680,98.47,99.39,97.85
20230811,153663,79570,76574,78378,95.87,98.05,97.97
20230814,83131,82089,78834,80933,98.03,99.66,98.45
20230816,138252,81129,78282,80064,99.59,99.6,99.29
20230817,147906,80807,77855,79690,99.27,98.18,99.49
20230818,394416,81741,78756,80638,96.17,99.06,98.46
20230821,95127,83500,80189,82251,99.64,99.24,99.08
20230822,171233,83323,80349,82262,97.26,97.77,96.26
20230823,165775,80851,77840,79670,96.94,99.03,97.4
20230824,114372,82531,79455,81461,99.8,98.95,99.68
20230825,143057,82731,79774,81656,99.35,98.98,99.44
20230828,116327,82523,79608,81459,99.31,97.92,98.98
20230829,144511,83906,80996,82898,99.51,98.9,99.52
20230830,112184,84359,81508,83379,99.21,99.87,98.44
20230831,231278,83782,80824,82719,99.42,99.41,98.75
20230901,112588,83520,80471,82384,99.74,98.5,99.98
20230904,134085,83743,80854,82740,97.87,98.04,97.73
20230905,51661,81936,79024,80842,99.59,98.66,99.8
20230906,147023,81962,79186,80966,98.16,98.74,97.9
20230907,132664,83402,80463,82388,99.76,98.85,99.26
20230908,111340,83783,80921,82785,98.57,97.97,97.62
20230911,142638,85717,82874,84804,98.07,98.54,97.36
20230912,131665,87784,84884,86906,98.97,98.59,99.53
20230913,192791,88486,85454,87507,97.77,99.95,99.21
