,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230608,1865047,49117,48377,48924,99.14,99.74,99.02
20230609,1606416,49013,48133,48723,99.12,99.14,98.53
20230612,733154,49821,48937,49537,99.15,99.31,98.39
20230613,895510,49073,48647,49077,99.75,99.59,98.81
20230614,1010571,48924,48457,48903,99.64,99.57,99.27
20230615,960450,48879,48367,48826,99.65,99.34,98.7
20230616,1233079,48733,48258,48706,99.35,99.88,99.16
20230619,590340,48958,48345,48847,99.06,99.39,98.55
20230620,669083,48456,48184,48558,99.68,98.99,98.52
20230621,1371773,48147,47871,48241,99.17,97.71,97.14
20230622,709962,47485,46983,47427,99.13,99.96,99.22
20230623,805606,48002,47737,48105,99.16,98.11,97.54
20230626,699859,47354,47104,47457,99.69,98.7,99.46
20230627,937079,47428,47224,47563,99.64,99.52,99.97
20230628,909024,47790,47444,47835,98.54,99.05,99.35
20230629,872642,48573,48152,48582,99.12,97.77,96.85
20230630,1020166,47605,47293,47669,99.07,99.7,99.83
20230703,1105458,48162,47743,48169,98.29,99.88,99.01
20230704,613663,48938,48376,48854,99.77,99.95,99.06
20230705,933765,48745,48421,48815,98.67,98.59,97.77
20230706,1489332,48591,48146,48590,98.24,96.9,95.95
20230707,1061756,47438,46897,47358,98.74,98.38,98.15
20230710,930420,46946,46643,47015,99.15,99.91,99.43
20230711,1132079,47354,47073,47447,99.38,99.52,99.58
20230712,1313810,47754,47337,47759,99.57,98.2,98.39
20230713,1915048,47484,47011,47447,99.13,99.81,99.26
20230714,1965274,48004,47243,47795,98.17,99.35,98.04
20230717,808557,49209,48266,48886,98.95,99.45,99.51
20230718,717417,48722,48308,48726,98.83,99.15,98.8
20230719,898593,48723,48356,48771,99.23,99.15,98.71
20230720,810139,48739,48295,48737,99.51,99.49,98.89
20230721,936248,48530,48151,48562,98.94,100.0,99.82
20230724,767940,49032,48536,48995,99.93,97.82,97.18
20230725,879405,48260,47920,48318,99.71,98.69,98.6
20230726,2410506,48151,47788,48194,96.3,99.92,97.17
20230727,2618613,50158,48914,49654,96.46,98.52,96.04
20230728,1335774,52304,50679,51574,99.42,98.64,99.07
20230731,1071531,51464,50439,51101,99.93,99.32,99.8
20230801,1513444,51423,50534,51158,97.21,99.09,96.89
20230802,1950519,53177,51851,52651,99.4,99.52,99.9
20230803,1341093,53644,52075,52965,99.35,97.29,96.55
20230804,1029509,52193,51063,51782,99.23,99.34,99.58
20230807,946979,52630,51596,52294,98.98,99.03,97.86
20230808,915314,51814,50922,51553,98.69,98.69,99.52
20230809,939669,52520,51555,52230,98.81,98.31,97.19
20230810,666944,51394,50560,51162,99.6,99.53,99.54
20230811,894788,51696,50956,51538,98.66,99.14,99.88
20230814,580501,52275,51349,52004,99.47,99.71,99.22
20230816,828525,51881,51146,51726,99.26,99.32,98.58
20230817,1160362,51337,50562,51141,99.11,99.68,98.73
20230818,925427,51892,50893,51554,99.03,99.4,99.14
20230821,765929,52278,51325,51980,99.39,99.47,99.65
20230822,737242,52409,51517,52163,99.98,99.65,99.93
20230823,885940,52619,51715,52368,99.09,99.78,99.56
20230824,682104,52896,51869,52561,99.43,98.8,98.8
20230825,783773,53556,52536,53247,98.95,99.55,98.58
20230828,464129,52918,51934,52612,98.91,99.11,99.98
20230829,587541,53359,52473,53147,99.32,99.67,99.53
20230830,488895,53225,52295,52969,99.95,99.61,99.3
20230831,1981012,53189,52311,52972,98.32,99.07,97.91
20230901,639617,54863,53110,54084,99.15,99.83,99.1
20230904,605267,54262,53145,53905,99.51,99.73,99.82
20230905,553166,54206,53111,53857,99.99,99.65,99.92
20230906,584034,54271,53189,53934,99.03,98.68,99.33
20230907,554843,54996,53800,54607,98.9,99.81,99.25
20230908,400734,54598,53467,54236,99.64,99.94,99.75
20230911,990651,54539,53490,54238,97.92,98.69,98.26
20230912,660569,56072,54535,55477,99.33,99.2,98.76
20230913,903843,55593,54261,55124,99.27,99.02,99.32
20230914,1039824,56297,54756,55700,99.65,98.66,99.29
20230915,2254377,56920,55232,56237,98.14,98.45,98.14
20230918,1193896,58531,56133,57395,98.21,99.76,99.66
20230919,609231,57752,55851,56934,99.39,99.73,98.69
20230920,660316,57233,55659,56643,99.59,99.57,99.72
20230921,912277,57423,55803,56805,99.87,98.94,99.14
20230922,833696,58114,56283,57368,99.11,98.74,99.77
20230925,843047,58330,56498,57588,98.91,99.64,99.67
20230926,1368399,58238,56413,57499,98.72,98.17,96.77
20230927,1302149,56900,55055,56098,97.85,99.53,98.56
20231004,2072789,56072,54395,55364,99.15,99.81,98.79
20231005,782085,55979,54020,55080,97.85,97.88,97.24
20231006,658127,54301,53104,53887,96.97,99.45,96.57
20231010,1155125,56063,54657,55561,97.67,97.25,98.16
20231011,1518786,57935,56043,57145,98.0,98.1,97.22
20231012,1221555,56713,54846,55893,99.62,98.64,98.93
20231013,678506,57355,55525,56585,99.2,99.87,99.97
20231016,811723,57055,55476,56449,99.57,99.06,99.73
20231017,684765,57474,55780,56803,99.52,99.25,99.29
20231018,1194703,57491,55856,56868,99.29,99.04,98.56
20231019,807489,58498,56495,57641,98.26,99.81,99.23
20231020,714976,57907,56143,57197,98.76,99.54,99.3
20231023,897070,57494,55834,56845,98.78,98.11,97.02
20231024,847885,56262,54712,55655,99.71,99.43,99.9
20231025,1059919,56266,54748,55684,99.16,98.99,97.64
20231026,978880,55385,53904,54799,98.93,98.87,97.19
20231027,1147240,54213,52946,53746,99.66,98.76,97.63
20231030,1159751,53694,52439,53233,96.94,95.95,95.83
20231031,1419713,51491,50535,51172,99.21,99.48,99.36
20231101,830942,52166,51032,51753,99.29,99.35,99.12
20231102,834704,51567,50756,51351,98.6,99.91,99.31
20231103,730337,51725,50898,51511,97.96,99.02,97.93
20231106,1130725,53004,52051,52735,95.16,99.52,94.68
20231107,1335460,55874,54298,55248,97.85,95.78,94.36
20231108,829548,53260,51959,52742,98.55,99.11,98.77
20231109,1423056,52363,51438,52084,97.15,98.73,97.54
20231110,611038,53988,52577,53420,99.46,99.58,99.85
20231113,593164,53805,52769,53487,99.27,99.87,98.89
20231114,766748,53778,52759,53482,99.77,99.55,99.97
20231115,1157012,54166,53020,53789,98.48,99.1,98.51
20231116,553734,55431,53923,54837,98.85,99.4,99.01
20231117,0,54789,53626,54412,0.0,0.0,0.0
