,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230317,1665505,30559,29551,29938,99.48,98.97,99.87
20230320,1616822,31035,30037,30420,99.73,99.71,99.44
20230321,1285532,31492,30494,30877,96.41,96.1,96.9
20230322,1378011,31038,30061,30429,97.56,97.58,96.68
20230323,1166242,30808,29833,30199,95.74,96.59,96.58
20230324,675831,30262,29299,29664,97.59,98.62,98.58
20230327,584135,30309,29369,29723,97.6,97.49,98.03
20230328,1273091,30237,29303,29651,99.54,99.65,99.17
20230329,896073,30883,29905,30282,97.74,98.97,99.06
20230330,1201433,31055,30096,30460,98.84,99.18,99.64
20230331,2785796,31461,30483,30856,97.7,99.94,97.34
20230403,1464002,32648,31568,31997,98.45,97.84,97.12
20230404,795136,32482,31488,31858,97.05,97.6,98.7
20230405,1321007,32444,31475,31841,99.86,98.79,99.24
20230406,1763930,32862,31867,32241,95.01,93.42,92.35
20230407,1145315,31323,30327,30697,95.76,96.32,96.64
20230410,1049311,30787,29819,30185,96.51,96.64,96.98
20230411,922368,30389,29430,29791,98.7,99.38,99.52
20230412,898592,30737,29780,30144,97.2,98.36,98.85
20230413,1022634,30791,29834,30198,98.21,98.7,99.17
20230414,1245060,31043,30078,30443,99.21,99.43,99.69
20230417,729561,31682,30703,31077,97.3,98.0,98.94
20230418,1118909,31778,30819,31182,96.15,95.53,95.01
20230419,701024,30959,29995,30352,98.16,98.67,99.16
20230420,550291,31172,30221,30581,97.12,98.07,97.72
20230421,596123,31043,30104,30454,96.0,97.26,97.81
20230424,696328,30746,29805,30159,98.53,98.28,98.96
20230425,547343,30904,29956,30312,97.16,98.8,98.28
20230426,821226,30929,29990,30342,97.07,96.05,96.27
20230427,1243765,30409,29462,29813,99.47,97.52,99.71
20230428,1224844,30805,29827,30200,96.97,94.98,96.22
20230502,441828,30200,29235,29594,97.1,98.49,98.48
20230503,615141,30155,29229,29577,96.91,96.9,96.76
20230504,625619,29791,28861,29206,96.74,98.02,97.52
20230508,755861,29573,28645,28993,99.75,99.67,99.12
20230509,734049,30229,29284,29643,98.73,98.5,99.31
20230510,522146,30683,29732,30093,97.55,98.0,96.94
20230511,514863,30500,29570,29912,97.13,98.56,97.56
20230512,662790,30406,29475,29824,96.75,98.54,98.56
20230515,466160,30414,29474,29830,96.55,98.01,98.02
20230516,512916,30242,29313,29661,97.66,99.44,98.42
20230517,524010,30373,29443,29792,95.98,97.77,97.27
20230518,612461,30048,29119,29468,97.45,98.72,98.03
20230519,1883739,30076,29144,29493,97.65,99.85,97.82
20230522,1015515,31231,30215,30610,98.93,99.78,99.31
20230523,875394,31611,30643,31010,97.2,97.86,97.32
20230524,543093,31451,30493,30851,96.71,97.85,98.01
20230525,707698,31260,30316,30671,97.0,97.41,96.56
20230526,1039493,30895,29951,30301,96.84,96.54,95.69
20230530,729982,30366,29412,29767,96.36,96.98,96.28
20230531,1591515,29947,29012,29360,97.09,97.3,96.25
20230601,785210,29567,28593,28963,97.34,98.06,97.48
20230602,862080,29409,28476,28826,96.81,98.12,98.5
20230605,681689,29378,28439,28795,99.76,98.75,98.11
20230607,633080,30415,29473,29832,96.9,97.84,96.95
20230608,619216,30178,29244,29591,96.3,97.39,96.53
20230609,364335,29808,28879,29225,97.21,99.02,97.99
20230612,395621,29847,28930,29272,96.54,97.59,96.57
20230613,683523,29534,28620,28959,96.19,97.42,97.13
20230614,868690,29221,28294,28642,96.75,97.49,96.41
20230615,930059,28837,27906,28254,95.52,96.84,96.51
20230616,777253,28274,27344,27696,98.48,99.98,99.47
20230619,588327,28589,27664,28013,98.98,99.95,99.95
20230620,644422,29036,28116,28462,96.85,97.39,96.88
20230621,575951,28700,27782,28124,98.23,99.16,99.74
20230622,1373248,28988,28068,28415,98.94,99.89,97.65
20230623,893254,29965,28989,29365,97.03,96.47,95.12
20230626,711994,29375,28439,28783,98.71,98.25,99.01
20230627,436880,29576,28643,28993,96.59,97.89,97.73
20230628,457839,29374,28458,28801,98.18,98.91,98.05
20230629,374915,29465,28548,28889,96.8,98.04,97.19
20230630,522834,29222,28311,28651,97.47,97.61,98.76
20230703,1310882,29213,28292,28638,97.87,99.44,97.08
20230704,643840,30456,29478,29854,97.63,99.05,98.46
20230705,546406,30511,29572,29924,96.75,97.67,97.52
20230706,827364,30284,29352,29701,95.93,97.37,97.93
20230707,758922,30003,29058,29417,96.9,98.4,97.5
20230710,1571729,29806,28870,29222,98.21,99.76,97.9
20230711,681635,30835,29840,30224,97.9,99.36,99.75
20230712,5526702,31178,30228,30587,91.97,99.93,95.44
20230713,1824933,32914,31670,32171,96.98,98.49,98.99
20230714,1560120,32742,31720,32114,99.67,99.44,99.12
20230717,1593888,33569,32554,32942,98.43,99.68,99.11
20230718,1176094,33866,32850,33237,96.59,97.02,97.73
20230719,643391,33492,32498,32871,98.36,98.76,98.7
20230720,583097,33596,32629,32986,96.94,98.03,97.88
20230721,2188527,33379,32416,32773,98.75,99.02,97.98
20230724,1094438,34332,33270,33682,97.52,96.68,98.55
20230725,1044444,34103,33107,33475,98.65,97.82,99.47
20230726,1165814,34256,33261,33631,97.74,97.18,96.84
20230727,2860673,33861,32871,33233,98.15,95.81,98.32
20230728,2250836,34467,33361,33790,96.14,97.51,94.52
20230731,1970462,35840,34744,35169,96.21,97.05,95.05
20230801,842774,37703,36632,37024,98.37,98.67,99.39
20230802,1195811,37508,36512,36858,99.23,99.83,99.89
20230803,979179,37816,36801,37156,98.48,96.48,97.92
20230804,940064,37240,36239,36584,98.67,97.92,97.81
20230807,519723,36905,35912,36255,97.91,98.27,98.3
20230808,618607,36561,35586,35930,99.97,99.76,99.12
20230809,553158,37141,36153,36504,97.82,98.02,98.32
20230810,1240823,36797,35820,36161,98.13,99.1,97.21
20230811,899064,37751,36718,37092,99.6,99.13,99.71
20230814,668627,37930,36929,37274,99.26,99.51,99.93
20230816,774682,38000,37011,37353,98.12,97.48,97.24
20230817,725530,37281,36297,36631,98.28,97.75,99.37
20230818,752750,37055,36063,36414,98.06,97.4,97.43
20230821,604384,36463,35481,35821,98.01,97.9,97.65
20230822,691632,36079,35104,35447,98.94,98.69,99.71
20230823,1069051,36343,35352,35712,99.71,99.43,99.62
20230824,577921,36761,35753,36115,98.87,99.85,99.68
20230825,1402009,36928,35948,36296,96.42,91.07,90.51
20230828,800342,34681,33687,34022,98.81,99.74,98.19
20230829,587862,35743,34745,35119,98.75,99.44,99.52
20230830,600044,36017,35038,35391,99.81,99.68,99.88
20230831,2492008,36511,35531,35882,96.42,94.41,94.46
20230901,931718,35141,34079,34467,98.58,97.2,96.34
20230904,475327,34670,33689,34038,96.66,97.91,98.24
20230905,502619,34434,33467,33824,96.59,97.18,97.5
20230906,400967,33993,33029,33380,98.38,98.84,98.85
20230907,660879,34109,33149,33501,96.64,97.85,97.71
20230908,391324,33772,32803,33161,98.28,99.69,99.66
20230911,474672,34128,33167,33523,97.2,98.26,97.95
20230912,522521,33996,33035,33386,97.45,96.77,95.83
20230913,802280,33462,32507,32848,95.43,96.64,95.72
20230914,947332,32697,31732,32089,97.66,98.13,99.09
20230915,1056514,32819,31840,32210,99.94,99.87,99.26
20230918,500764,33527,32536,32912,97.16,97.85,98.11
20230919,496773,33306,32346,32701,99.23,99.99,99.23
20230920,438493,33754,32794,33148,96.46,97.68,96.57
20230921,391884,33298,32346,32694,96.75,97.8,97.67
20230922,802293,33045,32094,32445,95.59,94.08,93.8
20230925,636981,31793,30837,31183,96.27,96.87,96.06
20230926,585508,31246,30302,30651,96.02,96.05,96.27
20230927,704422,30652,29715,30062,99.68,98.58,99.38
20231004,837329,31229,30275,30635,98.44,96.5,95.44
20231005,498789,30848,29902,30245,96.31,95.99,94.98
20231006,402034,30189,29264,29602,97.32,97.86,97.75
20231010,775825,30050,29128,29473,98.48,96.53,95.86
20231011,838662,29788,28854,29195,96.57,97.68,97.74
20231012,733470,29613,28673,29029,99.88,99.39,98.4
20231013,457688,30533,29586,29947,96.15,97.27,96.38
20231016,491980,30064,29140,29482,97.39,97.39,97.45
20231017,404311,29820,28896,29240,99.09,99.99,99.0
20231018,516432,30251,29329,29672,97.8,99.04,98.21
20231019,721635,30361,29431,29780,94.76,93.94,93.45
20231020,472653,29135,28208,28549,96.5,97.24,97.12
20231023,383646,28761,27849,28190,97.65,98.18,97.49
20231024,462378,28641,27737,28072,98.07,98.59,99.2
20231025,323360,28837,27926,28267,97.56,98.82,98.5
20231026,708608,28921,28017,28354,97.26,94.87,94.4
20231027,637323,28163,27248,27582,95.69,96.59,96.11
20231030,3182154,27582,26677,27015,95.13,85.01,84.06
20231031,2021798,25091,24067,24461,96.1,94.9,97.01
20231101,980223,24187,23227,23583,98.92,98.42,96.85
20231102,901902,24785,23883,24219,97.96,97.09,97.85
20231103,870524,25641,24741,25076,97.64,97.55,97.23
20231106,1075108,25324,24427,24762,96.47,98.5,94.51
20231107,1000836,26693,25769,26111,97.73,96.72,97.4
20231108,645811,26314,25398,25741,98.4,97.79,96.41
20231109,649365,26033,25143,25472,96.49,97.17,96.46
20231110,548107,25470,24584,24916,98.93,97.78,98.92
20231113,575364,25331,24451,24779,99.08,99.38,98.65
20231114,775120,25402,24523,24850,99.81,99.08,97.64
20231115,886206,26054,25156,25491,98.5,97.88,98.42
20231116,791129,26952,26041,26381,94.92,95.84,96.55
20231117,0,26169,25265,25607,0.0,0.0,0.0
