,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230327,1355214,20373,20017,20032,99.39,98.39,98.52
20230328,877604,20048,19658,19694,99.74,99.28,98.22
20230329,892056,20263,19908,19924,99.69,99.76,99.93
20230330,1202765,20185,19831,19853,99.83,99.64,99.26
20230331,1684387,20233,19856,19879,97.98,99.58,97.69
20230403,1325238,20592,20187,20204,99.06,98.86,98.98
20230404,765937,20292,19913,19939,99.04,99.66,99.2
20230405,976321,20304,19964,19978,99.77,99.57,99.39
20230406,1766245,20374,20019,20035,99.14,97.5,97.41
20230407,1098386,19902,19478,19526,99.79,99.84,99.07
20230410,1258126,19961,19580,19611,99.06,99.59,99.2
20230411,1260893,20034,19642,19675,99.18,98.65,98.13
20230412,1504719,20344,19964,19983,99.48,99.57,98.44
20230413,3907407,20555,20166,20181,95.6,99.83,97.97
20230414,1281965,20938,20426,20456,99.34,99.87,99.3
20230417,2786435,20796,20433,20439,97.41,99.67,95.73
20230418,2330319,21442,20996,20992,98.81,99.27,97.19
20230419,1499965,21709,21304,21288,99.58,99.32,98.33
20230420,2223297,21801,21454,21427,98.42,99.79,98.06
20230421,1684304,21988,21596,21570,98.91,97.41,99.4
20230424,1146286,21679,21317,21299,99.44,98.73,99.3
20230425,1035411,21365,21033,21023,99.93,98.39,98.93
20230426,1141474,21055,20720,20717,98.53,97.43,97.95
20230427,1117904,20518,20160,20177,98.68,99.05,99.12
20230428,1598388,20239,19874,19898,96.38,99.37,97.54
20230502,1348933,20735,20336,20348,97.86,98.07,98.77
20230503,784846,20281,19901,19927,99.85,99.75,99.68
20230504,890642,20214,19870,19889,99.93,99.55,99.2
20230508,988266,20279,19928,19945,99.65,99.64,99.48
20230509,821001,20326,19968,19986,98.88,99.91,99.97
20230510,1341246,20223,19877,19896,99.14,98.17,98.95
20230511,1099557,19941,19547,19585,99.75,99.43,99.52
20230512,1018686,19982,19603,19635,99.34,98.48,99.77
20230515,1248811,19900,19524,19557,98.98,98.21,98.03
20230516,1530846,19477,19073,19128,99.24,98.33,98.26
20230517,2840406,19150,18712,18782,97.87,97.07,97.37
20230518,1929286,18621,18087,18194,99.02,99.87,99.53
20230519,1343235,18565,18076,18170,99.76,98.83,98.97
20230522,1922031,18643,18195,18277,98.33,98.99,96.75
20230523,1464055,19082,18606,18680,99.99,99.97,99.52
20230524,1074634,19054,18615,18686,99.56,99.81,99.81
20230525,1648282,18960,18545,18612,98.17,98.1,97.74
20230526,3216396,18528,18058,18152,98.2,96.63,96.98
20230530,2253469,18000,17417,17554,98.42,98.32,99.69
20230531,4370815,17771,17225,17355,99.61,98.48,97.77
20230601,1249697,18010,17377,17524,98.36,99.3,99.85
20230602,1102031,17787,17309,17423,99.74,99.14,99.22
20230605,1311168,17872,17404,17512,98.69,98.55,97.78
20230607,4502133,18216,17744,17842,95.37,98.2,93.41
20230608,4411957,19232,18632,18730,96.79,97.5,95.51
20230609,1897354,19842,19277,19351,99.69,99.11,98.08
20230612,2471094,19971,19539,19581,99.14,96.23,97.96
20230613,1531247,19471,18988,19061,99.06,99.37,99.47
20230614,1184273,19244,18810,18875,99.88,99.73,99.97
20230615,1369376,19214,18801,18861,99.35,99.11,98.49
20230616,1488202,19455,19034,19087,99.2,99.66,99.15
20230619,856884,19478,19053,19107,98.55,98.76,98.64
20230620,2649584,19129,18740,18799,95.69,99.68,98.48
20230621,1550558,19507,19002,19074,98.82,97.67,97.78
20230622,885707,19047,18602,18677,99.28,99.77,99.61
20230623,932887,18987,18585,18647,98.95,98.99,99.59
20230626,805514,18817,18408,18478,99.46,99.68,99.29
20230627,1297802,18812,18406,18475,98.29,98.96,96.63
20230628,1118985,19280,18853,18911,99.43,99.82,99.62
20230629,819331,19211,18802,18862,98.78,99.35,99.24
20230630,767996,18997,18602,18664,99.62,99.37,99.01
20230703,1091713,19112,18723,18779,99.33,99.22,98.17
20230704,807415,19360,18955,19007,99.59,99.87,99.25
20230705,1028383,19364,18984,19032,99.93,99.87,99.67
20230706,1505701,19276,18877,18933,98.49,98.13,98.65
20230707,950124,18949,18505,18580,98.4,99.21,99.57
20230710,912399,18713,18298,18373,99.01,99.57,99.66
20230711,1345025,18662,18243,18320,98.85,97.57,98.78
20230712,2077136,18367,17905,18000,95.91,98.76,95.29
20230713,1837631,19084,18591,18668,98.12,98.0,96.98
20230714,1146478,19535,19084,19141,99.51,99.4,98.66
20230717,1120020,19589,19191,19235,98.4,98.35,99.82
20230718,1264218,19266,18862,18920,98.6,99.94,99.95
20230719,1592997,19294,18877,18938,98.94,99.83,99.57
20230720,11834639,19380,18941,19001,92.29,99.69,93.6
20230721,10333218,20231,19550,19645,95.2,97.11,97.15
20230724,6366200,19709,19024,19153,93.98,91.91,91.48
20230725,9697111,18009,17326,17498,97.5,92.25,92.65
20230726,9151241,16834,16027,16272,95.76,98.33,94.22
20230727,3437457,17323,16547,16764,97.54,99.08,95.9
20230728,2610438,17597,16974,17129,98.2,99.5,97.27
20230731,1568635,17872,17305,17437,99.14,99.45,99.7
20230801,2737386,17773,17270,17390,97.33,99.12,95.97
20230802,1447535,18185,17618,17740,99.42,99.76,99.44
20230803,1416092,18085,17607,17713,99.7,98.92,98.52
20230804,2205074,18237,17764,17863,98.58,99.52,99.57
20230807,1147075,18324,17803,17913,97.69,96.79,97.11
20230808,999036,17736,17261,17377,99.51,99.65,99.55
20230809,820664,17643,17171,17286,98.84,99.64,99.92
20230810,1035169,17511,17045,17162,99.04,98.87,97.07
20230811,900517,17817,17346,17455,99.23,99.85,99.18
20230814,1173627,17798,17343,17450,98.76,97.98,97.95
20230816,1269594,17448,16956,17084,99.03,98.59,99.21
20230817,2042711,17352,16843,16975,96.83,98.9,95.69
20230818,6116699,17856,17315,17439,92.42,98.94,99.31
20230821,3073881,18314,17631,17788,97.41,99.95,98.88
20230822,2672736,18412,17839,17957,96.5,95.37,95.6
20230823,1202474,17557,16982,17130,99.81,99.89,99.83
20230824,1021095,17435,16935,17063,99.34,99.27,99.73
20230825,915307,17400,16915,17040,98.78,99.5,99.76
20230828,1396865,17278,16795,16923,99.41,98.62,98.68
20230829,1244515,17469,16958,17087,99.48,99.11,97.64
20230830,1890751,17689,17197,17314,98.46,99.02,98.33
20230831,2175352,17388,16848,16989,98.2,98.87,98.03
20230901,1306852,17068,16493,16652,98.16,99.56,99.69
20230904,894850,16865,16331,16483,99.97,98.98,98.11
20230905,787122,16966,16463,16604,99.49,98.76,99.25
20230906,896778,16999,16510,16647,98.94,99.58,99.6
20230907,1103390,16881,16377,16522,98.73,99.25,99.53
20230908,841102,16835,16313,16463,99.85,98.57,97.94
20230911,828561,16992,16496,16634,99.1,99.37,99.96
20230912,1266966,16922,16427,16568,98.85,99.71,98.91
20230913,2500992,16748,16211,16368,97.82,95.82,94.94
20230914,2072242,16122,15474,15679,99.21,98.69,96.61
20230915,2704071,16398,15779,15965,97.09,99.24,94.86
20230918,851174,16829,16198,16375,99.58,97.29,97.07
20230919,598438,17063,16572,16707,99.04,99.81,99.48
20230920,2792528,16893,16412,16552,97.2,98.45,96.18
20230921,1592160,17420,16818,16970,99.6,98.7,98.32
20230922,1259124,17505,16984,17115,97.51,96.63,96.77
20230925,926550,16907,16382,16534,99.96,99.99,99.43
20230926,708889,16787,16273,16422,98.93,99.96,99.77
20230927,912070,16665,16160,16310,98.14,99.94,99.69
20231004,1471654,16493,15967,16128,99.19,97.97,97.21
20231005,993272,16157,15570,15757,98.96,99.87,98.93
20231006,805651,15999,15432,15617,97.7,99.47,98.79
20231010,1505373,15724,15155,15349,99.78,97.67,97.4
20231011,1188940,15503,14868,15086,98.54,99.25,99.63
20231012,948656,15394,14773,14989,98.92,98.62,99.66
20231013,1453932,15402,14799,15011,97.18,96.29,95.68
20231016,1754012,14910,14240,14485,99.26,98.96,98.47
20231017,789592,14965,14277,14523,98.89,98.06,99.13
20231018,1350498,14989,14368,14597,98.16,97.94,97.51
20231019,1337738,15254,14608,14834,99.38,99.95,99.56
20231020,1757399,15186,14541,14769,98.96,94.86,94.96
20231023,1226236,14712,14005,14265,97.26,97.17,97.74
20231024,1415441,14346,13644,13913,98.87,98.73,96.22
20231025,1015772,14611,13913,14173,97.73,95.95,95.44
20231026,1792122,15070,14435,14664,98.86,98.56,98.31
20231027,907308,14914,14223,14472,99.69,98.02,97.72
20231030,837853,15066,14437,14665,99.29,99.63,98.89
20231031,1122723,15084,14465,14691,98.78,99.97,99.17
20231101,772826,15102,14462,14692,98.85,99.05,98.87
20231102,771959,15091,14476,14699,99.99,97.94,98.98
20231103,689214,15226,14623,14840,99.17,98.34,98.74
20231106,2194857,15321,14730,14941,91.47,96.53,89.2
20231107,1628369,16718,16088,16266,99.95,96.01,96.99
20231108,2316177,16274,15684,15870,97.1,99.72,96.77
20231109,1732410,16573,15945,16128,97.83,98.43,98.4
20231110,825978,16710,16133,16301,99.28,97.89,98.5
20231113,772417,16594,16072,16228,99.98,99.33,99.13
20231114,1711570,16628,16118,16271,99.41,96.81,95.9
20231115,1303051,16219,15620,15809,98.57,99.24,99.62
20231116,647588,16188,15611,15792,98.0,99.61,98.83
20231117,0,15931,15387,15569,0.0,0.0,0.0
