,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230323,875835,95261,88050,91208,97.9,97.83,99.03
20230324,630188,94871,88383,90935,98.1,97.66,99.17
20230327,590882,94818,88503,91012,98.59,97.15,97.97
20230328,694025,95611,89239,91737,98.87,96.47,96.26
20230329,385700,97978,91207,93824,97.62,97.76,98.97
20230330,622123,97752,91252,93830,99.84,96.46,97.13
20230331,743242,99664,92724,95429,99.66,96.39,96.2
20230403,647755,101992,94636,97481,98.35,94.83,95.01
20230404,1031591,106007,98199,101204,96.37,94.51,94.14
20230405,1327487,111677,102767,106207,97.19,95.15,94.83
20230406,633948,116362,106561,110408,97.93,96.09,97.53
20230407,630559,117303,107970,111609,95.92,99.15,99.36
20230410,925624,114617,105611,109180,96.48,96.27,93.08
20230411,1247293,120744,110643,114484,99.46,99.51,98.24
20230412,780334,117970,107901,112064,98.83,96.77,99.52
20230413,724967,117527,108000,111717,95.9,98.45,99.93
20230414,1054600,115605,106386,110024,96.97,99.89,97.94
20230417,655707,112261,103169,106862,99.05,95.09,96.88
20230418,569886,114465,105508,108969,96.69,98.33,99.94
20230419,546569,112795,104108,107534,98.02,97.3,99.29
20230420,1056030,112512,103898,107282,99.72,97.1,99.61
20230421,626358,112712,103597,107226,96.12,100.0,99.32
20230424,1725336,110106,101712,105046,96.84,96.5,98.82
20230425,1780880,111862,102436,106304,98.99,96.91,96.2
20230426,1505333,114206,104451,108402,97.3,97.19,99.53
20230427,1995126,110879,101649,105485,96.84,99.07,95.03
20230428,1931998,112910,103223,107166,99.04,98.2,95.65
20230502,1168016,108503,99371,103332,99.54,98.0,96.03
20230503,734506,110265,101431,104841,99.07,95.33,98.07
20230504,578503,111632,102947,106347,96.54,99.66,98.81
20230508,441171,108773,100604,103825,98.72,96.55,98.88
20230509,585009,109449,101364,104550,96.55,99.77,97.5
20230510,431547,106434,98569,101721,98.63,96.07,98.66
20230511,826180,107400,99613,102653,99.72,97.18,96.39
20230512,895265,109741,101255,104542,98.48,99.56,98.5
20230515,386000,107560,99251,102610,96.68,97.78,99.04
20230516,345873,106750,99076,102069,97.65,96.75,98.62
20230517,514464,106944,99289,102284,97.56,98.31,98.26
20230518,532144,106464,98685,101684,99.97,95.53,97.87
20230519,648131,108150,100141,103281,98.93,96.29,96.61
20230522,997093,110242,101859,105090,97.73,93.79,94.68
20230523,624682,115665,106231,109898,97.0,98.36,99.1
20230524,534248,114773,105768,109319,97.52,97.03,98.75
20230525,494665,114655,105772,109248,96.15,98.48,98.84
20230526,656878,111891,103397,106747,99.11,97.91,99.77
20230530,610126,111458,102861,106281,97.74,97.96,99.36
20230531,3792605,110294,101912,105228,97.69,97.9,99.18
20230601,738235,108030,98963,103292,97.5,93.19,95.64
20230602,648474,112301,103542,106928,99.01,95.87,96.51
20230605,373732,114613,105638,109104,98.03,97.18,99.91
20230607,515477,113710,105123,108495,97.47,97.61,99.36
20230608,461623,112405,103839,107209,97.25,96.77,99.08
20230609,421216,112266,103794,107096,96.34,97.0,100.0
20230612,637582,111104,102820,106073,99.36,95.56,98.03
20230613,864825,112794,104074,107468,97.83,98.46,97.7
20230614,557807,113226,104206,107744,98.72,95.25,97.33
20230615,723700,114739,105833,109292,99.17,96.92,98.11
20230616,1152941,115512,106315,109891,97.89,94.75,94.08
20230619,3449870,120987,110672,114667,87.17,93.63,83.52
20230620,2163105,137579,124171,129909,95.41,91.44,91.16
20230621,1579729,146394,131662,137712,99.32,95.48,99.22
20230622,952635,145289,131071,136867,97.68,96.8,99.4
20230623,657133,143296,130035,135221,95.78,97.55,99.39
20230626,691892,139448,127089,131909,95.47,98.75,99.77
20230627,453981,135662,123749,128398,98.3,95.93,98.39
20230628,502922,135599,124039,128482,97.27,97.82,99.39
20230629,694754,133174,121858,126278,96.44,98.27,99.14
20230630,617712,130134,118975,123347,99.04,95.41,96.82
20230703,547670,132393,121058,125397,98.78,97.0,96.39
20230704,519498,134312,122791,127184,98.48,95.86,96.57
20230705,434861,136292,124560,129050,98.14,95.52,97.25
20230706,399689,137584,125807,130289,97.17,96.4,99.0
20230707,356338,136672,125058,129514,96.54,96.87,98.49
20230710,555283,135849,124403,128770,99.82,95.25,97.7
20230711,1103131,138151,126137,130796,96.0,96.88,92.63
20230712,566812,145771,131984,137177,97.85,96.76,99.98
20230713,581764,143041,130324,135277,99.27,95.48,95.81
20230714,618269,146264,133124,138067,96.78,98.54,98.33
20230717,577782,141381,128798,133729,95.2,98.54,97.92
20230718,487784,136061,124252,128877,96.45,97.53,99.55
20230719,384691,133343,122028,126430,97.66,96.24,98.85
20230720,317237,133037,121923,126186,97.19,96.84,98.66
20230721,284793,132333,121398,125557,97.34,96.35,97.86
20230724,569033,132681,121756,125924,99.33,95.87,97.54
20230725,650885,134238,122707,127115,99.9,95.12,95.58
20230726,880092,137921,125801,130379,97.61,99.76,97.18
20230727,3658359,132749,120980,125726,87.91,98.28,98.85
20230728,1498624,134684,121204,127610,92.94,94.88,89.52
20230731,1231166,121749,110933,115505,96.78,94.57,94.52
20230801,553975,127611,116297,120666,96.42,97.56,99.31
20230802,744987,125881,115473,119528,99.51,96.79,98.95
20230803,477827,126323,115620,119780,97.3,97.49,99.34
20230804,315520,124168,114081,118010,97.55,96.19,98.67
20230807,467830,124239,114376,118156,99.89,95.95,97.73
20230808,471125,126322,115984,119967,95.43,98.79,98.93
20230809,344569,122999,113068,116954,96.47,97.64,99.11
20230810,447913,121794,112188,115913,96.7,97.98,98.94
20230811,313274,119273,109858,113568,97.8,96.28,97.48
20230814,338418,120356,111002,114581,97.13,98.41,99.23
20230816,515317,118199,109054,112658,96.13,99.87,96.83
20230817,578630,113732,104954,108441,96.51,98.92,99.68
20230818,461030,111573,103038,106379,99.84,96.21,98.87
20230821,301039,112047,103588,106865,98.6,96.27,98.13
20230822,445920,112943,104568,107794,97.7,99.26,98.98
20230823,436220,111661,103235,106525,98.64,94.45,94.86
20230824,497587,116227,107271,110685,97.87,98.96,99.99
20230825,266719,114761,105878,109374,97.08,96.6,99.43
20230828,264396,114056,105566,108870,99.42,95.28,96.26
20230829,284842,117099,108245,111622,97.46,97.52,98.52
20230830,346897,117109,108195,111658,98.96,96.09,96.93
20230831,459054,119406,110134,113714,96.89,97.29,99.57
20230901,377494,118568,109253,112903,99.18,95.58,98.52
20230904,232505,119556,110224,113816,97.55,96.35,99.4
20230905,229191,119364,110244,113780,96.92,97.65,99.2
20230906,429557,118703,109658,113157,99.66,96.36,96.22
20230907,523763,121413,111767,115437,97.46,99.35,98.74
20230908,478888,118482,109062,112789,99.85,96.01,96.15
20230911,623546,121243,111562,115237,98.97,94.7,94.61
20230912,639087,126224,115718,119703,97.79,98.74,97.95
20230913,530951,122944,112802,116847,95.19,98.92,95.86
20230914,445124,116996,107758,111457,96.83,97.34,99.68
20230915,440215,115553,106652,110136,99.52,95.65,98.78
20230918,215766,116929,107871,111404,96.25,97.18,99.64
20230919,340813,115356,106768,110105,96.26,99.04,99.26
20230920,186305,113117,104638,107974,96.89,97.25,98.7
20230921,310490,112627,104415,107593,98.53,95.97,98.53
20230922,522200,113369,104920,108199,95.61,99.12,97.73
20230925,324266,109326,101122,104384,98.3,96.95,99.98
20230926,332996,108651,100785,103871,98.36,97.1,99.68
20230927,233709,108350,100525,103573,96.71,97.79,99.02
20231004,349946,107626,100005,102965,96.81,98.62,99.25
20231005,421346,105814,98273,101265,97.07,99.97,97.4
20231006,253715,102706,95485,98367,97.09,97.53,99.56
20231010,1181778,101986,95076,97779,94.96,94.98,96.81
20231011,452379,107664,99188,102635,96.77,99.2,99.07
20231012,383827,106109,98443,101405,98.98,94.66,96.58
20231013,255910,109199,101222,104310,97.27,98.27,98.41
20231016,547502,108738,100941,103950,99.78,99.74,97.49
20231017,357047,106405,98555,101702,97.09,98.56,98.6
20231018,467497,104415,97068,99963,98.63,98.55,99.84
20231019,335586,103684,96319,99214,95.59,99.81,98.03
20231020,413539,100439,93611,96318,98.24,99.34,97.53
20231023,683048,97795,91222,93850,96.64,98.87,93.57
20231024,400768,100351,93248,95868,98.48,96.13,96.06
20231025,531538,103041,95814,98672,97.21,95.72,97.7
20231026,350641,105699,98023,100995,96.07,99.92,98.6
20231027,284050,102706,95574,98374,97.6,98.02,99.21
20231030,540342,101370,94485,97217,96.82,96.61,95.59
20231031,584002,105096,97503,100387,98.16,98.89,99.39
20231101,1442004,104424,96840,99838,91.52,94.39,87.96
20231102,752981,116264,106462,110186,99.63,95.31,95.48
20231103,799189,119633,109852,113679,98.87,95.27,94.73
20231106,619342,124099,113674,117647,98.53,95.77,96.67
20231107,544413,126289,115769,119859,98.89,95.44,96.74
20231108,314999,128424,117712,121795,96.93,98.18,100.0
20231109,368946,126360,116186,120155,99.55,95.86,96.67
20231110,287270,128779,118244,122224,97.55,96.68,97.94
20231113,301652,128912,118465,122445,99.05,95.46,97.88
20231114,312832,130208,119583,123634,98.67,95.29,96.74
20231115,366776,132707,121759,125896,97.68,96.18,97.97
20231116,770555,133360,122236,126488,95.49,97.8,95.03
20231117,0,125581,114896,119217,0.0,0.0,0.0
