,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20231025,1075070,55270,54833,55114,99.51,99.57,99.43
20231026,991158,55388,54962,55245,98.37,97.84,97.69
20231027,902398,54521,54024,54308,99.22,99.02,98.68
20231030,678807,54191,53655,53960,99.65,98.76,99.7
20231031,751633,53990,53402,53757,99.06,99.63,99.71
20231101,1372043,54292,53739,54073,97.3,99.52,97.25
20231102,1122851,55591,55197,55478,98.04,98.39,98.54
20231103,792571,56921,56593,56877,99.96,99.48,99.51
20231106,1216282,56976,56601,56930,99.26,99.29,99.53
20231107,1491542,57455,57166,57441,99.75,99.18,99.72
20231108,682314,57808,57583,57810,99.67,98.26,98.76
20231109,536810,57507,57139,57480,99.29,98.87,98.98
20231110,722595,56891,56469,56833,99.66,99.34,99.77
20231113,736224,56758,56360,56694,98.71,99.93,99.48
20231114,902486,57053,56673,57004,99.57,99.78,99.66
20231115,1212974,57447,57110,57432,99.22,99.49,99.54
20231116,959046,58103,57848,58118,99.82,99.22,99.8
20231117,0,58078,57780,58088,0.0,0.0,0.0
