,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230307,673709,47046,45438,43476,97.28,99.03,96.61
20230308,913053,46942,45327,43381,95.45,96.63,97.82
20230309,639995,46157,44563,42532,96.62,98.26,97.11
20230310,864109,45883,44338,42248,94.88,95.8,98.48
20230313,746872,44939,43436,41265,95.73,95.96,95.85
20230314,660983,44533,43081,40835,96.56,96.32,98.28
20230315,678623,44150,42715,40500,98.04,98.18,95.07
20230316,669270,44546,43107,40711,96.16,96.13,96.93
20230317,643101,44169,42743,40478,97.64,98.59,95.02
20230320,859297,44596,43153,40813,99.9,98.82,93.5
20230321,844763,45399,43876,41588,99.34,99.38,93.25
20230322,1061975,46358,44773,42624,97.1,96.12,98.1
20230323,577530,45798,44203,42114,96.27,97.32,95.93
20230324,483832,45499,43997,41826,97.76,98.97,95.49
20230327,542961,45746,44232,42112,96.62,97.73,95.93
20230328,1787095,45610,44101,41969,98.09,100.0,91.24
20230329,592144,47205,45446,43361,98.05,99.66,94.16
20230330,984864,47523,45893,44037,99.21,99.66,94.0
20230331,1012180,48337,46603,44816,99.19,99.16,94.55
20230403,1021571,48998,47218,45547,99.49,99.41,94.99
20230404,1274620,49583,47764,46198,99.12,99.72,94.57
20230405,1910888,50162,48271,46834,98.36,98.51,92.01
20230406,1097192,51887,49790,48719,98.66,99.82,97.24
20230407,874302,51822,49850,48800,98.19,98.99,96.83
20230410,882970,51836,49917,48852,98.16,99.26,96.55
20230411,996152,51872,49950,48908,98.88,99.29,96.47
20230412,970874,52076,50117,49117,99.76,98.85,95.74
20230413,667894,52837,50846,49955,98.19,99.5,97.0
20230414,515905,52897,50969,50113,98.28,99.86,98.07
20230417,1789320,52758,50864,49980,97.7,99.34,92.73
20230418,1672977,54637,52392,51968,98.09,97.93,94.32
20230419,1068000,56257,53928,53903,99.9,99.31,97.12
20230420,4195094,56727,54488,54551,93.61,97.3,93.73
20230421,1508556,59321,56457,57424,98.25,99.0,99.87
20230424,1340608,58476,56021,56584,99.62,97.77,98.07
20230425,3153755,59117,56664,57315,96.91,97.03,96.33
20230426,2026344,60919,58060,59330,96.22,95.58,94.05
20230427,1621041,57769,55242,55625,98.65,99.56,98.28
20230428,1614771,57477,55078,55382,98.27,97.62,98.94
20230502,832801,56261,53916,53923,97.71,99.78,98.76
20230503,666212,55812,53681,53523,99.84,99.41,99.12
20230504,812293,55810,53704,53485,98.16,98.29,99.27
20230508,1412314,54912,52822,52420,97.71,97.46,96.18
20230509,2405902,56546,54253,54189,94.9,91.71,93.12
20230510,845092,52887,50611,49928,98.29,99.98,97.9
20230511,1161389,52656,50699,49768,98.98,98.83,94.8
20230512,683469,53882,51799,51137,98.34,99.42,98.34
20230515,756183,53571,51592,50900,97.18,96.4,98.64
20230516,431203,52363,50426,49555,98.72,99.46,96.41
20230517,456123,52691,50824,49957,98.87,99.65,96.82
20230518,603289,52950,51066,50226,99.91,98.39,96.22
20230519,738079,53851,51890,51206,99.72,99.79,95.18
20230522,786709,54775,52737,52312,99.68,98.57,97.05
20230523,727847,55397,53303,53010,98.17,99.05,98.9
20230524,788315,55049,52982,52632,98.43,99.46,99.12
20230525,522753,54768,52701,52269,96.86,98.06,98.99
20230526,795571,53858,51905,51314,98.95,98.42,99.78
20230530,579432,53294,51288,50533,97.12,98.64,97.93
20230531,552403,52832,50929,50078,98.98,98.89,97.24
20230601,469875,53149,51231,50413,98.18,99.74,97.51
20230602,1007967,53049,51157,50338,98.24,98.95,93.57
20230605,582537,54666,52574,52123,99.33,99.57,98.16
20230607,567499,54804,52780,52353,98.89,99.4,97.49
20230608,642899,55050,53033,52651,98.99,99.31,97.14
20230609,654562,55429,53372,53098,98.11,98.92,99.63
20230612,467491,54715,52672,52231,98.86,99.57,97.26
20230613,417603,54955,52970,52567,97.85,99.3,99.18
20230614,565777,54475,52511,52025,98.56,99.4,98.91
20230615,497201,54194,52210,51643,97.94,99.4,98.37
20230616,881578,53832,51889,51253,99.32,98.09,94.91
20230619,2610046,55166,53076,52723,95.11,98.47,92.01
20230620,1045265,57811,55229,55692,99.63,98.1,97.71
20230621,1456569,58184,55854,56281,97.38,97.14,96.54
20230622,707447,56348,54022,54007,98.47,99.59,99.46
20230623,605203,55864,53754,53569,98.24,99.34,98.29
20230626,642368,55667,53601,53401,97.67,98.87,99.44
20230627,603841,55000,52951,52608,98.15,98.76,99.83
20230628,594492,54311,52304,51782,97.72,99.22,99.77
20230629,652367,53692,51726,51043,99.8,99.86,97.78
20230630,505076,53993,52001,51348,98.7,99.81,96.34
20230703,497907,54239,52286,51744,98.62,99.64,97.08
20230704,666279,54397,52426,51947,99.99,99.86,95.84
20230705,813008,55084,53039,52712,99.79,99.32,96.37
20230706,722409,55809,53684,53522,99.08,99.66,99.48
20230707,527456,55530,53427,53171,97.73,99.38,98.46
20230710,451190,55047,53034,52688,99.91,99.13,98.48
20230711,926962,55338,53318,52985,99.71,99.02,95.64
20230712,564518,56072,53913,53836,99.69,98.56,97.53
20230713,813775,56554,54442,54435,97.36,99.37,99.88
20230714,624640,55861,53726,53573,98.43,99.76,99.39
20230717,859688,55495,53423,53158,96.27,97.66,98.75
20230718,463403,54033,51983,51425,98.24,99.58,97.77
20230719,590925,54011,52071,51460,99.04,99.75,98.39
20230720,356663,53996,52018,51389,97.54,99.58,98.07
20230721,481579,53623,51730,51048,98.06,99.16,97.79
20230724,750812,53403,51484,50777,98.28,99.25,98.98
20230725,566900,53027,51058,50248,98.42,99.89,97.19
20230726,1195942,52979,51068,50232,97.72,95.78,97.8
20230727,1394094,51440,49446,48354,99.88,96.99,99.58
20230728,657489,50741,48762,47431,95.59,97.02,98.4
20230731,595184,49501,47747,46241,99.59,99.37,93.99
20230801,456372,50328,48553,47163,98.53,99.8,96.05
20230802,772584,50573,48804,47489,98.78,99.4,95.36
20230803,501410,51497,49615,48416,96.59,97.81,99.11
20230804,517701,50535,48747,47453,99.87,99.89,96.35
20230807,402330,50961,49157,47861,97.87,98.96,97.28
20230808,965628,50697,48931,47636,97.17,96.99,99.87
20230809,532374,49597,47764,46306,97.21,97.5,96.07
20230810,576113,49247,47532,45995,97.72,98.87,97.86
20230811,675187,48827,47110,45513,98.44,99.87,92.32
20230814,516315,50156,48379,46903,98.67,97.93,97.82
20230816,499641,49806,48041,46631,95.15,96.69,99.72
20230817,473287,48301,46623,44966,98.95,98.87,95.07
20230818,369818,48588,46920,45212,98.14,99.31,96.3
20230821,365967,48496,46841,45168,99.59,99.87,94.79
20230822,371741,49078,47405,45772,98.6,98.71,95.26
20230823,321409,49272,47584,46039,98.83,99.76,94.73
20230824,345262,49770,48075,46605,97.8,99.21,96.29
20230825,260270,49769,48060,46621,98.33,99.67,96.13
20230828,313584,49820,48128,46678,99.76,98.62,95.16
20230829,509797,50672,48936,47586,99.86,99.82,94.98
20230830,283348,51320,49510,48308,98.78,99.52,96.23
20230831,521872,51707,49925,48821,98.41,99.34,96.48
20230901,524539,51811,49970,48903,99.45,98.95,96.84
20230904,327770,52398,50517,49515,97.06,98.15,99.53
20230905,252480,51492,49696,48563,97.22,99.3,97.71
20230906,553218,51126,49376,48168,99.86,99.64,94.26
20230907,391570,51945,50096,49049,98.94,99.2,98.59
20230908,270270,51610,49783,48688,98.41,99.93,96.8
20230911,334881,51679,49904,48778,99.06,99.91,96.21
20230912,397509,52047,50237,49202,98.54,97.89,99.8
20230913,271838,51370,49550,48399,96.85,98.88,98.37
20230914,389147,50728,48990,47696,98.95,99.67,95.01
20230915,568843,51349,49570,48384,99.9,98.35,95.62
20230918,224229,52213,50344,49311,97.62,99.01,98.82
20230919,293978,51567,49791,48673,96.87,98.59,98.93
20230920,356674,50847,49092,47843,96.97,97.94,98.14
20230921,740105,50211,48474,47120,99.43,99.23,95.19
20230922,407740,51064,49215,47935,96.94,98.53,97.43
20230925,387971,50473,48715,47413,98.34,99.04,97.76
20230926,415525,50208,48459,47086,98.26,99.46,96.88
20230927,460306,50114,48376,46954,97.73,96.63,96.22
20231004,685460,49577,47851,46418,98.41,97.97,98.34
20231005,320167,49190,47425,45907,98.26,99.74,96.34
20231006,270726,49228,47556,45949,97.76,99.67,95.93
20231010,1022317,49287,47622,46064,97.02,96.89,92.41
20231011,622576,51691,49765,48535,98.84,98.34,95.92
20231012,352537,51668,49810,48717,98.89,99.82,96.28
20231013,574848,52010,50194,49168,99.98,99.31,95.66
20231016,1121510,52469,50581,49649,99.0,99.44,97.54
20231017,411375,52929,50883,50031,97.62,99.24,98.29
20231018,316131,52427,50576,49616,98.0,99.45,98.06
20231019,458042,52140,50323,49315,96.34,97.09,99.36
20231020,421119,50772,48972,47742,96.8,97.33,99.98
20231023,450650,49609,47876,46413,99.98,99.1,93.76
20231024,444479,50297,48556,47154,98.8,98.21,97.73
20231025,567158,50085,48322,46958,98.41,99.22,95.93
20231026,489191,50218,48450,47043,98.14,99.06,97.9
20231027,479452,49884,48129,46695,97.04,98.14,98.2
20231030,485299,49318,47600,46058,99.33,99.68,93.23
20231031,1364686,50338,48588,47174,98.2,88.56,93.27
20231101,788501,47593,45777,44130,96.2,96.08,96.56
20231102,789479,46930,45316,43277,97.57,99.05,92.28
20231103,481187,48439,46725,44919,99.98,99.63,93.0
20231106,623754,49371,47670,46079,98.84,99.21,93.94
20231107,543069,50746,48938,47602,97.38,99.2,96.26
20231108,1285410,50610,48828,47525,97.45,94.08,97.91
20231109,574724,48948,47085,45569,95.3,96.63,97.89
20231110,373760,47915,46261,44497,97.18,99.43,96.11
20231113,328218,47845,46227,44449,97.44,98.51,97.48
20231114,352815,47536,45932,44108,97.44,99.6,95.16
20231115,360458,47726,46131,44275,98.35,99.74,94.81
20231116,323408,48241,46612,44856,97.25,98.23,97.3
20231117,0,47866,46248,44484,0.0,0.0,0.0
