,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230711,1212718,49070,47556,48039,96.22,95.11,94.75
20230712,1658795,49563,47953,48469,95.68,95.52,93.93
20230713,1955527,49866,48147,48641,94.8,93.13,93.72
20230714,1900674,50755,49007,49453,96.13,94.97,93.66
20230717,1411212,50934,49136,49613,95.74,94.13,94.14
20230718,1486148,50889,49148,49634,96.56,95.62,95.82
20230719,1674191,50818,49177,49608,98.1,98.16,98.43
20230720,1150775,50017,48457,48844,97.88,96.72,96.72
20230721,1203404,49380,47792,48287,97.2,96.06,95.43
20230724,1943708,49176,47577,48071,97.77,96.31,96.43
20230725,1788062,48895,47283,47694,98.18,96.89,97.63
20230726,3798977,48513,46994,47393,99.41,99.26,99.15
20230727,2861543,47567,45923,46215,94.01,96.68,91.33
20230728,1539813,47978,46118,46599,93.34,92.98,92.09
20230731,2204300,49315,47683,48146,95.2,95.37,93.85
20230801,7074120,49896,48153,48591,90.23,92.96,88.51
20230802,2936126,50494,48157,48342,91.64,92.08,90.87
20230803,2146867,52124,50281,50550,96.88,96.14,94.84
20230804,3173204,51064,49204,49639,92.84,96.48,95.83
20230807,2755342,51505,49713,49962,95.38,97.1,94.8
20230808,1512333,50583,48677,49083,94.37,93.97,94.75
20230809,1095062,51562,49942,50354,96.92,95.86,95.37
20230810,1645198,51100,49378,49927,96.23,95.14,94.92
20230811,1591602,50724,48965,49429,96.62,96.77,95.79
20230814,1062345,49828,48141,48578,95.82,95.14,95.81
20230816,1125125,50224,48702,49153,98.29,97.7,97.72
20230817,1640558,49325,47775,48248,98.45,97.2,97.97
20230818,1384622,48790,47268,47676,98.97,98.07,98.4
20230821,1010367,47905,46436,46864,96.88,96.24,96.83
20230822,1131155,48130,46705,47170,97.43,96.5,96.96
20230823,1344907,48233,46769,47242,97.05,96.53,96.61
20230824,1735760,48333,46823,47289,96.47,95.75,96.31
20230825,1330506,48853,47306,47743,99.38,99.38,99.26
20230828,974367,47275,45824,46250,97.17,95.87,96.35
20230829,864728,47952,46586,47039,98.46,97.05,96.79
20230830,888093,47849,46407,46906,96.86,95.19,95.73
20230831,1699582,48657,47223,47715,99.1,98.18,99.2
20230901,1371351,48054,46598,46995,97.47,97.18,96.01
20230904,1020561,47922,46375,46864,96.91,95.82,95.45
20230905,676829,48345,46876,47357,97.96,95.96,96.84
20230906,830228,48457,47059,47544,98.49,97.03,96.93
20230907,925935,48392,46960,47449,97.56,96.63,97.33
20230908,1116295,48206,46766,47235,98.88,97.43,97.9
20230911,1017094,47898,46491,46933,99.07,97.06,97.27
20230912,1383694,47742,46330,46795,97.93,96.22,96.68
20230913,1898035,47848,46362,46821,99.37,98.02,97.95
20230914,1687973,47333,45851,46254,98.0,96.63,95.76
20230915,1695681,47536,46017,46468,97.21,95.67,95.12
20230918,876697,47849,46279,46743,97.25,95.52,96.18
20230919,991657,48058,46635,47106,98.68,97.56,98.45
20230920,1245851,47798,46447,46877,99.68,98.72,99.53
20230921,2463267,47164,45821,46232,99.97,99.52,98.73
20230922,1395423,46074,44680,45014,99.07,99.73,99.92
20230925,1141723,45006,43722,44109,99.46,97.92,98.46
20230926,1875514,44888,43654,44046,99.8,99.41,99.32
20230927,1134533,44222,43001,43340,99.95,99.65,98.61
20231004,2511805,43677,42445,42826,98.66,97.97,97.05
20231005,1859309,42522,41362,41654,99.71,98.37,98.03
20231006,1130815,41789,40719,41011,99.26,99.71,97.53
20231010,1273485,41756,40588,40918,98.6,98.51,98.84
20231011,1343809,42067,41036,41331,97.38,97.94,96.91
20231012,1373599,42810,41618,41978,97.3,97.69,96.17
20231013,589597,43485,42231,42616,99.62,98.1,98.65
20231016,941701,43394,42324,42666,98.85,99.82,98.88
20231017,1063385,43387,42281,42625,98.49,98.79,99.59
20231018,1389354,43479,42392,42728,98.77,98.58,97.78
20231019,1699061,42439,41359,41667,97.49,97.75,97.12
20231020,2483524,41157,40097,40382,97.49,96.79,96.59
20231023,2585077,40018,38949,39230,97.13,97.1,96.63
20231024,2739742,38995,37935,38212,98.22,99.78,96.49
20231025,1422352,39670,38445,38769,99.95,98.96,99.54
20231026,2073618,39783,38847,39079,96.67,96.13,96.2
20231027,1323041,38684,37725,37958,98.33,98.86,99.45
20231030,1290753,38416,37497,37681,99.96,99.73,99.16
20231031,1791726,38627,37681,37874,99.17,99.38,99.8
20231101,1272093,38794,37851,38069,98.71,98.93,98.75
20231102,1529650,38507,37633,37810,99.76,99.3,98.08
20231103,3675484,38976,37967,38194,93.81,97.6,92.48
20231106,4871031,41036,39611,40002,91.8,93.64,89.49
20231107,2026104,44206,42550,42940,98.78,99.3,98.15
20231108,1515109,44142,42917,43249,98.09,97.87,98.41
20231109,3198261,44506,43284,43657,95.71,99.62,95.74
20231110,1978790,44642,43034,43454,96.84,95.63,95.19
20231113,1288632,45617,44241,44632,98.21,98.53,99.18
20231114,1718239,45516,44289,44663,96.95,97.34,96.36
20231115,2792797,46406,45004,45437,95.78,96.16,94.07
20231116,1557542,47434,45770,46200,98.31,97.69,95.85
20231117,0,47001,45493,45937,0.0,0.0,0.0
