,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230927,121742,71019,70191,70509,99.89,99.01,99.7
20231004,346917,70668,69839,70166,97.61,99.08,97.59
20231005,175380,71873,70760,71251,99.0,99.38,99.1
20231006,139169,72329,71365,71738,99.76,99.53,99.64
20231010,164915,72688,71740,72097,99.03,99.92,99.17
20231011,221461,73345,72322,72707,99.94,98.28,98.74
20231012,178037,72691,71670,72051,99.46,98.2,99.79
20231013,296872,72349,71370,71756,97.77,99.34,98.16
20231016,149572,73057,71926,72383,99.53,99.96,99.84
20231017,149218,73138,72153,72507,99.64,99.93,99.6
20231018,329124,73481,72470,72842,99.43,99.82,98.84
20231019,272601,74007,72817,73303,99.61,99.34,99.33
20231020,280801,74398,73243,73687,99.73,98.98,99.98
20231023,202464,74050,72901,73344,99.53,98.18,97.99
20231024,129944,72960,71950,72307,99.23,97.94,98.3
20231025,164920,71969,71063,71392,98.99,99.34,98.61
20231026,254671,72440,71454,71846,99.1,99.66,98.96
20231027,157776,73155,72079,72506,99.92,98.77,98.45
20231030,117399,72517,71564,71903,99.75,98.92,99.72
20231031,162606,72243,71321,71663,99.37,99.61,99.12
20231101,194458,72856,71870,72250,99.92,99.48,99.38
20231102,375774,72988,71967,72366,99.44,96.6,96.77
20231103,275939,71700,70624,71040,98.3,97.35,98.51
20231106,627701,70449,69510,69928,99.79,97.93,98.8
20231107,195838,70023,68871,69437,98.66,99.16,99.51
20231108,183574,69257,68452,68823,99.79,99.78,99.38
20231109,146685,69213,68425,68771,99.73,99.38,99.24
20231110,96591,69309,68520,68878,99.44,99.97,98.82
20231113,108270,69661,68899,69224,99.37,99.57,99.17
20231114,146194,70222,69431,69758,99.46,99.61,99.94
20231115,379725,70609,69771,70116,99.59,99.03,99.11
20231116,164098,70610,69589,70052,98.55,99.0,99.21
20231117,0,69722,68918,69273,0.0,0.0,0.0
