,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230703,80662,122792,120841,121705,99.51,99.21,99.43
20230704,89614,122956,120966,121808,99.71,99.36,98.83
20230705,115842,121597,119651,120454,99.01,98.34,98.18
20230706,160240,119531,117690,118469,99.55,99.92,99.52
20230707,134595,118789,117007,117789,98.9,97.9,97.75
20230710,90807,116787,115088,115817,99.32,99.75,99.55
20230711,169955,116171,114574,115307,97.87,99.28,97.14
20230712,84342,118226,116534,117370,99.35,99.52,99.05
20230713,123869,118959,117201,117991,99.38,99.49,99.65
20230714,147647,119370,117579,118366,97.37,98.56,96.63
20230717,607023,121973,120111,121011,90.55,98.69,90.58
20230718,212802,131365,128977,130116,98.03,99.06,98.57
20230719,157550,132817,130109,130963,98.97,98.75,98.95
20230720,78042,131252,128651,129499,99.42,99.65,100.0
20230721,96048,129795,127392,128294,99.77,99.69,99.76
20230724,113975,128888,126515,127401,99.53,99.85,99.92
20230725,102633,128343,125995,126868,99.34,98.55,98.83
20230726,185915,126303,124062,124910,98.71,96.53,97.95
20230727,134871,123127,121020,121859,98.11,99.03,97.8
20230728,78357,124547,122503,123412,99.64,99.59,99.42
20230731,204927,123384,121336,122170,95.35,98.73,95.22
20230801,462020,127520,125359,126361,91.61,99.02,91.5
20230802,265695,136285,133572,134665,98.69,99.11,98.82
20230803,292337,135009,132022,132792,98.41,95.96,96.09
20230804,242391,129854,127227,128033,95.41,99.01,95.12
20230807,579527,134223,131647,132656,93.86,98.76,94.28
20230808,194152,140775,137544,138430,99.14,98.72,98.44
20230809,143947,138436,135202,135905,99.76,99.7,99.85
20230810,211280,136818,133856,134673,99.79,99.51,98.52
20230811,138694,136596,133675,134557,99.92,99.57,99.52
20230814,156733,135740,132836,133665,98.22,99.43,97.35
20230816,108944,137210,134291,135193,99.93,99.84,99.7
20230817,166855,136279,133342,134170,99.65,99.21,98.87
20230818,182748,135483,132637,133517,97.47,99.73,97.89
20230821,146958,136743,133810,134707,98.09,98.32,97.68
20230822,140025,138582,135536,136370,99.43,98.93,98.76
20230823,91564,136018,133044,133830,99.65,99.36,98.55
20230824,301786,136044,133215,134098,95.47,97.31,94.84
20230825,102108,141768,138515,139336,98.52,99.63,99.54
20230828,260178,139184,135978,136741,95.07,96.71,95.36
20230829,145305,144655,141104,141801,99.82,99.14,99.72
20230830,147882,142448,138935,139591,98.99,98.89,98.17
20230831,336459,143028,139546,140230,99.56,99.96,98.75
20230901,164542,142268,138787,139506,97.98,98.71,97.49
20230904,119330,143641,140111,140827,99.68,99.3,98.21
20230905,139384,143537,140005,140706,98.92,98.46,97.64
20230906,446232,144453,140838,141508,95.41,98.35,94.09
20230907,401230,149927,145815,146357,97.61,97.67,96.61
20230908,219753,151879,147396,147703,99.35,98.35,99.66
20230911,210106,147714,143574,144005,99.4,99.95,99.38
20230912,325774,145996,142101,142624,99.73,96.43,96.65
20230913,226813,140496,136966,137574,100.0,99.88,99.87
20230914,142391,138824,135670,136452,99.98,99.25,98.74
20230915,209919,138816,135728,136522,98.66,99.07,97.24
20230918,207027,140359,137160,137990,98.95,98.63,98.31
20230919,111607,136997,133883,134640,99.56,99.69,99.73
20230920,90042,135830,132958,133790,99.22,99.22,98.16
20230921,105599,136503,133641,134514,99.86,99.73,99.69
20230922,106804,135281,132412,133235,98.6,99.56,97.32
20230925,94994,136561,133732,134655,98.67,98.84,98.72
20230926,96585,137353,134364,135172,99.01,99.35,99.76
20230927,87029,135604,132748,133608,99.49,99.44,98.82
20231004,169740,135454,132633,133513,97.87,99.57,97.6
20231005,137271,136864,133954,134859,99.1,99.74,98.37
20231006,85541,137349,134368,135211,98.39,98.8,97.41
20231010,114528,139054,135986,136814,97.58,99.26,99.28
20231011,92027,139735,136508,137228,99.6,99.06,98.94
20231012,115126,139687,136540,137316,99.42,99.37,99.07
20231013,98367,139596,136417,137176,98.77,98.8,98.76
20231016,95233,136369,133388,134198,99.88,99.62,99.04
20231017,120969,135761,132921,133792,97.6,97.95,97.73
20231018,50209,138117,135110,135914,99.7,99.57,99.13
20231019,66259,137379,134429,135278,98.99,99.15,98.67
20231020,108484,134606,131761,132566,99.7,99.65,99.82
20231023,84549,133362,130678,131548,98.79,99.32,98.96
20231024,86217,132306,129649,130449,99.93,98.87,99.13
20231025,71273,131634,129135,130045,98.16,98.58,98.44
20231026,72803,132838,130242,131137,97.9,98.49,98.19
20231027,176680,129264,126813,127680,94.28,97.1,93.88
20231030,159022,135832,133172,134154,97.23,99.16,96.58
20231031,109948,138659,135639,136529,98.2,99.01,98.79
20231101,87738,139478,136290,137040,99.63,99.85,99.23
20231102,86466,138861,135757,136554,98.55,98.73,98.81
20231103,112548,139654,136481,137217,99.75,99.91,99.79
20231106,279487,138754,135631,136390,97.9,96.62,99.49
20231107,164390,135148,132233,133116,98.29,98.61,97.02
20231108,169851,137060,134137,135028,95.91,96.36,95.22
20231109,126107,142555,139232,139992,98.65,99.45,97.42
20231110,68170,143702,140192,140910,99.24,98.87,97.79
20231113,84348,144147,140572,141261,99.41,99.2,97.96
20231114,82626,144378,140754,141396,99.23,98.71,98.47
20231115,197621,144435,140787,141395,96.35,96.69,94.39
20231116,83886,149750,145703,146210,99.56,99.52,99.13
20231117,0,147718,143678,144158,0.0,0.0,0.0
