,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230309,451139,156271,147125,150815,99.37,97.24,98.77
20230310,489215,158734,149268,153003,94.67,98.11,96.97
20230313,440818,153480,144511,148306,99.62,98.17,97.0
20230314,426653,156444,147213,150953,97.88,98.21,99.3
20230315,328422,155969,146779,150535,96.78,98.91,99.44
20230316,247046,155129,146090,149793,97.54,98.98,99.53
20230317,460129,154949,145961,149642,99.71,96.66,97.81
20230320,192686,158252,148835,152573,96.43,99.22,98.49
20230321,196332,156171,147083,150739,97.32,98.71,99.64
20230322,277615,155847,146801,150450,96.99,98.59,99.9
20230323,312439,155661,146601,150275,98.06,98.26,99.19
20230324,641955,156266,147114,150810,99.31,98.08,97.36
20230327,375798,159034,149459,153262,98.45,97.24,98.94
20230328,283010,160619,151009,154698,96.97,98.63,99.55
20230329,221314,160234,150713,154361,97.15,98.63,99.91
20230330,350368,159733,150287,153919,98.13,98.23,99.4
20230331,278462,159619,150101,153803,96.42,98.69,99.28
20230403,391930,158300,148972,152632,98.13,97.94,98.28
20230404,528311,159866,150331,154022,96.99,99.76,98.2
20230405,819035,157711,148300,152085,99.82,98.28,96.38
20230406,504034,161335,151448,155321,97.24,99.57,98.08
20230407,339439,159073,149529,153304,97.44,97.86,99.61
20230410,316011,159407,149941,153616,96.76,98.52,99.86
20230411,368885,158525,149153,152830,97.99,97.1,98.92
20230412,394346,159885,150359,154043,96.51,98.92,99.05
20230413,294709,158263,148873,152589,97.17,98.01,99.54
20230414,374166,158242,148914,152580,97.71,97.27,98.89
20230417,355705,159425,149946,153632,96.88,98.84,98.79
20230418,682259,157971,148623,152330,96.0,98.9,96.8
20230419,522804,154132,145024,148880,96.56,99.88,98.24
20230420,241244,151993,143169,146977,96.32,98.87,98.85
20230421,673726,150436,141907,145622,96.61,99.36,97.23
20230424,340597,147669,139222,143111,97.02,98.81,99.36
20230425,400538,146724,138517,142303,96.96,99.33,98.14
20230426,443602,144673,136626,140463,97.54,99.08,99.02
20230427,310308,143566,135623,139477,98.68,97.57,98.71
20230428,488987,145283,137245,141026,99.6,97.06,98.0
20230502,241408,148273,139852,143662,97.32,98.35,99.4
20230503,261010,147885,139607,143352,97.3,99.01,99.96
20230504,675898,147439,139198,142951,96.53,98.32,96.19
20230508,384126,143681,135627,139554,98.1,98.07,99.68
20230509,239716,144208,136242,140058,96.92,98.73,99.09
20230510,518206,143235,135426,139217,96.66,99.83,97.63
20230511,284446,140867,133169,137063,97.7,98.13,99.14
20230512,276843,140615,133052,136881,97.59,98.27,99.28
20230515,249948,140179,132664,136496,97.08,98.71,99.19
20230516,326479,139239,131832,135666,98.66,97.51,99.68
20230517,313243,140386,132831,136669,99.0,98.1,98.96
20230518,352167,141743,134053,137877,99.9,96.86,97.51
20230519,388646,145119,137080,140873,98.8,97.5,98.79
20230522,304080,146984,138734,142527,97.71,98.11,99.67
20230523,360491,147335,139087,142852,99.09,97.4,99.27
20230524,171063,149131,140669,144442,96.44,98.92,99.06
20230525,360122,147673,139456,143178,98.16,97.66,99.88
20230526,327172,148498,140105,143879,97.73,97.84,99.92
20230530,591821,148933,140516,144272,99.89,97.18,97.02
20230531,585510,152893,143962,147772,97.39,97.87,99.82
20230601,348438,152846,143923,147737,97.07,98.38,99.49
20230602,363988,152765,143957,147683,99.3,97.07,98.92
20230605,219991,155199,146129,149851,96.6,99.0,99.02
20230607,221777,153946,145077,148751,97.57,98.29,99.42
20230608,421546,153832,144969,148650,95.71,99.4,98.12
20230609,253340,150874,142207,145986,98.54,97.0,99.18
20230612,310731,152661,143910,147603,98.36,98.1,99.86
20230613,250512,153502,144625,148342,97.46,97.85,99.83
20230614,218995,153951,145076,148754,96.54,99.3,99.01
20230615,264236,152521,143792,147482,97.71,97.95,99.65
20230616,308485,153127,144322,148017,97.85,97.98,98.94
20230619,188486,154308,145370,149064,96.92,98.69,99.28
20230620,254477,153459,144652,148322,97.42,99.08,99.21
20230621,397518,153625,144775,148460,97.1,98.97,96.9
20230622,330894,150707,142037,145836,95.34,99.76,97.73
20230623,233840,147485,139204,142980,98.29,97.76,99.59
20230626,191449,147973,139685,143432,97.88,98.44,99.33
20230627,227610,148516,140210,143924,98.21,97.5,99.12
20230628,161640,149774,141323,145036,97.34,99.17,98.43
20230629,202741,148657,140328,144049,97.69,98.48,99.55
20230630,176663,148470,140153,143880,97.47,98.56,99.57
20230703,201956,148680,140367,144072,98.09,97.21,99.22
20230704,202886,150122,141656,145352,97.11,98.51,99.06
20230705,209126,149505,141086,144799,96.82,99.01,98.81
20230706,320480,148250,139950,143682,97.26,98.56,99.38
20230707,295183,147748,139447,143217,96.61,99.96,97.99
20230710,173952,145533,137451,141247,97.15,99.24,98.09
20230711,378816,143972,136107,139885,99.09,97.29,96.27
20230712,183785,148651,140242,144009,98.04,97.39,98.84
20230713,443521,150075,141623,145313,99.21,96.87,98.05
20230714,535272,153058,144178,147934,98.97,97.42,98.43
20230717,1536870,155367,146209,149988,96.5,96.0,94.93
20230718,507711,162784,152505,156673,98.07,98.71,99.83
20230719,465298,162479,152602,156356,96.64,99.27,97.94
20230720,277783,159417,149856,153612,96.42,98.91,99.53
20230721,387519,157828,148542,152211,96.03,99.96,98.32
20230724,342418,155153,146070,149808,97.66,98.7,99.28
20230725,317345,155466,146384,150092,97.52,98.77,99.2
20230726,532483,154890,145866,149580,96.05,98.0,96.2
20230727,525283,150599,141891,145728,97.69,99.09,99.27
20230728,442357,150995,142283,146084,96.58,99.87,98.83
20230731,326415,149107,140605,144408,97.73,98.12,99.32
20230801,815970,150008,141489,145228,97.03,98.74,94.8
20230802,2885014,156146,146764,150663,94.63,95.3,96.52
20230803,806364,163617,152927,157569,95.59,98.12,96.2
20230804,490838,158410,148817,152706,96.26,99.18,97.58
20230807,357082,155240,146094,149876,97.73,98.71,99.95
20230808,366426,154962,145912,149640,98.65,97.8,98.9
20230809,219705,156672,147458,151166,96.79,98.57,99.89
20230810,283143,155994,146927,150580,96.14,98.94,99.55
20230811,374056,154610,145650,149338,99.99,96.91,98.64
20230814,305297,157527,148210,151929,95.4,98.83,97.28
20230816,360001,153492,144606,148332,95.51,99.93,97.49
20230817,335850,150164,141593,145362,96.08,99.58,98.63
20230818,228013,147743,139428,143207,98.67,99.1,99.04
20230821,191593,148326,139998,143744,97.42,98.66,98.99
20230822,287037,147615,139379,143119,99.99,97.13,99.46
20230823,359821,150575,142004,145736,98.6,100.0,99.68
20230824,533467,150767,142127,145895,98.99,95.64,97.85
20230825,226043,155597,146412,150194,94.3,98.75,97.13
20230828,266063,150647,142092,145810,98.35,99.71,98.81
20230829,1003894,150370,141809,145552,95.43,97.09,94.76
20230830,770604,144812,136571,140562,95.97,99.87,97.02
20230831,490471,141765,133911,137845,96.67,99.12,98.19
20230901,647298,140085,132490,136372,99.44,98.14,97.97
20230904,531771,142080,134233,138129,99.45,96.64,98.24
20230905,1242468,145030,136926,140769,97.4,95.82,97.22
20230906,609262,151356,142398,146417,94.75,97.92,95.27
20230907,341835,145722,137489,141378,95.39,99.99,97.77
20230908,293225,142480,134698,138527,98.52,97.89,99.52
20230911,197106,143341,135496,139302,97.69,98.47,99.42
20230912,280133,143074,135299,139083,98.38,97.2,99.63
20230913,264614,144264,136341,140127,98.05,98.09,99.62
20230914,542614,144366,136427,140219,99.75,98.08,97.37
20230915,428291,147295,138949,142782,98.28,97.71,98.88
20230918,279610,148577,140149,143941,96.61,99.12,98.42
20230919,246097,146720,138530,142308,98.04,97.76,99.64
20230920,190629,147040,138844,142601,97.1,99.1,99.72
20230921,284604,146313,138222,141964,97.11,99.66,97.65
20230922,218619,144239,136282,140098,95.93,99.94,98.55
20230925,204197,141623,133984,137790,97.97,97.8,99.56
20230926,211880,142231,134548,138335,97.53,99.15,98.13
20230927,163969,140960,133374,137199,97.56,99.02,99.85
20231004,321569,140572,133078,136874,96.49,99.72,96.93
20231005,161754,137602,130298,134189,97.54,98.56,98.73
20231006,209606,136740,129626,133471,97.73,98.65,98.73
20231010,343133,135884,128829,132697,99.4,96.86,98.73
20231011,519375,138729,131333,135195,99.3,97.79,97.54
20231012,262631,141983,134184,138056,98.87,97.45,98.33
20231013,183584,143929,136050,139831,97.85,98.23,99.88
20231016,240276,143969,136111,139883,97.31,99.4,97.75
20231017,296569,141686,133999,137835,99.37,97.6,98.59
20231018,780484,143824,135936,139731,99.26,97.8,96.5
20231019,341273,147734,139257,143159,97.26,98.41,99.82
20231020,298683,147178,138919,142706,96.06,99.94,97.7
20231023,202855,144456,136482,140288,97.69,98.19,99.58
20231024,285962,144342,136441,140211,99.06,98.09,99.58
20231025,292131,145745,137656,141439,98.72,97.7,98.91
20231026,1298276,147309,139071,142832,95.08,87.94,84.91
20231027,684274,134532,127256,131397,92.63,93.15,93.26
20231030,418761,125775,119587,123594,97.73,97.62,97.78
20231031,399312,128684,122292,126251,99.6,99.59,98.43
20231101,450500,128961,122506,126490,99.43,98.56,98.82
20231102,549937,130311,123745,127690,96.67,94.03,96.37
20231103,306419,136928,129654,133559,98.5,99.12,99.52
20231106,402822,137043,129832,133702,98.31,96.24,95.91
20231107,312364,142238,134468,138301,97.74,99.17,98.98
20231108,287857,141436,133757,137600,98.17,98.98,96.39
20231109,213771,139267,131789,135672,96.92,98.79,98.37
20231110,160907,137733,130500,134342,97.9,98.71,99.96
20231113,132889,137440,130261,134095,99.24,97.72,99.62
20231114,147311,138871,131555,135369,98.78,98.32,99.28
20231115,328290,139249,131879,135700,99.09,97.18,98.55
20231116,164702,141511,133856,137671,97.38,97.99,99.95
20231117,0,141361,133787,137573,0.0,0.0,0.0
