,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,53140,314853,309753,316988,43.73,44.76,44.03
20230103,62583,710983,686621,704437,98.07,99.22,99.5
20230104,27068,709275,684839,702580,99.68,98.26,99.94
20230105,55386,704757,681034,698300,96.15,96.88,95.66
20230106,42418,722069,697440,715506,96.79,97.14,98.55
20230109,100446,727012,702296,720451,94.79,95.42,94.05
20230110,61489,753099,726991,746224,97.68,99.18,99.57
20230111,106617,747479,721813,740730,97.08,97.02,96.45
20230112,88896,756767,730440,749821,98.67,99.24,98.12
20230113,52666,743530,717659,736545,99.14,97.51,99.0
20230116,41396,740985,715826,734363,97.11,97.26,97.27
20230117,44879,747407,722112,740936,98.08,96.93,97.88
20230118,66961,752077,726635,745534,98.7,98.59,98.49
20230119,68484,749385,723695,742695,97.58,96.49,96.96
20230120,66867,757245,731365,750559,98.09,98.04,99.54
20230125,75083,753781,727938,747030,99.57,99.99,97.95
20230126,68112,737937,712451,731067,99.46,98.81,99.44
20230127,102901,727990,703026,721206,95.16,97.24,95.02
20230130,76158,745494,719487,738613,96.57,96.84,98.75
20230131,60623,751211,725332,744365,99.1,98.28,99.82
20230201,242980,744512,719091,737787,98.57,93.15,93.23
20230202,101394,702453,675800,694644,98.94,97.94,99.62
20230203,126100,700875,676403,693850,99.15,99.32,99.88
20230206,86519,694329,669778,687207,98.63,97.49,99.02
20230207,74556,697721,673523,690847,99.53,97.75,99.12
20230208,49115,699502,675422,692708,99.93,97.75,99.81
20230209,90271,698891,675134,692256,97.88,97.85,98.61
20230210,48465,703584,679125,696698,99.38,97.58,99.67
20230213,45627,704110,680174,697471,99.84,99.01,99.79
20230214,31590,699566,675787,692974,99.51,97.1,99.0
20230215,51919,703828,680147,697324,99.74,99.15,98.5
20230216,47833,696372,672614,689688,99.95,98.48,99.46
20230217,34850,693100,669546,686477,99.99,98.9,99.05
20230220,32333,688017,664749,681496,99.14,97.76,98.91
20230221,31975,691867,668544,685408,99.84,98.03,99.79
20230222,57004,691489,668169,684976,98.76,99.97,97.92
20230223,32535,678817,655582,672165,99.68,97.7,99.58
20230224,45701,680957,658012,674491,99.56,98.65,99.63
20230227,52603,677945,654920,671388,99.41,99.86,99.76
20230228,57019,672773,649784,666251,99.52,97.71,99.74
20230302,83893,675153,652091,668517,98.13,97.47,98.6
20230303,75159,682727,659094,675915,98.66,98.23,99.99
20230306,73824,684960,661321,678164,98.7,98.7,98.93
20230307,66590,684663,661047,677841,98.57,99.86,99.13
20230308,91100,676888,653665,670199,98.67,98.02,95.44
20230309,100971,657124,634163,650290,98.28,97.38,94.78
20230310,82310,636545,614246,629749,96.5,97.63,95.56
20230313,55433,615077,593843,608563,99.5,99.3,99.74
20230314,59569,614453,593583,608145,99.1,99.39,96.92
20230315,44119,604815,584191,598491,99.37,99.35,98.56
20230316,188736,604029,583696,597802,96.75,94.83,93.06
20230317,118742,575796,554806,569089,99.1,98.02,99.63
20230320,87987,581473,561211,574984,97.73,98.98,99.48
20230321,57583,586615,566403,580278,98.76,98.5,98.02
20230322,76650,597135,576914,590960,99.52,99.32,97.4
20230323,50359,594304,573880,587935,98.76,98.79,99.33
20230324,42607,587820,567960,581769,99.69,99.29,99.87
20230327,61527,588587,568791,582533,99.93,98.58,99.74
20230328,60010,592135,572050,585909,99.85,99.31,99.64
20230329,59230,596587,576340,590365,99.76,98.02,99.22
20230330,33924,602785,582342,596523,98.86,99.21,99.07
20230331,43059,601073,580938,594955,99.68,98.46,99.16
20230403,54558,606992,586553,600816,99.34,98.41,99.86
