,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230518,378470,212130,203845,209365,99.13,97.07,98.52
20230519,870698,213552,205160,210069,98.41,96.55,97.03
20230522,534887,215440,206887,212338,98.83,96.68,98.76
20230523,550247,216059,207517,212400,99.97,98.12,99.81
20230524,1210194,214345,205860,210374,97.69,98.34,96.37
20230525,791642,206697,198471,202521,99.61,98.01,98.31
20230526,505880,206436,198382,203451,99.73,97.97,99.53
20230530,609318,205895,197889,202118,99.56,98.7,99.69
20230531,993582,204850,196865,201044,99.09,98.88,99.23
20230601,547388,202498,194577,198775,99.26,97.34,97.44
20230602,405330,204226,196356,201511,99.62,96.97,98.54
20230605,428762,206094,198105,202866,99.8,97.11,99.2
20230607,553505,206995,198940,203444,99.52,97.52,99.24
20230608,717690,207625,199508,203959,97.97,99.75,98.27
20230609,546093,203473,195552,199817,99.26,97.53,99.66
20230612,417698,204095,196188,200332,99.71,98.24,99.92
20230613,565013,203709,195847,200106,99.65,98.12,99.56
20230614,666340,203472,195596,200037,99.27,98.64,99.58
20230615,557684,202116,194295,198564,99.81,97.2,99.03
20230616,751013,202916,195085,199554,99.23,96.58,98.55
20230619,669785,204773,196781,201273,98.88,99.13,98.65
20230620,437974,202393,194538,198542,99.31,98.3,99.98
20230621,1358963,201505,193780,198069,98.84,97.96,95.7
20230622,580244,196338,188693,191662,98.38,99.68,99.81
20230623,689964,193385,186197,190565,99.28,98.57,99.12
20230626,489487,192718,185510,189277,99.21,98.89,99.8
20230627,877288,191470,184438,188643,98.15,99.82,98.52
20230628,717140,188882,181920,185784,99.58,99.52,99.47
20230629,578195,188316,181436,185145,98.86,98.93,99.05
20230630,683584,186822,180105,183873,98.74,99.73,99.41
20230703,869777,185378,178749,182681,97.26,97.78,96.5
20230704,491576,189054,182153,187007,99.4,97.56,99.1
20230705,686759,191012,184006,188271,99.57,98.66,99.05
20230706,1503767,190309,183293,187008,97.0,98.81,95.66
20230707,832803,192807,185509,191074,97.72,95.72,97.99
20230710,509523,197618,190054,194282,99.33,98.63,99.44
20230711,524208,196682,189251,193281,99.54,97.25,97.91
20230712,865666,199057,191477,196091,98.3,97.84,97.07
20230713,941626,201555,193789,199027,97.61,97.14,99.66
20230714,739825,204205,196184,199984,99.86,97.85,97.79
20230717,705819,204879,196911,201960,98.98,97.24,97.8
20230718,803341,207179,199072,204047,98.89,97.35,97.63
20230719,687227,208634,200455,205755,99.59,98.02,99.39
20230720,578731,208274,200066,204148,99.89,98.8,99.83
20230721,629745,206429,198418,203107,99.97,98.96,98.6
20230724,662414,205800,197825,203095,99.66,98.18,99.95
20230725,661241,205771,197733,202096,98.88,99.21,99.45
20230726,1068784,203352,195467,199930,99.58,99.71,98.87
20230727,1442727,200896,193058,197146,94.76,98.0,93.21
20230728,952122,205799,197768,204526,96.85,96.0,96.93
20230731,2725703,211075,202706,207825,92.58,95.39,91.55
20230801,3102468,216044,207300,215308,90.21,89.93,92.41
20230802,1388773,225830,216542,223366,96.1,95.82,98.18
20230803,1430439,226835,217660,222646,99.71,99.39,99.84
20230804,2561625,221743,212778,218086,94.16,96.72,97.58
20230807,3055268,222728,213555,218892,92.23,94.91,93.34
20230808,1933999,224173,215045,222708,92.83,96.43,99.87
20230809,1277473,227243,217899,221680,97.74,97.28,97.44
20230810,928409,224666,215673,221409,99.85,98.03,98.4
20230811,939248,221823,212974,218787,95.82,95.93,98.55
20230814,572079,223631,214672,219260,99.61,97.36,99.21
20230816,943493,221319,212524,217493,98.15,97.49,97.75
20230817,880587,220524,211750,217368,99.34,98.03,99.71
20230818,886686,218545,209808,214733,99.52,99.44,98.95
20230821,691652,213923,205422,210199,98.13,96.44,97.99
20230822,1005692,215313,206796,211782,95.91,95.3,95.83
20230823,868139,219638,210889,216396,98.94,97.86,99.58
20230824,3013711,218103,209359,213733,92.81,95.82,93.33
20230825,2072800,219624,210663,218280,98.93,99.92,96.55
20230828,695518,215087,206191,210108,99.26,98.19,98.41
20230829,805948,213398,204957,210152,97.66,96.0,96.4
20230830,600149,216320,207758,213395,97.44,95.96,98.11
20230831,808546,219024,210312,215003,99.99,98.74,99.77
20230901,569772,216037,207428,212140,99.75,97.84,98.9
20230904,660388,214899,206402,211455,99.58,99.47,99.98
20230905,390882,212423,204034,208937,99.73,97.39,98.56
20230906,808331,212752,204409,209424,99.19,98.51,97.86
20230907,1234068,212575,204197,209783,95.75,95.2,96.9
20230908,595117,216876,208186,213258,99.48,97.97,99.19
20230911,724040,216167,207592,212403,99.22,98.85,99.57
20230912,1284472,213099,204648,209358,95.77,96.08,95.38
20230913,923349,216842,208202,214105,97.68,96.61,96.44
20230914,990793,219295,210564,216351,97.03,95.49,95.94
20230915,1162871,222308,213438,219281,96.66,95.07,95.55
20230918,720909,224755,215781,221936,98.15,97.42,99.8
20230919,448589,222849,213950,218567,99.62,97.69,99.57
20230920,374274,220138,211404,216296,99.39,97.65,99.45
20230921,685787,218657,210022,214845,99.0,99.99,97.69
20230922,485769,213295,204832,209075,98.43,99.43,99.48
20230925,490044,209149,200991,205909,98.89,97.57,99.71
20230926,660374,209746,201526,205829,98.92,99.24,97.6
20230927,419270,205450,197414,201274,98.54,99.91,99.89
20231004,1163452,202220,194504,199532,97.92,98.27,95.64
20231005,622759,196032,188485,192007,98.85,99.73,98.62
20231006,403501,193620,186369,190055,99.31,98.5,99.56
20231010,627779,193082,185954,190344,98.36,97.97,99.55
20231011,603727,195044,187712,191560,99.61,97.36,99.25
20231012,570782,196385,188952,192963,99.24,98.67,99.67
20231013,368249,195861,188482,192839,98.88,98.73,99.46
20231016,568781,194535,187301,191572,98.68,99.42,99.01
20231017,512662,192608,185457,189553,99.9,98.39,99.44
20231018,531306,192860,185689,189341,98.49,99.9,98.37
20231019,789241,190100,183136,186896,96.46,98.65,96.97
20231020,579075,184710,178102,181804,98.29,99.94,99.11
20231023,446010,182219,175897,179991,99.99,98.71,99.05
20231024,802790,182226,175921,179457,97.39,97.68,95.97
20231025,802846,186630,179911,184701,97.61,97.35,97.67
20231026,757629,191220,184116,188299,97.63,98.45,96.48
20231027,520566,186023,179333,182878,99.85,98.26,98.64
20231030,392043,187098,180389,184696,99.95,98.57,99.25
20231031,823369,187771,181049,185478,97.44,96.97,98.97
20231101,511161,191944,184760,188211,99.82,98.8,99.73
20231102,633508,191679,184600,188331,99.47,97.0,98.71
20231103,1272388,193788,186529,190572,96.65,96.6,95.05
20231106,1000560,199363,191630,196915,96.08,95.82,95.82
20231107,782666,206003,197914,202895,99.02,99.84,98.81
20231108,586525,202881,194999,199428,99.56,98.78,98.97
20231109,592942,201287,193536,197529,99.61,98.74,99.66
20231110,674585,200263,192605,197133,99.11,99.54,98.75
20231113,499910,197948,190402,194506,99.47,98.91,99.01
20231114,478385,197758,190246,193785,99.43,98.06,97.58
20231115,846436,199076,191549,196579,96.64,94.83,95.66
20231116,413043,206110,198040,203016,99.21,98.77,99.99
20231117,0,204895,196975,201633,0.0,0.0,0.0
