,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230322,873015,10109,9896,9762,97.47,98.19,99.92
20230323,805372,10177,9961,9837,95.94,96.78,99.31
20230324,887396,10130,9914,9788,96.21,97.05,98.46
20230327,652126,10059,9840,9705,95.76,96.86,99.12
20230328,633420,10046,9833,9696,97.18,98.1,99.24
20230329,920419,10166,9955,9831,97.73,98.42,99.0
20230330,960329,10258,10044,9929,97.11,98.13,99.61
20230331,1235422,10251,10035,9925,98.5,98.33,98.27
20230403,1018374,10333,10114,10006,97.29,97.32,98.72
20230404,632478,10254,10036,9933,97.15,98.01,99.63
20230405,615639,10326,10119,10024,96.74,97.68,98.75
20230406,726182,10315,10108,10015,95.7,96.54,97.49
20230407,490889,10196,9984,9873,97.32,97.7,99.43
20230410,487661,10303,10099,10000,96.56,97.58,98.68
20230411,640221,10294,10090,9995,96.96,97.87,99.65
20230412,740912,10336,10129,10035,96.85,98.0,99.65
20230413,1067357,10354,10145,10053,97.49,98.04,99.53
20230414,815123,10369,10154,10058,98.14,99.17,99.39
20230417,627774,10458,10250,10173,96.97,97.81,99.48
20230418,613265,10471,10268,10197,96.63,97.42,99.24
20230419,744383,10461,10258,10186,97.54,98.44,99.94
20230420,772111,10510,10305,10237,97.36,98.27,99.93
20230421,772086,10542,10337,10274,97.05,97.35,99.18
20230424,574960,10502,10296,10229,97.14,97.96,99.12
20230425,711911,10511,10309,10246,97.25,98.13,99.25
20230426,838140,10521,10317,10251,96.24,97.24,98.2
20230427,528216,10411,10201,10120,97.12,98.3,99.4
20230428,1173036,10450,10249,10176,96.84,97.41,98.85
20230502,586957,10363,10145,10049,97.19,98.65,99.99
20230503,1321668,10422,10218,10140,96.09,96.68,97.58
20230504,636226,10228,10004,9888,97.92,98.95,98.68
20230508,732527,10370,10164,10075,97.73,98.05,99.75
20230509,397617,10423,10216,10135,97.11,98.35,99.85
20230510,581398,10500,10303,10239,96.35,97.18,98.52
20230511,766350,10450,10247,10175,97.04,98.24,99.06
20230512,803393,10444,10237,10159,96.49,97.73,99.12
20230515,491858,10411,10202,10120,97.23,98.18,100.0
20230516,707261,10478,10278,10209,97.17,98.04,98.92
20230517,558903,10466,10261,10188,96.68,98.0,98.83
20230518,504975,10459,10257,10186,97.06,98.24,99.74
20230519,756262,10526,10327,10264,97.11,98.16,99.47
20230522,1124058,10531,10326,10262,98.74,98.57,99.34
20230523,571374,10583,10371,10309,98.14,98.92,99.72
20230524,449047,10656,10458,10415,97.34,97.97,99.47
20230525,629080,10694,10500,10463,96.48,97.36,98.12
20230526,358684,10602,10401,10352,97.27,98.03,98.81
20230530,784160,10618,10424,10378,97.71,97.9,99.44
20230531,1796979,10628,10425,10374,97.51,97.89,98.39
20230601,649108,10431,10201,10108,98.43,99.3,99.59
20230602,563661,10526,10323,10260,97.41,98.4,99.8
20230605,557468,10584,10385,10330,97.44,98.58,99.32
20230607,872589,10626,10428,10380,97.23,98.26,99.32
20230608,708810,10613,10407,10353,97.26,98.57,99.68
20230609,582249,10637,10435,10388,97.62,98.79,99.73
20230612,444932,10695,10497,10459,97.36,98.28,99.04
20230613,537267,10720,10526,10494,96.92,97.61,99.0
20230614,659886,10715,10519,10485,97.07,97.58,98.2
20230615,673761,10653,10453,10410,96.97,98.02,98.64
20230616,1298792,10617,10416,10366,97.72,98.68,99.26
20230619,811721,10570,10354,10288,97.97,99.08,99.79
20230620,449449,10636,10432,10383,97.04,98.42,99.19
20230621,415238,10654,10459,10417,96.56,97.66,98.47
20230622,407770,10630,10435,10391,96.8,97.9,99.12
20230623,689813,10650,10456,10413,96.5,97.29,97.71
20230626,490618,10541,10337,10277,97.46,97.86,99.74
20230627,315646,10587,10390,10337,97.01,98.34,99.25
20230628,537572,10635,10442,10399,97.25,98.13,99.33
20230629,510264,10664,10467,10425,96.77,97.38,97.79
20230630,716174,10584,10385,10334,97.74,98.29,99.94
20230703,650355,10648,10446,10399,97.71,98.97,99.99
20230704,549262,10714,10515,10479,96.98,98.01,98.46
20230705,673705,10674,10476,10437,97.17,97.6,98.27
20230706,1391991,10613,10412,10362,96.96,96.81,97.81
20230707,995278,10427,10206,10119,97.57,98.14,99.81
20230710,582092,10419,10206,10123,98.25,98.35,99.44
20230711,517076,10522,10321,10257,97.35,98.21,99.74
20230712,639078,10583,10385,10331,96.95,97.68,99.21
20230713,729132,10578,10376,10321,97.7,98.87,99.41
20230714,1043089,10610,10407,10355,97.98,98.67,99.95
20230717,593801,10634,10425,10372,97.26,97.99,98.91
20230718,853991,10608,10408,10360,97.21,97.66,98.13
20230719,436534,10537,10329,10266,97.3,98.24,99.16
20230720,507156,10575,10378,10325,96.32,97.25,98.38
20230721,505836,10525,10326,10265,97.22,98.07,99.76
20230724,528299,10574,10376,10321,96.64,97.77,98.42
20230725,775219,10539,10339,10281,97.28,97.94,99.11
20230726,1777864,10528,10322,10257,97.39,97.09,99.54
20230727,1898234,10381,10151,10049,99.82,99.52,96.72
20230728,1087834,10505,10275,10187,98.8,99.26,98.14
20230731,967162,10597,10386,10330,98.3,99.46,99.42
20230801,1263831,10669,10463,10417,98.29,98.42,99.3
20230802,1325364,10675,10462,10414,99.95,99.6,98.71
20230803,955969,10761,10548,10513,98.0,98.48,98.91
20230804,552404,10707,10501,10463,98.22,98.74,99.84
20230807,526383,10791,10596,10573,97.62,97.82,99.11
20230808,520197,10784,10590,10567,97.69,98.56,99.36
20230809,527926,10830,10637,10620,96.96,98.21,98.57
20230810,705583,10797,10603,10582,97.17,97.85,98.25
20230811,454156,10731,10531,10499,97.6,98.55,99.15
20230814,463395,10763,10570,10543,97.59,98.17,99.01
20230816,547286,10779,10586,10562,96.75,97.72,98.64
20230817,721435,10735,10539,10509,97.27,97.68,99.24
20230818,596118,10708,10508,10472,98.02,98.28,99.69
20230821,510453,10734,10537,10506,97.67,98.49,99.27
20230822,445684,10776,10582,10558,97.27,98.15,99.06
20230823,489207,10786,10593,10571,97.47,98.24,99.42
20230824,390370,10812,10619,10600,97.42,98.58,99.05
20230825,925017,10846,10656,10643,98.35,98.22,99.93
20230828,499159,10867,10665,10650,98.63,99.86,99.63
20230829,727557,11001,10811,10820,98.79,98.87,99.81
20230830,570101,11056,10861,10877,98.01,98.59,98.44
20230831,909758,11026,10834,10846,98.19,98.94,99.2
20230901,621375,11014,10815,10822,98.02,98.74,99.42
20230904,477671,11028,10835,10847,98.45,98.83,99.88
20230905,369896,11105,10917,10942,97.84,99.01,99.24
20230906,468617,11139,10954,10984,98.37,98.67,99.23
20230907,696536,11168,10980,11014,97.07,97.96,98.49
20230908,422842,11079,10885,10904,98.64,99.4,99.85
20230911,828817,11189,11003,11041,98.83,98.87,99.83
20230912,819833,11239,11044,11088,98.38,98.31,98.18
20230913,701862,11155,10957,10987,98.96,99.01,99.52
20230914,988165,11230,11039,11082,99.19,99.99,99.57
20230915,2656754,11313,11115,11169,99.24,99.78,98.49
20230918,1284467,11252,11021,11053,98.1,97.7,97.47
20230919,919645,11486,11281,11361,99.97,99.99,99.4
20230920,907674,11579,11383,11480,99.58,99.97,99.83
20230921,1039273,11639,11443,11550,99.14,99.97,99.39
20230922,644235,11620,11420,11523,98.96,98.94,99.36
20230925,886116,11614,11423,11527,99.18,99.36,99.33
20230926,1309724,11608,11412,11514,98.53,97.83,97.1
20230927,817500,11364,11156,11215,99.34,99.68,99.96
20231004,1065003,11409,11215,11285,98.13,97.95,98.24
20231005,674219,11275,11074,11121,98.79,98.87,99.63
20231006,953201,11300,11108,11162,98.95,99.93,98.08
20231010,1222361,11504,11309,11397,99.7,99.55,99.97
20231011,1524445,11546,11343,11433,99.6,99.59,99.85
20231012,1055786,11551,11342,11432,99.58,99.32,98.72
20231013,1796460,11690,11491,11607,98.65,99.82,98.78
20231016,1281523,11708,11493,11611,98.8,97.73,98.15
20231017,1141632,11897,11691,11842,99.81,99.58,99.73
20231018,1886689,11920,11715,11869,98.51,99.03,98.25
20231019,1165676,12002,11783,11955,99.85,99.52,99.71
20231020,1089300,11984,11776,11940,99.88,99.78,99.83
20231023,1259790,11977,11772,11937,99.27,98.95,98.06
20231024,768796,11807,11599,11731,99.81,99.48,99.39
20231025,598627,11864,11667,11811,99.2,99.34,99.22
20231026,870689,11868,11676,11824,98.65,98.29,97.72
20231027,1079368,11719,11521,11640,99.84,99.03,98.96
20231030,2442619,11682,11480,11594,98.33,95.35,95.92
20231031,951727,11162,10930,10950,98.78,98.38,98.03
20231101,590406,11395,11198,11265,98.8,99.48,99.96
20231102,1037572,11464,11276,11356,99.88,99.14,98.52
20231103,694280,11427,11227,11298,99.05,99.76,99.89
20231106,1569090,11503,11312,11399,99.34,99.72,98.44
20231107,641495,11600,11392,11493,99.31,99.81,99.97
20231108,493541,11635,11443,11549,99.7,99.89,98.96
20231109,662018,11689,11500,11615,98.88,98.95,99.09
20231110,489734,11668,11477,11591,98.98,99.5,98.95
20231113,608584,11663,11474,11585,99.54,99.97,99.87
20231114,836076,11750,11560,11688,99.83,99.74,99.73
20231115,1249429,11842,11646,11790,99.98,99.97,98.97
20231116,832803,11807,11601,11735,99.17,99.91,99.7
20231117,0,11822,11625,11764,0.0,0.0,0.0
