,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230420,89243,184479,176771,179930,96.24,99.39,97.88
20230421,95840,183980,176278,179524,95.58,98.4,96.94
20230424,64949,181891,174284,177523,95.52,98.67,97.56
20230425,158591,180996,173725,176858,95.86,95.97,95.47
20230426,96046,176028,168399,171633,96.51,98.62,98.08
20230427,101131,175656,168580,171675,96.06,97.89,97.57
20230428,103336,175283,168162,171303,97.19,99.42,98.09
20230502,66717,176810,169575,172748,97.2,99.06,99.45
20230503,52390,178269,171365,174269,96.29,98.9,97.73
20230504,42016,178467,171486,174544,96.54,98.65,97.63
20230508,72423,177846,171089,173995,96.42,98.58,97.47
20230509,75142,177546,170510,173580,95.87,98.87,97.83
20230510,80751,178305,171165,174316,96.57,98.18,97.1
20230511,222871,176865,169848,172865,98.92,99.5,98.78
20230512,172715,178994,170902,174048,98.99,99.94,98.39
20230515,97712,181963,173858,177134,98.0,99.62,98.32
20230516,70720,180833,173352,176443,97.83,99.85,98.36
20230517,121786,180901,173665,176689,99.28,99.62,99.49
20230518,56030,182221,174640,177611,98.71,98.67,99.39
20230519,67009,185112,177705,180722,96.87,98.45,97.61
20230522,95900,182355,175030,178031,98.35,99.7,98.73
20230523,71931,182286,174756,177827,97.82,99.58,98.79
20230524,120833,183416,175954,179061,95.9,97.88,97.21
20230525,164380,181268,173537,176790,95.76,97.38,95.7
20230526,53831,177466,169642,173016,95.85,99.56,98.46
20230530,119872,178653,171684,174755,95.89,97.5,95.73
20230531,117797,176431,169029,172276,95.85,98.72,96.78
20230601,70812,176374,169004,172299,95.26,98.31,96.52
20230602,61926,175690,168769,171882,95.67,98.58,97.69
20230605,176191,176577,169709,172766,99.79,99.36,99.63
20230607,101000,181105,173082,176370,97.1,99.82,99.5
20230608,154301,183035,175383,178592,97.92,99.21,99.72
20230609,148339,183486,175455,178675,97.49,98.52,96.66
20230612,67295,180085,172217,175474,97.45,99.87,98.33
20230613,61152,180344,173161,176195,96.35,99.44,97.74
20230614,242449,181001,173759,176894,99.78,99.85,98.77
20230615,134950,183999,175337,178686,97.55,98.47,97.37
20230616,107952,180108,172371,175527,98.93,98.84,99.53
20230619,142411,182685,175001,178185,99.29,99.83,98.72
20230620,326481,185236,177258,180344,97.65,97.18,97.48
20230621,120625,190615,180848,184500,97.35,98.74,96.87
20230622,108375,184276,176338,179456,97.96,99.91,99.8
20230623,240057,185044,177191,180365,96.45,95.77,94.15
20230626,223188,176939,168676,172075,96.1,97.77,95.84
20230627,115583,174269,166237,169789,95.15,97.83,95.96
20230628,268211,172548,165466,168697,95.04,92.69,90.88
20230629,126926,163554,156106,159502,95.43,97.23,95.13
20230630,107114,162178,155780,158912,95.44,97.04,97.21
20230703,107659,163287,157032,160062,98.14,97.77,98.95
20230704,86094,164835,158587,161419,96.26,97.42,95.72
20230705,103716,164459,158199,161217,95.38,97.34,95.58
20230706,133150,164635,158253,161363,93.78,95.34,94.47
20230707,121436,162716,156208,159412,94.89,95.79,94.57
20230710,87194,160357,154172,157214,94.92,97.29,95.88
20230711,65176,161335,155306,158348,94.14,96.6,95.06
20230712,64466,161402,155541,158508,94.09,96.58,95.31
20230713,107175,161770,155899,158866,95.02,97.03,95.21
20230714,70260,162485,156212,159343,94.22,97.03,95.99
20230717,94056,163367,157353,160351,93.15,95.45,94.02
20230718,123890,161601,155468,158569,94.65,95.45,94.5
20230719,198871,159825,153638,156707,94.16,94.04,92.81
20230720,99402,156226,149731,153019,96.13,97.09,97.23
20230721,68726,157126,151407,154262,94.4,96.72,95.7
20230724,84979,158200,152518,155473,93.54,95.54,94.81
20230725,85075,157955,152173,155166,94.13,95.91,94.37
20230726,174668,157297,151573,154536,92.7,93.48,92.91
20230727,136088,154352,148146,151393,97.24,96.4,98.46
20230728,79456,155074,149277,152109,96.48,97.33,97.84
20230731,114001,157355,151706,154560,96.41,97.98,97.37
20230801,229028,160501,154352,157437,99.12,97.24,99.02
20230802,95190,163436,156356,159553,97.15,99.13,98.95
20230803,103715,165988,159598,162635,96.06,97.43,96.08
20230804,85165,165900,159433,162511,95.92,97.47,96.62
20230807,91109,166496,160159,163157,95.22,96.8,95.48
20230808,101681,165623,159275,162317,96.03,95.97,94.26
20230809,364962,162805,156595,159541,92.54,90.49,88.74
20230810,237326,154270,147006,150705,91.97,95.67,93.87
20230811,208434,153580,146978,150571,92.98,95.39,92.98
20230814,189217,152244,145960,149363,91.8,93.07,90.82
20230816,138322,148120,142281,145495,91.49,92.86,90.44
20230817,110620,144080,138895,141846,91.91,93.32,93.27
20230818,121901,142151,137343,140123,91.98,94.03,92.21
20230821,98794,141276,136409,139295,95.66,94.99,94.55
20230822,67945,140526,135985,138549,94.18,95.15,93.51
20230823,148404,140812,136376,138984,91.43,92.02,91.25
20230824,74734,138119,133333,136181,93.18,95.18,93.86
20230825,89232,138648,134336,136943,94.08,93.64,94.33
20230828,85092,137482,133214,135712,97.25,96.81,97.81
20230829,70911,140941,136440,138999,95.52,96.87,96.73
20230830,60052,144267,139600,142275,93.77,95.51,93.82
20230831,284901,145095,140405,143108,93.78,94.91,95.24
20230901,73308,147057,140657,144287,92.97,94.56,91.84
20230904,198459,144074,139371,142037,98.61,94.42,99.34
20230905,76049,144034,138583,141387,97.34,99.72,98.14
20230906,95094,149563,144430,147291,93.93,95.19,95.02
20230907,45315,149631,144419,147258,92.97,94.28,92.9
20230908,62341,147520,142784,145426,94.7,96.16,95.6
20230911,44879,149519,144540,147283,93.2,95.03,93.43
20230912,37131,148898,144068,146766,93.19,95.22,93.65
20230913,142989,149090,144295,146987,95.01,95.13,95.23
20230914,129856,149378,143838,146816,96.91,95.85,96.24
20230915,243814,149755,144295,147126,98.88,98.1,99.91
20230918,72700,154645,147994,151373,94.87,97.3,95.03
20230919,116853,154988,149490,152399,95.49,96.12,96.12
20230920,81400,155624,149847,152797,93.77,94.4,92.55
20230921,90091,152134,146803,149621,95.3,94.99,93.05
20230922,71396,149918,144718,147471,92.38,94.13,92.98
20230925,55413,148022,143052,145833,94.8,95.35,94.4
20230926,84004,147431,142699,145292,94.01,95.54,94.56
20230927,68818,148119,143062,145887,93.13,94.73,93.59
20231004,150133,147163,142298,145028,91.79,91.13,89.54
20231005,104111,141798,136733,139603,93.3,94.33,92.36
20231006,80784,140376,135731,138450,93.57,94.7,94.15
20231010,103588,140256,135815,138426,96.64,96.09,95.21
20231011,104467,141927,137191,139869,93.69,94.63,94.36
20231012,130193,142369,137559,140335,98.09,96.1,98.46
20231013,76642,144332,139312,141979,95.26,96.35,96.21
20231016,101289,145955,141122,143830,96.12,95.85,96.6
20231017,79502,146988,141969,144678,94.48,96.45,95.16
20231018,46868,148877,143765,146624,92.2,93.74,92.27
20231019,77177,146340,141680,144316,91.2,92.34,92.06
20231020,59022,143229,138566,141256,92.23,93.49,91.51
20231023,68415,141006,136613,139207,92.69,93.02,92.17
20231024,58984,138876,134600,137124,93.91,93.51,94.44
20231025,184373,138291,134136,136564,98.01,96.9,98.11
20231026,86559,141659,136483,139146,97.72,98.15,97.01
20231027,88550,145089,140213,142935,96.36,96.67,95.36
20231030,242570,146775,141814,144541,98.97,95.19,98.93
20231031,157138,147323,141348,144248,99.34,97.62,98.53
20231101,87157,156874,150617,153853,93.06,95.11,94.33
20231102,128150,155490,149868,152815,95.57,95.93,97.37
20231103,103944,157065,151076,154084,96.6,98.4,97.55
20231106,201474,160225,154184,157218,97.55,97.62,99.48
20231107,109788,163597,156629,159919,96.78,96.89,98.14
20231108,63793,163281,157059,159946,97.31,99.0,98.38
20231109,134211,166254,160121,163035,95.37,97.75,96.62
20231110,295510,167747,160882,164183,94.5,87.57,86.06
20231113,151724,152103,145495,148578,96.81,97.03,95.88
20231114,126504,152578,146706,149741,96.56,97.48,96.44
20231115,140288,154710,148887,151899,99.81,99.4,98.7
20231116,80390,160851,154633,157530,95.48,96.57,96.09
20231117,0,160489,154583,157506,0.0,0.0,0.0
