,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20231013,486170,12225,12069,12159,99.31,99.25,99.1
20231016,470261,12321,12152,12246,99.99,99.61,99.71
20231017,301734,12297,12138,12226,99.62,99.74,99.79
20231018,249027,12280,12123,12211,99.51,99.53,99.83
20231019,303259,12267,12112,12200,99.2,99.93,99.42
20231020,506454,12203,12052,12140,99.48,99.65,99.17
20231023,370306,12126,11974,12063,99.87,99.78,99.81
20231024,375300,12111,11958,12049,99.58,99.98,99.84
20231025,248611,12088,11937,12027,99.93,99.31,99.89
20231026,436333,12115,11964,12055,99.71,99.87,99.54
20231027,537697,12077,11927,12017,99.61,99.81,99.77
20231030,449042,12056,11902,11995,99.95,99.35,99.88
20231031,671943,12077,11922,12015,99.94,99.6,99.96
20231101,566068,12088,11929,12023,99.41,99.33,98.95
20231102,585076,12181,12013,12110,99.03,98.87,98.78
20231103,556865,12321,12149,12244,99.75,99.83,99.72
20231106,753791,12296,12135,12224,99.79,99.88,99.89
20231107,499503,12280,12112,12205,99.84,99.77,99.79
20231108,575604,12270,12110,12200,99.26,99.92,99.17
20231109,359405,12194,12038,12127,99.87,99.41,99.4
20231110,316262,12262,12098,12191,99.74,99.57,99.93
20231113,393800,12267,12109,12198,99.53,99.91,99.69
20231114,330859,12235,12079,12168,99.8,99.33,99.9
20231115,631999,12253,12095,12185,99.98,99.55,99.88
20231116,480715,12274,12108,12201,99.97,99.25,99.93
20231117,0,12295,12131,12223,0.0,0.0,0.0
