,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230331,855187,115614,112323,112779,99.93,98.7,97.81
20230403,713112,117170,113742,114155,99.25,99.52,99.69
20230404,896834,116152,112771,113248,99.11,99.97,97.71
20230405,1010185,117519,114044,114468,98.18,98.23,98.0
20230406,891174,119305,115732,116112,98.98,98.12,98.06
20230407,921786,116689,113190,113699,99.49,99.46,99.47
20230410,1018183,116814,113342,113806,99.21,99.34,99.29
20230411,1095649,115610,112097,112644,98.77,100.0,99.96
20230412,1116912,114908,111389,111959,99.99,98.84,97.7
20230413,1275287,116256,112722,113211,98.94,99.31,98.19
20230414,795003,117666,113999,114499,99.34,99.48,99.39
20230417,1014716,117414,113986,114408,97.99,97.95,98.03
20230418,1014529,114593,111087,111692,98.59,99.92,99.92
20230419,747852,113746,110286,110888,99.78,98.65,98.22
20230420,877927,114898,111563,112051,98.59,97.93,98.69
20230421,1187692,112746,109338,109991,98.06,97.72,97.97
20230424,561213,110200,106670,107507,98.43,99.51,99.9
20230425,1051431,109319,106156,106839,99.47,99.86,98.11
20230426,603110,110663,107235,107966,99.49,99.29,99.6
20230427,522016,110577,107368,108019,98.46,99.56,99.7
20230428,808675,109647,106488,107167,99.23,98.42,98.05
20230502,443845,111779,108463,109096,98.2,99.78,99.63
20230503,371989,111199,108072,108652,98.36,99.84,99.41
20230504,436200,110704,107614,108207,99.36,99.64,99.09
20230508,821333,110857,107731,108331,98.45,98.21,96.47
20230509,562232,113957,110612,111135,99.69,99.65,99.32
20230510,1231852,114044,110791,111305,98.82,99.28,96.87
20230511,904911,116303,112710,113216,99.83,98.78,97.43
20230512,753751,117778,114302,114716,98.64,97.76,97.39
20230515,485601,114540,111137,111720,97.91,99.06,99.8
20230516,646552,113053,109862,110389,99.6,99.6,99.9
20230517,388321,112921,109645,110222,99.63,99.5,98.5
20230518,407261,113409,110272,110746,99.92,98.37,98.01
20230519,436895,114872,111697,112128,99.41,99.11,98.88
20230522,516511,115316,112111,112538,99.99,99.21,98.89
20230523,430549,115679,112426,112849,99.76,98.97,98.82
20230524,368199,116209,112984,113381,97.88,99.75,99.93
20230525,475713,114828,111659,112098,98.83,99.86,99.55
20230526,389620,114294,111080,111565,99.39,99.18,98.99
20230530,3759591,114439,111273,111721,91.62,97.87,89.45
20230531,1976166,125474,120501,121043,99.98,98.53,98.57
20230601,938784,124868,120702,121045,99.3,99.59,98.41
20230602,923145,124133,120465,120680,99.79,99.15,98.03
20230605,1917032,124597,120917,121129,96.66,97.83,95.23
20230607,872501,128330,124107,124282,99.71,98.73,98.87
20230608,919226,127573,123809,123946,99.79,98.81,97.83
20230609,670364,127699,123936,124045,99.84,98.99,98.29
20230612,482727,127372,123710,123824,99.67,98.57,98.59
20230613,873521,127319,123731,123835,99.19,99.41,99.55
20230614,786347,125776,122069,122254,99.27,98.36,98.04
20230615,634873,126272,122602,122741,99.38,99.84,99.31
20230616,632413,125049,121471,121644,99.56,99.0,97.71
20230619,592598,125446,121878,122023,99.72,98.29,97.7
20230620,393495,126173,122593,122718,98.9,99.83,99.21
20230621,830330,124845,121377,121531,98.54,98.2,97.22
20230622,429073,126322,122636,122769,99.59,99.46,97.9
20230623,442726,126122,122605,122723,99.58,99.91,99.53
20230626,390871,124808,121305,121482,99.59,99.19,98.37
20230627,392796,124607,121159,121304,99.1,99.56,98.62
20230628,430813,124063,120628,120797,99.33,98.39,98.37
20230629,951939,124661,121187,121344,97.47,98.69,96.3
20230630,747023,127075,123308,123430,99.2,99.04,97.42
20230703,579555,127832,124119,124232,99.71,98.66,97.74
20230704,1276606,128270,124616,124702,96.88,97.81,97.27
20230705,598268,130044,126029,126114,99.58,99.47,98.37
20230706,752592,129036,125345,125413,99.27,99.48,99.91
20230707,1017692,126733,123035,123195,98.86,98.57,99.84
20230710,1234262,124416,120677,120929,99.58,97.56,97.78
20230711,749754,121041,117260,117684,98.54,99.78,99.31
20230712,803261,120129,116656,116979,99.44,98.69,97.32
20230713,952933,121484,117963,118226,98.13,97.17,97.39
20230714,887354,123754,120097,120316,98.37,99.09,95.95
20230717,503904,126035,122339,122477,99.01,99.38,98.93
20230718,507638,124863,121351,121512,99.41,99.14,98.71
20230719,528890,124951,121424,121595,99.72,98.4,98.46
20230720,525660,125289,121763,121903,99.12,99.12,99.59
20230721,447735,123020,119537,119764,98.33,99.8,99.14
20230724,700303,121743,118358,118590,99.22,99.46,98.82
20230725,888147,121467,117978,118254,99.2,99.93,99.37
20230726,1191082,120785,117223,117555,98.5,98.07,98.92
20230727,848072,118278,114615,115102,98.56,98.47,97.96
20230728,2067990,119808,116297,116637,98.47,93.79,94.54
20230731,1536570,114390,110304,111218,97.22,97.68,97.4
20230801,999759,111195,107484,108349,99.28,99.06,99.22
20230802,1205051,111367,107963,108644,97.26,97.67,97.31
20230803,839099,108047,104530,105470,98.45,99.97,99.17
20230804,938988,106966,103669,104547,98.61,99.84,99.09
20230807,773844,106116,102771,103717,98.74,99.44,99.4
20230808,687995,105184,101931,102874,99.15,99.64,99.54
20230809,758819,104920,101714,102655,99.79,99.62,98.05
20230810,965050,106173,102947,103803,97.42,98.67,98.13
20230811,820040,103911,100545,101628,98.4,98.28,97.91
20230814,611893,105980,102716,103601,97.6,98.5,97.93
20230816,1001720,103659,100483,101486,96.96,98.4,98.11
20230817,822444,101442,98056,99275,98.76,99.64,99.37
20230818,651756,101165,97888,99041,98.02,99.81,99.25
20230821,483252,99902,96706,97899,99.11,98.18,99.29
20230822,493253,100981,97895,98962,98.92,99.49,99.73
20230823,437376,100983,97891,98970,98.41,99.8,99.62
20230824,428094,100370,97306,98399,99.87,98.19,99.29
20230825,358283,101501,98452,99477,97.99,99.13,98.8
20230828,286756,99968,96941,98038,99.63,98.42,98.43
20230829,381781,101186,98224,99208,99.32,98.82,99.61
20230830,539750,101737,98712,99718,99.87,98.71,99.62
20230831,834956,102428,99320,100323,97.88,98.86,98.15
20230901,715471,100779,97479,98690,99.39,98.86,99.09
20230904,838710,101697,98488,99570,98.64,98.39,97.14
20230905,548160,104286,101025,101989,98.75,99.63,99.79
20230906,502812,104128,101006,101940,98.01,98.79,98.57
20230907,415020,102444,99331,100361,97.86,99.97,99.44
20230908,514430,101338,98293,99324,98.46,99.91,99.47
20230911,316499,100712,97599,98711,98.48,99.19,99.51
20230912,443115,100768,97783,98807,99.23,98.77,99.81
20230913,1747152,101040,97980,99034,96.41,98.27,95.04
20230914,801801,105899,102153,103259,99.14,98.99,99.0
20230915,1559412,106297,103034,103923,98.06,98.41,96.76
20230918,500798,109439,105776,106663,97.72,99.36,98.8
20230919,631804,107225,104096,104883,99.22,99.03,99.44
20230920,698127,106386,103191,104056,97.21,98.43,99.37
20230921,562419,104610,101402,102353,99.34,99.12,99.47
20230922,456213,105059,101917,102810,98.49,99.49,99.72
20230925,335383,104356,101287,102170,99.27,99.3,98.81
20230926,734024,104912,101906,102738,98.73,98.2,97.98
20230927,469905,103162,99906,100987,98.86,99.69,99.91
20231004,785602,102492,99416,100399,96.89,98.14,97.45
20231005,381548,99667,96380,97649,99.97,98.45,99.04
20231006,399040,100647,97621,98675,98.75,99.92,99.52
20231010,1679320,100301,97254,98350,94.98,98.14,93.58
20231011,1566039,106595,102887,103925,99.53,99.5,97.49
20231012,611354,108181,104508,105483,99.46,99.25,99.51
20231013,433329,108142,104954,105720,97.79,99.28,99.41
20231016,507581,106639,103561,104345,99.59,99.84,98.91
20231017,540306,106882,103766,104549,98.6,98.08,98.45
20231018,441654,108710,105562,106271,98.87,99.75,99.69
20231019,411350,108300,105209,105911,98.79,99.51,99.73
20231020,473987,107500,104426,105159,98.68,99.59,99.77
20231023,326339,106909,103804,104592,99.14,99.81,99.82
20231024,384139,106452,103425,104204,99.86,99.88,99.15
20231025,1039648,107037,103981,104740,97.75,98.28,96.53
20231026,581477,110379,106976,107691,96.75,97.92,97.73
20231027,1033993,106856,103678,104513,99.19,95.27,97.13
20231030,471152,104227,100771,101926,99.97,99.18,98.86
20231031,715127,104855,101783,102634,99.58,97.5,97.06
20231101,426695,103042,99770,100884,98.88,99.77,99.42
20231102,1102768,102713,99663,100628,99.72,99.94,99.07
20231103,524655,102880,99439,100612,98.84,99.04,99.22
20231106,794809,103345,100255,101193,98.14,97.62,96.1
20231107,500058,107276,104035,104837,97.83,98.6,98.61
20231108,578249,105341,102220,103109,99.0,99.53,99.7
20231109,390517,105738,102575,103456,99.2,99.59,99.76
20231110,315618,105698,102662,103461,98.56,99.45,99.77
20231113,336661,105144,102141,102963,99.96,99.96,99.15
20231114,293782,104880,101842,102722,99.25,99.26,99.44
20231115,656732,105334,102355,103147,98.63,97.76,96.67
20231116,1362546,108768,105585,106290,97.29,99.14,98.05
20231117,0,110921,107323,108110,0.0,0.0,0.0
