,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,424613,44035,43416,43554,92.41,92.18,92.18
20230103,503514,48304,47230,46703,97.99,98.43,99.47
20230104,351019,47969,46970,46329,99.33,99.53,97.84
20230105,877153,48195,47223,46678,98.64,98.66,99.1
20230106,415726,48103,47096,46489,99.37,99.58,97.67
20230109,834684,48311,47357,46858,99.25,99.99,98.65
20230110,1071664,48624,47515,47099,97.74,98.58,99.58
20230111,1201973,48163,47059,46426,97.63,98.58,99.84
20230112,1337358,47769,46694,45892,97.16,98.27,99.98
20230113,939124,47247,46184,45141,97.73,98.94,98.35
20230116,915073,47069,46051,44985,99.43,100.0,96.53
20230117,644054,47529,46555,45697,98.66,99.56,97.54
20230118,668135,47764,46781,46054,99.34,99.43,97.47
20230119,437546,48259,47189,46636,98.3,99.06,98.28
20230120,505588,48146,47199,46645,98.64,99.15,99.46
20230125,1175150,48057,46987,46350,98.72,98.08,99.46
20230126,1155781,47700,46610,45751,97.42,98.89,98.71
20230127,1199403,47419,46389,45454,98.89,99.7,94.99
20230130,792045,48239,47495,46860,99.61,99.05,99.6
20230131,757930,48377,47257,46715,97.94,98.59,99.75
20230201,1293853,47831,46748,45984,98.56,98.59,99.64
20230202,811402,47555,46480,45558,97.95,99.28,98.4
20230203,708779,47441,46400,45490,98.2,99.24,98.14
20230206,1058025,47413,46403,45511,98.04,99.45,98.4
20230207,988691,47413,46362,45423,98.58,99.87,97.27
20230208,1022527,47649,46641,45830,98.19,99.37,98.14
20230209,3569972,47705,46685,45901,98.93,99.39,98.29
20230210,1781358,47972,46871,45937,97.93,98.77,97.74
20230213,1383191,47826,46852,46078,99.74,99.69,96.6
20230214,747841,48514,47518,47050,99.03,99.72,98.64
20230215,1063313,48785,47648,47296,98.05,97.31,98.51
20230216,3805017,48004,46936,46242,96.54,94.53,96.32
20230217,1943343,46582,45535,43918,95.91,96.16,98.91
20230220,986458,45707,44742,43039,98.88,99.68,96.28
20230221,628404,46129,45116,43611,97.6,99.07,96.81
20230222,874266,46194,45223,43841,97.91,98.83,97.21
20230223,849211,46215,45249,43867,98.32,98.88,97.7
20230224,1079776,46288,45287,43900,98.16,98.91,97.34
20230227,626165,46336,45347,43961,97.26,98.1,97.8
20230228,705873,46114,45161,43785,98.87,99.19,96.98
20230302,1107445,46353,45378,44045,97.68,98.71,97.77
20230303,547096,46285,45293,43896,98.5,99.57,96.26
20230306,704072,46568,45617,44403,99.75,99.52,96.01
20230307,1306401,47054,46156,45138,98.96,99.8,95.13
20230308,918053,48019,47169,46483,98.48,98.78,99.54
20230309,1082047,47895,46823,46099,99.38,98.76,97.05
20230310,487796,48090,47254,46619,98.01,98.16,99.96
