,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230421,260529,92586,87426,88801,98.15,99.35,99.89
20230424,128127,91113,86150,87517,97.16,98.68,99.79
20230425,175972,89794,85252,86504,98.31,99.13,99.88
20230426,149013,88931,84455,85719,98.71,98.78,99.79
20230427,200721,88311,83979,85215,98.73,97.99,98.74
20230428,202180,88264,83887,85146,99.59,97.43,97.42
20230502,163799,89054,84539,85828,99.83,97.73,96.87
20230503,204264,89776,85185,86482,99.47,97.24,97.61
20230504,196087,90473,85709,87031,99.47,97.95,97.68
20230508,211902,90761,85953,87289,99.93,96.36,96.77
20230509,154353,92157,87099,88470,98.39,97.54,98.19
20230510,209121,92058,87100,88426,99.61,96.46,97.06
20230511,187528,93134,87912,89302,98.33,97.14,98.13
20230512,200515,93059,87882,89247,97.62,99.45,99.04
20230515,128468,90876,86020,87351,97.43,98.53,98.93
20230516,88149,89892,85338,86598,98.43,97.75,98.52
20230517,160528,89579,85138,86363,99.91,97.64,97.37
20230518,141103,90268,85599,86902,99.59,97.16,97.21
20230519,209969,90959,86208,87510,99.38,97.08,98.0
20230522,137813,91395,86467,87813,98.68,97.59,98.67
20230523,127308,91254,86456,87752,98.27,97.91,98.93
20230524,107185,90887,86168,87448,98.22,98.48,98.15
20230525,223544,90482,85860,87129,98.68,98.46,99.69
20230526,122530,89808,85126,86433,97.24,98.3,99.12
20230530,230434,88862,84492,85718,99.84,98.13,97.3
20230531,545415,89781,85092,86425,98.21,99.29,99.51
20230601,168848,88577,83842,85213,99.0,97.15,98.17
20230602,167915,88813,84388,85645,99.65,97.33,96.88
20230605,130120,89987,85361,86659,99.57,97.0,97.04
20230607,206879,90949,86219,87512,99.62,96.12,97.02
20230608,240758,92428,87331,88703,98.54,98.01,97.8
20230609,164067,92422,87267,88663,98.99,96.75,98.08
20230612,135534,92645,87574,88915,98.75,97.74,98.47
20230613,175916,92558,87542,88868,98.18,97.92,98.85
20230614,161263,92140,87133,88472,98.19,98.23,99.41
20230615,183747,91341,86488,87799,97.94,98.62,99.66
20230616,301490,90352,85634,86936,99.05,97.2,98.01
20230619,142194,90967,85998,87380,97.56,98.17,99.07
20230620,120789,90107,85496,86766,98.3,97.49,98.71
20230621,132566,89954,85406,86656,99.38,97.61,97.81
20230622,161753,90404,85758,87041,99.77,96.68,97.36
20230623,132945,91531,86655,87978,98.3,98.92,99.68
20230626,156637,90220,85588,86858,98.74,98.15,98.59
20230627,144908,90087,85456,86744,98.44,97.55,98.13
20230628,107474,90073,85470,86744,98.79,97.01,98.35
20230629,161420,90375,85779,87029,98.91,97.59,98.78
20230630,199450,90399,85712,87002,98.43,98.41,98.87
20230703,210709,90198,85483,86795,99.67,97.03,96.44
20230704,219345,91528,86576,87946,99.09,98.94,99.49
20230705,277900,90451,85650,86975,96.63,98.64,97.56
20230706,365131,87566,83202,84474,97.1,98.53,97.98
20230707,191527,85265,81246,82474,98.25,98.84,99.61
20230710,202204,84612,80863,82007,98.96,97.43,96.71
20230711,168615,86326,82270,83487,99.39,97.48,97.76
20230712,221459,87231,83065,84279,98.45,98.19,98.34
20230713,251748,87187,82971,84208,99.32,97.61,98.84
20230714,226704,87457,83158,84412,99.5,97.15,96.69
20230717,107922,88958,84427,85734,98.33,98.06,99.34
20230718,105435,88288,84024,85229,98.75,97.36,98.64
20230719,120996,88595,84294,85501,98.17,98.59,98.96
20230720,161778,88158,83899,85112,99.93,97.78,97.27
20230721,173505,89016,84556,85828,98.62,99.24,98.09
20230724,164132,88789,84339,85612,98.99,98.07,98.07
20230725,116017,89113,84629,85895,98.04,98.64,98.62
20230726,310244,88674,84333,85559,97.72,99.12,99.81
20230727,301155,87212,82880,84161,99.99,97.62,98.43
20230728,291513,87810,83395,84688,96.08,98.67,98.82
20230731,197871,85269,81308,82513,99.33,97.96,98.82
20230801,395080,85575,81653,82830,99.27,98.97,96.65
20230802,249342,86564,82285,83591,98.93,96.69,97.09
20230803,179543,88150,83727,85013,98.68,98.97,99.98
20230804,220718,87557,83307,84537,96.87,99.63,99.12
20230807,211632,85791,81802,82996,98.71,98.2,99.4
20230808,315053,85455,81546,82722,98.51,98.72,99.67
20230809,204853,85172,81222,82423,99.56,98.09,98.12
20230810,199839,85613,81679,82866,98.08,98.77,99.6
20230811,281746,85124,81278,82438,97.81,99.12,99.83
20230814,138960,84336,80561,81722,97.65,99.46,99.36
20230816,168596,83207,79739,80818,98.53,99.92,99.29
20230817,200403,82635,79232,80314,98.36,99.66,99.4
20230818,160148,82177,78829,79904,98.04,99.16,99.74
20230821,196339,81300,78143,79168,100.0,97.19,97.74
20230822,121937,82492,79114,80182,98.66,98.28,98.75
20230823,116506,82601,79261,80309,99.27,98.46,98.54
20230824,106472,82760,79394,80452,99.2,97.66,98.11
20230825,114893,83366,79919,80982,98.95,99.03,98.4
20230828,86791,83299,79840,80919,99.4,97.96,98.2
20230829,135696,83924,80397,81474,99.13,97.81,98.4
20230830,122574,84405,80754,81863,98.92,98.12,99.11
20230831,380195,84568,80898,82007,97.86,99.26,99.89
20230901,148226,83844,80103,81269,99.93,97.09,98.03
20230904,118156,84744,81023,82150,99.47,98.69,97.45
20230905,131966,85122,81363,82503,99.5,97.09,97.64
20230906,144654,85994,82085,83240,98.59,98.78,98.74
20230907,158307,85740,81846,83008,98.89,98.02,98.23
20230908,79884,85915,81984,83154,98.69,98.54,99.11
20230911,103704,85771,81947,83074,98.74,98.61,98.78
20230912,108348,85678,81846,82984,98.96,98.14,99.03
20230913,117602,85852,81985,83125,98.64,98.9,98.14
20230914,208962,85659,81815,82965,99.22,97.63,97.61
20230915,266105,86516,82427,83637,99.87,98.01,97.48
20230918,77545,87379,83072,84344,98.16,98.31,99.82
20230919,85010,86700,82732,83876,98.95,98.37,99.14
20230920,82928,86398,82476,83623,99.3,97.84,98.03
20230921,100965,86811,82829,83986,98.23,99.55,99.42
20230922,140355,85619,81784,82921,99.51,99.37,98.83
20230925,147860,85309,81483,82643,99.89,97.12,97.11
20230926,162034,86698,82650,83841,98.95,99.58,98.64
20230927,210605,86382,82347,83548,97.53,99.09,99.7
20231004,247893,85482,81564,82739,97.01,99.18,97.85
20231005,115890,83137,79588,80707,98.37,98.5,99.64
20231006,97276,82731,79375,80424,99.92,98.11,98.8
20231010,161178,83490,80018,81089,97.54,96.76,97.46
20231011,194611,85593,81706,82879,99.18,97.85,98.9
20231012,148937,85840,81884,83066,99.01,97.71,98.3
20231013,85805,86403,82403,83580,96.52,99.64,99.42
20231016,111189,84670,81022,82115,99.68,97.62,97.99
20231017,108760,85334,81557,82686,99.37,97.79,98.91
20231018,90189,85801,81943,83081,97.86,99.2,99.78
20231019,126760,84752,81085,82186,97.27,99.98,99.77
20231020,99488,83462,79963,81047,98.22,99.33,99.81
20231023,165444,82650,79313,80361,99.94,99.76,99.55
20231024,154089,82620,79204,80292,97.75,98.85,98.62
20231025,136294,81164,78012,79046,99.67,98.25,98.56
20231026,136082,81583,78399,79425,98.4,99.62,98.82
20231027,156611,80606,77562,78573,98.99,99.27,98.48
20231030,210099,79787,76865,77860,96.78,97.92,99.01
20231031,193181,77945,75335,76275,99.29,98.61,98.8
20231101,135688,78858,76094,77056,99.29,99.34,99.43
20231102,124333,78796,76077,77020,98.74,97.79,98.37
20231103,125591,80105,77171,78149,99.62,98.18,98.92
20231106,225945,80622,77609,78596,95.3,98.86,92.9
20231107,236797,83984,80274,81473,98.94,99.72,98.88
20231108,128795,83715,80059,81204,99.78,98.72,99.64
20231109,109301,83894,80307,81414,98.56,99.27,98.44
20231110,61896,83543,80056,81139,98.98,99.08,99.8
20231113,80501,83089,79710,80758,99.89,98.17,98.73
20231114,276869,83647,80172,81239,99.1,98.61,99.92
20231115,212557,83681,80023,81162,99.15,97.12,96.28
20231116,115385,85588,81656,82850,99.19,97.56,97.59
20231117,0,86207,82281,83438,0.0,0.0,0.0
