,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230102,2055671,13720,13346,13408,87.67,87.8,87.92
20230103,2882312,15667,15244,15261,97.93,97.0,98.93
20230104,2774250,15389,14978,15004,99.93,98.45,97.75
20230105,2824340,15522,15108,15129,99.86,98.6,99.86
20230106,3520392,15506,15088,15112,99.4,98.74,97.5
20230109,5007477,15691,15265,15285,95.97,98.8,94.06
20230110,6079252,16550,16063,16071,99.7,99.46,97.99
20230111,3744965,16825,16307,16319,99.55,99.74,99.51
20230112,7585935,16885,16365,16373,99.03,99.48,96.88
20230113,5199400,17342,16774,16786,99.17,99.86,97.88
20230116,8834739,17544,16957,16967,99.46,96.92,97.17
20230117,3098591,17127,16556,16590,97.75,98.12,98.22
20230118,3162026,16760,16249,16260,97.8,97.81,98.38
20230119,2731748,16422,15939,15953,99.87,99.31,99.09
20230120,2108912,16539,16054,16060,98.84,99.03,98.83
20230125,3354716,16581,16094,16098,99.02,99.96,99.93
20230126,2875285,16545,16055,16065,98.5,99.91,98.68
20230127,5215081,16603,16114,16119,98.24,99.1,97.16
20230130,3894790,17030,16496,16505,99.05,99.55,99.37
20230131,3626527,17070,16533,16541,98.09,99.0,99.05
20230201,3314405,17033,16500,16507,98.43,99.57,99.86
20230202,3154847,16941,16415,16424,98.56,99.91,98.94
20230203,2696530,16980,16454,16460,98.26,99.84,99.76
20230206,4853484,16897,16379,16385,97.47,96.6,96.56
20230207,3766903,16313,15828,15852,97.79,99.12,99.1
20230208,3679734,16083,15629,15643,99.22,99.23,97.22
20230209,2419606,16428,15952,15959,97.58,99.36,99.5
20230210,3276002,16220,15758,15768,97.73,98.47,99.25
20230213,2636363,15980,15532,15548,99.62,99.25,98.91
20230214,2766498,16089,15639,15649,99.63,99.11,98.05
20230215,4650959,16298,15835,15840,98.2,96.44,96.61
20230216,2673879,15797,15350,15378,98.87,99.8,99.41
20230217,2271405,15813,15384,15397,98.76,98.99,99.53
20230220,2891928,15737,15311,15326,99.1,99.86,97.49
20230221,5130282,16017,15572,15584,98.51,98.56,96.2
20230222,4564945,16549,16061,16070,99.46,99.3,99.01
20230223,3445835,16556,16062,16075,99.17,99.74,98.44
20230224,4298766,16670,16171,16179,99.82,99.51,99.14
20230227,2645855,16752,16242,16253,98.04,99.18,99.96
20230228,3788123,16600,16107,16115,99.39,99.06,99.11
20230302,5444938,16692,16190,16198,99.87,99.81,97.7
20230303,5530314,16909,16386,16396,99.23,98.91,98.06
20230306,5199228,17041,16502,16515,99.64,99.41,97.78
20230307,4017290,17266,16708,16717,98.38,99.77,99.27
20230308,8722695,17233,16678,16688,99.84,99.89,97.42
20230309,25659871,17518,16925,16944,95.62,97.95,93.41
20230310,10207127,18699,17932,17991,98.21,98.63,99.44
20230313,6962135,18400,17688,17728,98.0,98.34,99.54
20230314,8669240,18227,17548,17575,97.95,95.11,95.26
20230315,8767717,17358,16757,16798,96.49,97.88,94.96
20230316,5005319,18341,17662,17676,96.32,97.31,98.18
20230317,4404664,17807,17181,17202,98.71,99.23,99.34
20230320,4221727,17633,17029,17046,98.6,99.0,99.85
20230321,4084065,17476,16893,16906,98.04,98.72,99.07
20230322,4702727,17224,16665,16679,98.5,98.88,98.98
20230323,5722913,16998,16461,16475,96.67,97.63,97.86
20230324,6524954,16506,16009,16029,98.31,99.94,98.34
20230327,4820797,16774,16257,16273,97.16,97.37,97.97
20230328,3746813,16344,15863,15881,98.92,99.73,98.64
20230329,7640751,16414,15937,15947,97.01,99.79,95.78
20230330,6071505,17050,16508,16523,97.84,98.16,98.94
20230331,10667172,16758,16238,16258,97.71,99.62,95.64
20230403,5999794,17388,16807,16827,99.43,99.98,98.63
20230404,5979172,17495,16908,16923,99.91,99.34,97.93
20230405,6849792,17728,17119,17132,97.05,96.94,99.1
20230406,5869627,17318,16740,16764,99.82,99.05,98.32
20230407,4015924,17516,16927,16941,97.87,99.24,99.34
20230410,5000474,17293,16729,16741,97.92,97.93,99.95
20230411,5106654,17115,16567,16581,99.33,99.5,97.71
20230412,12799902,17411,16837,16847,97.21,99.04,95.18
20230413,6339687,18200,17523,17551,98.78,99.73,98.27
20230414,8155956,18324,17640,17661,99.59,99.83,97.68
20230417,23326779,18578,17857,17885,95.37,97.85,92.67
20230418,11148031,19977,19031,19103,97.03,97.46,97.52
20230419,7611256,19246,18403,18469,98.71,99.44,99.62
20230420,7734047,19058,18263,18305,99.88,99.87,99.65
20230421,5970460,19039,18244,18288,97.97,98.76,99.34
20230424,5888901,18899,18134,18166,99.74,98.75,99.52
20230425,8874845,18701,17955,17992,99.63,99.52,99.4
20230426,9133999,18770,18015,18053,95.61,94.65,94.43
20230427,6525535,17597,16970,17013,97.93,98.14,99.51
20230428,7092891,17317,16742,16763,99.84,98.9,99.56
20230502,8497929,17231,16663,16685,96.39,96.5,96.56
20230503,8122231,16565,16052,16081,96.47,96.77,96.72
20230504,6676920,15921,15459,15493,99.07,98.34,97.99
20230508,3558213,16270,15798,15815,98.19,99.99,99.97
20230509,3899445,16201,15741,15751,97.59,98.58,98.64
20230510,3872476,15910,15465,15483,98.6,98.99,99.2
20230511,3668960,15729,15296,15317,99.3,99.96,99.92
20230512,3518129,15697,15270,15289,98.07,98.87,99.02
20230515,3569530,15488,15071,15095,99.95,99.93,98.15
20230516,6090991,15644,15222,15241,97.47,97.64,96.34
20230517,3662141,16221,15756,15771,99.31,99.58,99.99
20230518,3108159,16189,15727,15740,98.37,98.99,99.75
20230519,3664969,16113,15659,15671,99.79,99.23,97.64
20230522,5867434,16356,15886,15894,97.94,98.67,97.03
20230523,2635166,16820,16304,16315,98.06,99.79,99.42
20230524,2876212,16780,16274,16279,98.3,99.73,99.44
20230525,2823124,16726,16223,16230,98.88,99.3,99.57
20230526,2667363,16579,16086,16096,98.04,98.96,99.4
20230530,3003648,16371,15897,15907,99.32,99.61,99.05
20230531,4768120,16441,15963,15971,97.75,99.41,99.32
20230601,3553945,16366,15889,15902,99.91,99.12,98.16
20230602,3337794,16575,16085,16093,99.42,98.86,97.89
20230605,5109308,16811,16304,16308,99.18,98.63,96.21
20230607,6632297,17338,16778,16783,99.13,98.29,96.45
20230608,8344601,17882,17258,17269,99.4,99.41,96.42
20230609,21807559,18369,17680,17701,95.97,98.17,93.31
20230612,13980557,19583,18700,18763,97.74,96.28,98.25
20230613,11632474,18986,18176,18242,98.94,97.98,96.67
20230614,6886391,19515,18655,18704,97.29,99.05,99.75
20230615,6261737,19266,18442,18487,98.92,98.94,98.6
20230616,9271007,19325,18497,18538,99.82,99.13,96.2
20230619,6161779,19828,18924,18974,97.64,99.55,98.41
20230620,15170674,19777,18879,18930,97.91,98.53,98.24
20230621,7437770,20057,19090,19171,97.98,99.74,99.49
20230622,13508101,19875,18956,19014,96.91,94.69,94.43
20230623,5520005,18659,17882,17954,98.43,99.96,99.14
20230626,5166894,18610,17889,17913,96.84,98.07,99.31
20230627,5005256,18187,17514,17540,99.38,98.34,96.22
20230628,3466874,18724,17996,18014,97.91,99.86,99.92
20230629,3398202,18531,17819,17843,98.07,99.33,99.48
20230630,3431001,18297,17615,17636,99.36,98.63,97.38
20230703,3281662,18622,17911,17924,97.79,99.99,99.03
20230704,3546173,18574,17862,17881,97.27,99.65,99.78
20230705,4161144,18363,17675,17696,99.1,99.63,99.75
20230706,4432982,18293,17611,17633,97.29,98.55,98.66
20230707,3739076,17885,17251,17271,98.32,99.47,99.26
20230710,4260814,17823,17204,17216,99.35,98.31,97.1
20230711,12449251,18258,17591,17602,96.45,97.57,93.38
20230712,7333258,19499,18653,18690,97.96,98.35,98.37
20230713,8868816,19027,18229,18277,99.2,99.68,95.89
20230714,12639660,19596,18731,18774,96.15,95.01,95.06
20230717,5080681,18431,17689,17754,97.72,99.21,99.12
20230718,4769079,18113,17450,17474,98.13,99.19,99.29
20230719,4079456,17872,17240,17260,98.97,99.65,97.68
20230720,2853528,18071,17427,17437,97.61,99.09,99.24
20230721,3059896,17952,17318,17331,97.83,99.66,99.78
20230724,4077810,17789,17173,17185,97.71,99.16,99.45
20230725,5707891,17669,17065,17078,99.32,98.58,96.43
20230726,10079108,18170,17512,17525,97.75,94.19,95.19
20230727,4696296,17299,16701,16745,99.48,99.57,99.32
20230728,5137810,17312,16749,16759,99.04,98.92,95.88
20230731,5780632,17829,17213,17222,99.88,99.1,98.47
20230801,3702874,18067,17414,17433,98.1,99.63,99.62
20230802,10983837,17964,17329,17342,98.49,99.99,98.03
20230803,6967040,18259,17570,17603,97.71,96.28,96.27
20230804,3665049,17570,16956,16989,97.13,98.53,99.59
20230807,3702972,17313,16751,16760,99.58,99.83,99.76
20230808,2897858,17320,16755,16765,98.48,99.55,99.97
20230809,2682800,17215,16664,16671,98.97,99.61,98.06
20230810,2426479,17388,16826,16828,98.2,99.9,99.69
20230811,2143319,17283,16726,16733,98.75,99.5,98.84
20230814,3222873,17346,16786,16789,98.26,98.82,98.92
20230816,2911073,17082,16539,16551,96.97,98.53,98.52
20230817,3587408,16686,16182,16193,97.94,98.55,99.65
20230818,2713901,16553,16061,16072,98.2,99.24,99.68
20230821,2066185,16354,15879,15890,99.55,99.37,99.19
20230822,2318700,16415,15941,15947,98.11,99.88,99.73
20230823,5050867,16351,15882,15889,97.04,99.32,97.0
20230824,3075005,16843,16326,16336,99.14,99.35,98.59
20230825,2370322,16984,16459,16464,98.96,99.27,98.59
20230828,5669524,17019,16491,16496,98.21,97.75,96.07
20230829,3520744,17657,17061,17068,98.76,99.77,98.32
20230830,5876303,17798,17187,17194,99.88,99.06,96.87
20230831,17523405,18206,17542,17556,97.05,98.38,96.36
20230901,9137701,18912,18127,18178,98.05,95.88,95.95
20230904,4217999,18128,17441,17486,97.64,98.42,98.28
20230905,3644463,17718,17105,17122,97.23,98.85,99.1
20230906,4131111,17413,16838,16850,98.05,98.57,98.56
20230907,3142247,17090,16543,16558,98.03,99.86,99.39
20230908,2658948,17025,16495,16500,99.08,99.31,97.92
20230911,8021543,17237,16690,16692,97.22,98.35,96.93
20230912,4082563,17813,17190,17207,96.98,97.37,97.39
20230913,2985320,17268,16702,16719,98.48,99.39,98.87
20230914,2531644,17287,16732,16737,98.43,99.65,98.34
20230915,2925758,17381,16818,16821,98.89,99.51,97.97
