,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230405,4008586,5530,5331,5189,97.97,98.46,98.28
20230406,3405532,5468,5269,5140,97.41,99.06,98.09
20230407,2538048,5422,5229,5099,97.5,99.64,97.31
20230410,3720511,5412,5224,5096,96.72,98.17,98.19
20230411,3487763,5350,5159,5025,98.29,99.63,95.71
20230412,6530417,5400,5212,5079,99.08,98.9,94.58
20230413,5743060,5548,5347,5209,98.57,99.87,95.23
20230414,11186235,5617,5415,5284,97.52,98.99,93.36
20230417,6142330,5859,5631,5492,98.63,99.27,97.03
20230418,4655691,5839,5620,5502,97.92,99.82,96.87
20230419,7565270,5835,5622,5509,99.91,99.15,95.64
20230420,5169990,5935,5710,5590,97.85,99.82,97.22
20230421,5023455,5907,5688,5578,97.45,98.25,97.69
20230424,3219107,5850,5632,5520,99.14,99.15,96.67
20230425,4080030,5873,5662,5557,98.21,99.61,97.83
20230426,3286854,5849,5634,5525,97.57,98.67,97.96
20230427,4912882,5772,5564,5454,99.27,99.39,95.68
20230428,14219155,5834,5621,5507,97.72,99.31,96.95
20230502,6680564,5975,5724,5583,94.99,94.97,99.04
20230503,5077133,5709,5489,5364,97.87,97.59,99.7
20230504,2969413,5573,5364,5238,97.74,99.74,97.91
20230508,2899789,5528,5332,5210,99.31,99.48,95.95
20230509,6775294,5598,5404,5283,97.87,99.52,94.17
20230510,3183827,5780,5569,5442,98.24,99.84,96.66
20230511,2755988,5784,5577,5467,98.53,99.95,97.62
20230512,3407581,5771,5564,5456,96.58,97.72,99.74
20230515,2229958,5634,5428,5312,99.21,99.67,96.06
20230516,1979941,5674,5477,5364,98.13,99.5,97.88
20230517,1983153,5642,5442,5331,97.6,99.96,97.1
20230518,2417850,5631,5435,5321,99.09,99.0,95.53
20230519,3731494,5717,5518,5406,99.43,98.89,95.18
20230522,13930463,5844,5636,5526,98.22,98.7,93.03
20230523,10837813,6128,5880,5747,99.21,99.83,95.15
20230524,18347230,6218,5969,5855,98.7,99.65,94.28
20230525,6321557,6437,6154,6028,97.17,98.78,98.18
20230526,7592226,6304,6059,5969,97.66,98.51,97.85
20230530,7092032,6243,5998,5899,99.1,98.33,95.45
20230531,4437213,6374,6128,6036,97.19,99.21,98.63
20230601,4124593,6277,6040,5955,98.43,99.67,98.43
20230602,3991873,6219,5985,5898,99.37,99.09,95.44
20230605,14693270,6321,6089,6006,98.0,97.89,93.12
20230607,7328892,6666,6385,6285,98.07,99.61,96.84
20230608,10427281,6668,6405,6331,99.27,99.0,96.36
20230609,5129417,6759,6482,6403,97.59,99.5,98.96
20230612,4743100,6640,6382,6316,98.63,99.56,96.72
20230613,6070226,6670,6416,6353,99.4,99.32,97.74
20230614,6038543,6685,6423,6356,99.32,99.12,96.74
20230615,12414738,6748,6486,6422,98.94,98.72,94.86
20230616,11941781,6974,6681,6610,99.8,99.27,95.94
20230619,7124218,7103,6802,6741,98.38,99.23,99.42
20230620,7844283,6987,6703,6652,99.76,99.75,96.69
20230621,6826556,7058,6773,6723,99.03,99.46,98.58
20230622,5328965,7026,6743,6694,97.43,98.75,99.32
20230623,6341322,6898,6626,6576,98.56,99.15,99.34
20230626,3440406,6794,6523,6462,98.29,99.28,97.61
20230627,3997915,6769,6512,6460,99.87,99.12,96.56
20230628,4452051,6840,6580,6529,98.67,98.92,99.53
20230629,3529441,6742,6479,6423,99.67,99.52,97.91
20230630,4076756,6728,6473,6418,99.97,99.43,96.22
20230703,5431550,6823,6565,6513,99.96,99.47,95.64
20230704,8480495,6957,6688,6639,99.53,99.52,95.66
20230705,9223497,7095,6808,6758,98.68,99.1,95.72
20230706,6104172,7262,6962,6920,97.86,99.46,98.16
20230707,7268284,7219,6930,6896,99.18,99.57,97.13
20230710,8685330,7253,6960,6924,98.55,98.03,96.17
20230711,15613251,7420,7113,7083,98.41,99.07,93.94
20230712,49684273,7772,7425,7399,91.44,98.47,90.56
20230713,16240180,8768,8241,8247,95.12,97.63,99.24
20230714,14366312,8546,8150,8177,98.14,99.01,98.4
20230717,22244223,8497,8109,8136,97.55,98.53,96.06
20230718,15670212,8797,8364,8398,98.42,97.5,97.59
20230719,22670177,8524,8124,8149,97.42,99.07,95.2
20230720,9532547,8892,8454,8496,97.08,99.0,99.6
20230721,8886859,8696,8316,8368,99.16,98.07,97.42
20230724,9218625,8784,8403,8461,98.69,99.68,99.78
20230725,8474251,8663,8285,8335,98.8,99.94,98.06
20230726,12631727,8618,8248,8297,98.49,99.41,99.13
20230727,16275286,8534,8148,8182,97.53,99.41,99.78
20230728,31811488,8548,8145,8171,95.51,98.97,91.91
20230731,14112018,9303,8809,8878,97.77,99.67,98.32
20230801,9512587,9215,8792,8867,99.29,99.23,97.44
20230802,14675383,9204,8800,8883,97.19,98.65,97.51
20230803,11393563,9339,8904,8987,97.26,97.18,97.99
20230804,7979706,8953,8548,8611,97.95,97.14,96.64
20230807,6421512,9098,8705,8785,99.14,98.58,98.82
20230808,11259082,9016,8633,8711,97.47,96.46,95.1
20230809,5781641,9356,8939,9029,98.19,99.9,98.89
20230810,7918100,9184,8794,8885,98.54,96.74,96.89
20230811,5507403,9303,8899,8992,99.21,98.77,98.17
20230814,12173316,9242,8851,8945,99.1,96.72,97.65
20230816,9363695,8892,8485,8542,99.18,99.82,99.62
20230817,10869302,8674,8293,8343,97.95,98.25,98.73
20230818,5913620,8567,8188,8229,98.37,99.78,99.03
20230821,5608312,8402,8050,8093,99.67,98.53,98.57
20230822,6211656,8381,8031,8073,99.99,99.03,97.38
20230823,3920761,8446,8094,8138,98.12,99.8,99.12
20230824,6045915,8311,7973,8016,99.87,99.29,97.64
20230825,4591196,8361,8012,8052,99.87,98.55,98.08
20230828,7244029,8349,8007,8050,96.63,97.41,93.5
20230829,7215297,8784,8415,8478,98.92,98.42,95.69
20230830,6374271,8991,8609,8685,98.75,99.43,99.01
20230831,7314685,8749,8374,8437,99.08,97.83,95.77
20230901,8558425,8942,8562,8635,99.3,97.34,96.46
20230904,3338916,8556,8178,8223,99.93,98.41,97.08
20230905,4834612,8592,8245,8306,98.44,99.82,99.95
20230906,3835435,8424,8075,8122,99.69,98.0,98.21
20230907,2741705,8426,8083,8133,97.99,99.18,99.06
20230908,2401127,8305,7972,8019,99.33,97.94,97.44
20230911,3400912,8341,8009,8058,98.94,97.08,95.93
20230912,2412352,8536,8193,8251,98.74,99.19,99.41
20230913,2744335,8423,8084,8139,99.49,98.47,97.59
20230914,3100131,8445,8106,8161,98.98,98.61,97.74
20230915,5808030,8441,8101,8155,97.92,97.25,95.49
20230918,2645321,8688,8326,8387,99.68,98.42,98.79
20230919,2924774,8625,8275,8341,99.37,97.81,98.48
20230920,2850415,8631,8281,8346,98.34,99.77,99.0
20230921,3986416,8517,8173,8232,98.49,99.91,99.61
20230922,5301449,8315,7973,8017,97.6,98.04,99.59
20230925,4544676,8106,7771,7798,99.7,99.12,98.71
20230926,3172076,8053,7723,7748,99.96,99.01,99.21
20230927,2870436,7994,7673,7699,98.3,99.65,98.2
20231004,5853063,7936,7622,7646,97.6,97.28,97.37
20231005,5297838,7601,7284,7277,99.46,99.95,99.96
20231006,5841161,7492,7187,7174,98.07,97.91,99.78
20231010,5935527,7346,7048,7025,97.56,97.62,96.36
20231011,7041095,7526,7223,7209,95.87,97.61,93.14
20231012,4317802,7980,7656,7667,98.6,99.66,98.8
20231013,2737043,7923,7604,7621,97.9,99.68,98.97
20231016,5483662,7796,7488,7503,96.25,97.75,95.95
20231017,2972494,8031,7703,7723,98.34,98.88,99.14
20231018,3235835,7951,7636,7659,98.97,99.69,99.86
20231019,3528819,7845,7532,7548,96.64,97.94,98.14
20231020,3146667,7528,7227,7224,99.36,99.55,98.15
20231023,3078695,7486,7192,7186,98.29,99.83,99.39
20231024,3057650,7361,7072,7059,99.88,99.89,96.04
20231025,5215586,7468,7179,7172,96.74,97.41,94.37
20231026,4437143,7790,7479,7484,98.17,98.24,98.32
20231027,4795689,7522,7218,7210,99.5,99.05,99.72
20231030,4308158,7405,7106,7089,99.93,99.94,98.19
20231031,6740566,7416,7123,7108,98.83,95.4,95.78
20231101,3765965,7081,6784,6742,99.42,98.75,97.57
20231102,3479262,7108,6836,6802,99.0,97.38,95.8
20231103,2474122,7309,7029,7009,99.46,99.0,96.54
20231106,4803939,7424,7141,7133,98.59,97.96,94.73
20231107,3783980,7706,7403,7404,97.25,97.47,99.54
20231108,2778836,7484,7186,7179,99.54,99.92,99.85
20231109,3280364,7372,7082,7071,97.75,98.68,98.76
20231110,1881745,7274,6991,6972,98.41,99.3,97.51
20231113,2233514,7243,6968,6952,99.77,98.84,98.19
20231114,2621876,7262,6982,6965,98.86,98.34,97.14
20231115,6330063,7328,7048,7033,96.68,96.95,93.4
20231116,3868248,7755,7444,7443,98.09,98.58,97.93
20231117,0,7704,7399,7405,0.0,0.0,0.0
