,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230918,1396160,634720,553542,548906,95.09,94.78,91.03
20230919,1036725,658421,573041,567585,91.71,97.46,95.71
20230920,829143,652870,569376,563957,90.46,97.83,94.94
20230921,715070,648620,566424,560906,90.99,98.34,97.21
20230922,924090,634935,555894,550748,89.19,99.98,96.79
20230925,1503031,618220,542445,537718,90.77,98.8,99.76
20230926,870926,592300,521139,517548,92.11,97.96,97.1
20230927,804112,584383,515976,512141,91.18,98.28,95.73
20231004,1239625,579789,512466,508619,91.02,99.52,99.53
20231005,896556,558721,495120,492267,94.78,97.08,96.33
20231006,652301,561447,497815,494619,92.44,98.19,96.23
20231010,1498746,557806,495322,492019,93.14,98.91,99.8
20231011,1003202,540573,480302,478148,94.63,96.45,94.31
20231012,1057678,550316,488835,485898,96.56,96.42,93.8
20231013,671304,563356,498952,495745,92.49,98.03,96.83
20231016,837155,557926,495414,492162,90.17,99.88,97.07
20231017,625836,545322,485155,482292,94.73,96.64,95.88
20231018,624079,549772,489040,486000,91.56,98.0,97.2
20231019,1548134,543220,483899,481000,88.8,98.55,99.16
20231020,2322796,516190,461026,459558,91.33,97.09,98.55
20231023,1049913,489441,438548,438421,93.02,99.11,96.78
20231024,1529774,483816,435854,434995,99.83,98.72,91.77
20231025,1237237,501687,449046,447851,94.71,98.64,99.47
20231026,1676774,484103,435737,435252,88.71,96.01,96.74
20231027,1199624,448944,407085,407941,96.79,97.97,96.44
20231030,743725,451265,409528,409882,95.78,98.33,94.66
20231031,1155827,455549,413583,413401,94.91,98.13,99.54
20231101,883988,440508,400943,401812,94.74,99.64,99.83
20231102,815086,429320,392352,393354,99.57,95.0,92.01
20231103,872168,452529,411094,410983,98.08,96.05,93.83
20231106,3341452,469165,424409,423876,89.03,91.86,81.2
20231107,2357481,555143,488125,486114,91.36,92.01,95.35
20231108,938184,504473,450286,449944,93.57,99.29,98.56
20231109,798154,492063,442549,441483,94.41,99.67,95.87
20231110,483230,491000,441892,440640,92.21,99.3,98.47
20231113,548925,479069,432930,431963,96.42,96.21,95.57
20231114,892775,487988,439983,438708,98.55,95.96,93.05
20231115,787775,506850,454361,452650,97.4,96.98,95.5
20231116,473873,517343,462963,460971,91.09,99.45,98.71
20231117,0,503606,452590,450808,0.0,0.0,0.0
