,Volume,max_price,min_price,end_price,ai_max_reliability,ai_min_reliability,ai_end_reliability
20230504,388433,73374,71715,72830,99.21,99.42,99.41
20230508,209200,72751,71094,72217,98.71,97.93,98.52
20230509,220447,73958,72443,73452,99.65,99.66,99.24
20230510,291981,73695,72143,73184,99.05,99.52,98.64
20230511,167724,73012,71405,72492,99.85,99.31,99.87
20230512,267558,72941,71446,72471,99.25,99.8,98.5
20230515,157541,72310,70713,71810,99.71,99.46,99.74
20230516,139294,72384,70904,71931,99.88,98.89,99.63
20230517,297347,72761,71287,72303,98.86,99.7,98.77
20230518,221187,73375,71800,72860,97.96,97.55,98.06
20230519,251712,74990,73465,74458,99.88,99.01,99.81
20230522,289774,75333,73769,74779,99.69,99.42,99.84
20230523,169206,75513,73919,74943,99.75,98.56,99.13
20230524,225894,76227,74733,75684,99.9,99.25,99.89
20230525,209110,76481,74918,75904,99.63,99.57,98.66
20230526,183277,75793,74234,75238,98.26,99.28,98.87
20230530,331378,74845,73325,74327,99.79,99.14,98.87
20230531,456269,74579,72926,74008,99.08,98.85,97.5
20230601,231613,73236,71505,72664,99.68,99.31,99.22
20230602,264596,72954,71402,72456,99.66,98.89,99.12
20230605,366158,73599,72047,73084,97.74,97.1,98.23
20230607,290435,75518,73876,74919,99.37,99.03,99.49
20230608,290024,76103,74510,75518,99.73,99.48,99.98
20230609,237670,76234,74629,75644,99.96,99.96,99.41
20230612,166674,76225,74643,75646,99.17,99.81,98.73
20230613,476968,75607,74088,75071,98.65,98.09,96.88
20230614,259444,74114,72349,73512,99.71,99.11,99.74
20230615,207795,74329,72776,73798,99.56,99.76,98.63
20230616,367971,73650,72098,73143,99.8,99.72,99.25
20230619,161327,73656,72000,73097,99.65,99.17,99.86
20230620,292847,73716,72236,73234,98.88,99.53,98.29
20230621,339177,72938,71321,72417,98.7,99.26,97.72
20230622,234642,71875,70225,71360,99.05,99.33,99.49
20230623,289561,71692,70143,71219,98.88,99.51,98.26
20230626,192066,70859,69244,70380,99.52,98.64,99.13
20230627,1644429,71466,69962,71017,99.34,99.19,97.82
20230628,669195,71183,69016,70567,98.31,97.91,96.38
20230629,561795,69446,67608,68907,97.57,97.72,95.91
20230630,260428,67410,65617,66928,99.54,99.42,99.66
20230703,251653,67117,65513,66713,99.73,99.26,99.53
20230704,414275,67025,65407,66621,99.81,99.53,97.82
20230705,373956,66356,64625,65914,99.16,99.49,97.97
20230706,358019,65541,63829,65120,99.01,99.64,98.09
20230707,406894,64863,63147,64454,98.33,98.48,98.34
20230710,667334,63828,62086,63430,97.3,99.02,97.14
20230711,273019,64992,63205,64545,99.22,98.6,99.91
20230712,385119,65413,63747,65019,97.78,97.47,97.63
20230713,467880,66812,65162,66381,98.4,97.84,99.67
20230714,381654,67667,65944,67195,99.07,98.72,98.96
20230717,430029,68369,66722,67912,98.94,98.99,99.29
20230718,444946,68873,67192,68398,99.1,98.38,99.13
20230719,360269,69514,67831,69024,99.45,99.31,98.89
20230720,525661,70034,68408,69560,98.36,99.0,99.09
20230721,309535,70748,69015,70217,99.37,98.73,99.18
20230724,676018,71203,69610,70721,97.67,98.04,97.55
20230725,896523,72957,71146,72349,96.63,98.27,98.17
20230726,524583,74861,72872,74157,98.42,98.08,97.43
20230727,426980,73373,71595,72781,99.29,99.16,98.89
20230728,283395,73673,72007,73112,99.76,99.99,99.71
20230731,563641,73370,71774,72851,96.79,98.05,97.26
20230801,355747,75441,73670,74796,99.53,99.29,99.46
20230802,283176,76136,74476,75523,99.16,99.36,99.97
20230803,621293,75727,74140,75160,97.21,99.78,97.48
20230804,374451,77309,75459,76603,99.24,98.9,99.74
20230807,857307,78016,76299,77341,97.52,99.61,97.65
20230808,371056,79809,77732,78960,99.76,98.39,98.38
20230809,319809,79083,77314,78372,99.77,99.72,98.87
20230810,424727,78725,77040,78048,98.04,98.39,99.3
20230811,311314,80112,78329,79356,98.59,98.54,97.87
20230814,216093,78768,77078,78092,99.53,99.51,98.45
20230816,469973,78106,76507,77480,97.23,95.48,95.01
20230817,308589,74752,72971,74143,98.02,97.37,97.87
20230818,173083,72764,71144,72254,98.73,98.67,98.98
20230821,160417,73585,72087,73100,98.64,98.75,99.46
20230822,150319,74481,72988,73975,98.94,99.6,98.53
20230823,158202,73698,72197,73212,100.0,99.31,99.57
20230824,380108,73687,72192,73201,98.64,97.89,96.9
20230825,187081,72156,70465,71623,98.37,99.48,99.12
20230828,428310,71324,69806,70879,94.47,96.82,94.51
20230829,136704,75115,73482,74523,99.36,99.43,99.7
20230830,179014,75337,73835,74815,99.82,99.68,98.76
20230831,300455,75083,73552,74549,99.49,99.11,97.88
20230901,151524,74262,72632,73706,99.78,99.36,99.31
20230904,540012,74178,72690,73682,95.34,97.83,95.44
20230905,259386,77582,75823,76886,99.76,99.57,99.98
20230906,484934,77555,75945,76939,97.55,98.63,99.15
20230907,271348,79401,77570,78643,99.49,99.52,99.05
20230908,261908,79193,77547,78517,99.12,98.9,99.34
20230911,317868,78683,77061,78034,99.47,99.18,99.15
20230912,219683,79619,77940,78920,98.83,99.17,98.56
20230913,503725,78712,77104,78071,98.51,98.72,98.2
20230914,333375,80530,78688,79741,98.96,99.12,99.19
20230915,620828,79959,78237,79242,98.84,98.78,98.19
20230918,250027,81644,79672,80783,98.83,99.78,99.27
20230919,287386,81089,79410,80361,99.77,99.73,99.42
20230920,293790,81083,79369,80339,98.52,98.51,98.18
20230921,274649,79913,78212,79207,97.94,98.56,97.4
20230922,222984,78219,76557,77570,99.33,99.13,99.78
20230925,240564,77892,76320,77283,98.47,98.6,99.08
20230926,186293,79089,77482,78432,99.38,99.24,99.06
20230927,271762,78418,76858,77804,98.64,99.69,98.24
20231004,422745,79404,77794,78744,98.46,95.44,94.3
20231005,532526,76171,74363,75526,96.08,94.67,95.68
20231006,222093,72881,71100,72307,99.84,99.58,99.19
20231010,807154,73035,71508,72550,93.28,95.34,95.71
20231011,514229,78008,75998,77204,96.4,96.18,96.65
20231012,403510,75329,73547,74698,98.48,99.11,98.37
20231013,318352,74163,72470,73589,99.78,99.55,99.58
20231016,571094,74278,72675,73731,97.86,99.42,99.82
20231017,549904,75335,73506,74674,97.92,97.34,95.85
20231018,457164,73004,71204,72413,99.73,99.31,99.47
20231019,341777,73553,71860,72976,99.79,98.93,98.08
20231020,267197,72702,71044,72169,99.17,99.37,97.92
20231023,232720,71658,70060,71171,98.36,98.9,97.89
20231024,304972,70386,68806,69934,99.16,98.81,99.66
20231025,273386,69832,68225,69377,99.19,99.16,99.39
20231026,340077,70143,68558,69691,99.49,99.33,98.56
20231027,162692,69729,68067,69253,99.24,99.8,98.75
20231030,210830,69123,67588,68715,99.17,98.81,98.59
20231031,648931,69976,68454,69549,99.75,96.28,95.26
20231101,207846,68319,66455,67802,97.73,98.54,98.04
20231102,259540,66921,65335,66533,98.56,97.81,99.01
20231103,344088,67796,66203,67381,99.41,98.52,99.53
20231106,319498,68389,66750,67938,98.12,98.16,97.47
20231107,241328,69703,68123,69251,99.43,99.82,99.34
20231108,313950,69651,68054,69205,98.17,98.43,97.32
20231109,264860,68080,66425,67643,99.29,99.74,99.04
20231110,165543,67569,65953,67154,99.6,99.03,99.62
20231113,153697,67511,65956,67126,99.14,98.44,99.59
20231114,201903,68123,66592,67732,99.02,98.51,98.73
20231115,260646,68968,67437,68557,98.95,98.3,98.79
20231116,147292,70056,68487,69603,99.49,99.98,99.13
20231117,0,69566,68046,69159,0.0,0.0,0.0
